batch_mode,request,step,layer,k_assignment_diff,v_assignment_diff,v_pattern_mask_diff,v_precision_mask_diff
B4,B,128,21,0.07649739583333333,0.029622395833333332,0.0029296875,0.005208333333333333
B4,B,128,22,0.033203125,0.040364583333333336,0.004557291666666667,0.015625
B4,B,128,23,0.07584635416666667,0.022135416666666668,0.0048828125,0.010416666666666666
B4,B,128,24,0.059244791666666664,0.041666666666666664,0.0035807291666666665,0.015625
B4,B,128,25,0.0634765625,0.04296875,0.004231770833333333,0.020833333333333332
B4,B,128,26,0.042643229166666664,0.027994791666666668,0.004231770833333333,0.010416666666666666
B4,B,128,27,0.044921875,0.036783854166666664,0.0032552083333333335,0.015625
B4,B,128,28,0.0830078125,0.021484375,0.005533854166666667,0.0
B4,B,128,29,0.053059895833333336,0.0439453125,0.001953125,0.010416666666666666
B4,B,128,30,0.0478515625,0.027018229166666668,0.0032552083333333335,0.010416666666666666
B4,B,128,31,0.052083333333333336,0.027669270833333332,0.0,0.005208333333333333
B4,B,129,0,0.0,0.0,0.0,0.0
B4,B,129,1,0.0029296875,0.0146484375,0.0,0.0
B4,B,129,2,0.006184895833333333,0.0003255208333333333,0.0,0.005208333333333333
B4,B,129,3,0.013997395833333334,0.0003255208333333333,0.0,0.0
B4,B,129,4,0.0078125,0.023763020833333332,0.0,0.052083333333333336
B4,B,129,5,0.0068359375,0.0087890625,0.0003255208333333333,0.005208333333333333
B4,B,129,6,0.0006510416666666666,0.0185546875,0.0003255208333333333,0.005208333333333333
B4,B,129,7,0.015950520833333332,0.008138020833333334,0.0,0.005208333333333333
B4,B,129,8,0.0087890625,0.017903645833333332,0.0003255208333333333,0.015625
B4,B,129,9,0.033528645833333336,0.015299479166666666,0.0,0.010416666666666666
B4,B,129,10,0.025716145833333332,0.044596354166666664,0.0013020833333333333,0.020833333333333332
B4,B,129,11,0.037760416666666664,0.035481770833333336,0.0026041666666666665,0.005208333333333333
B4,B,129,12,0.038411458333333336,0.038736979166666664,0.0029296875,0.010416666666666666
B4,B,129,13,0.031575520833333336,0.038411458333333336,0.0026041666666666665,0.005208333333333333
B4,B,129,14,0.0400390625,0.042643229166666664,0.005208333333333333,0.020833333333333332
B4,B,129,15,0.038411458333333336,0.029947916666666668,0.0029296875,0.020833333333333332
B4,B,129,16,0.07845052083333333,0.0302734375,0.0009765625,0.010416666666666666
B4,B,129,17,0.042643229166666664,0.05078125,0.0013020833333333333,0.020833333333333332
B4,B,129,18,0.050455729166666664,0.027994791666666668,0.001953125,0.015625
B4,B,129,19,0.07942708333333333,0.041015625,0.0026041666666666665,0.010416666666666666
B4,B,129,20,0.051106770833333336,0.0283203125,0.0009765625,0.015625
B4,B,129,21,0.07649739583333333,0.029622395833333332,0.0029296875,0.005208333333333333
B4,B,129,22,0.033203125,0.040364583333333336,0.004557291666666667,0.015625
B4,B,129,23,0.07584635416666667,0.022135416666666668,0.0048828125,0.010416666666666666
B4,B,129,24,0.059244791666666664,0.041666666666666664,0.0035807291666666665,0.015625
B4,B,129,25,0.0634765625,0.04296875,0.004231770833333333,0.020833333333333332
B4,B,129,26,0.042643229166666664,0.027994791666666668,0.004231770833333333,0.010416666666666666
B4,B,129,27,0.044921875,0.036783854166666664,0.0032552083333333335,0.015625
B4,B,129,28,0.0830078125,0.021484375,0.005533854166666667,0.0
B4,B,129,29,0.053059895833333336,0.0439453125,0.001953125,0.010416666666666666
B4,B,129,30,0.0478515625,0.027018229166666668,0.0032552083333333335,0.010416666666666666
B4,B,129,31,0.052083333333333336,0.027669270833333332,0.0,0.005208333333333333
B4,B,255,0,0.0,0.0,0.0,0.0
B4,B,255,1,0.003173828125,0.015380859375,0.0,0.0
B4,B,255,2,0.00732421875,0.000244140625,0.0,0.0078125
B4,B,255,3,0.0234375,0.000244140625,0.0,0.0
B4,B,255,4,0.009765625,0.02392578125,0.0,0.046875
B4,B,255,5,0.005126953125,0.0087890625,0.000244140625,0.00390625
B4,B,255,6,0.00146484375,0.01806640625,0.000244140625,0.00390625
B4,B,255,7,0.015625,0.008544921875,0.0,0.00390625
B4,B,255,8,0.00927734375,0.015380859375,0.000244140625,0.015625
B4,B,255,9,0.037109375,0.01513671875,0.0,0.01171875
B4,B,255,10,0.025146484375,0.04248046875,0.0009765625,0.01953125
B4,B,255,11,0.04150390625,0.031494140625,0.00244140625,0.0078125
B4,B,255,12,0.037353515625,0.037353515625,0.003173828125,0.0078125
B4,B,255,13,0.034423828125,0.0341796875,0.00244140625,0.0078125
B4,B,255,14,0.045166015625,0.04150390625,0.00390625,0.015625
B4,B,255,15,0.04248046875,0.031982421875,0.0029296875,0.015625
B4,B,255,16,0.088623046875,0.02978515625,0.001220703125,0.01171875
B4,B,255,17,0.044189453125,0.04931640625,0.00146484375,0.015625
B4,B,255,18,0.056640625,0.0263671875,0.002197265625,0.015625
B4,B,255,19,0.07275390625,0.039794921875,0.002197265625,0.01171875
B4,B,255,20,0.0556640625,0.026611328125,0.0009765625,0.01171875
B4,B,255,21,0.07958984375,0.027099609375,0.002197265625,0.00390625
B4,B,255,22,0.041015625,0.0400390625,0.00439453125,0.015625
B4,B,255,23,0.081298828125,0.025390625,0.004150390625,0.01171875
B4,B,255,24,0.064453125,0.03662109375,0.0029296875,0.01953125
B4,B,255,25,0.07177734375,0.039306640625,0.003173828125,0.015625
B4,B,255,26,0.051025390625,0.02734375,0.003662109375,0.0078125
B4,B,255,27,0.045166015625,0.032470703125,0.003173828125,0.01171875
B4,B,255,28,0.111572265625,0.01904296875,0.005126953125,0.0
B4,B,255,29,0.060546875,0.04248046875,0.002685546875,0.0078125
B4,B,255,30,0.048828125,0.0244140625,0.003173828125,0.0078125
B4,B,255,31,0.06103515625,0.02490234375,0.0,0.00390625
B4,B,256,0,0.0,0.0,0.0,0.0
B4,B,256,1,0.003173828125,0.015380859375,0.0,0.0
B4,B,256,2,0.00732421875,0.000244140625,0.0,0.0078125
B4,B,256,3,0.0234375,0.000244140625,0.0,0.0
B4,B,256,4,0.009765625,0.02392578125,0.0,0.046875
B4,B,256,5,0.005126953125,0.0087890625,0.000244140625,0.00390625
B4,B,256,6,0.00146484375,0.01806640625,0.000244140625,0.00390625
B4,B,256,7,0.015625,0.008544921875,0.0,0.00390625
B4,B,256,8,0.00927734375,0.015380859375,0.000244140625,0.015625
B4,B,256,9,0.037109375,0.01513671875,0.0,0.01171875
B4,B,256,10,0.025146484375,0.04248046875,0.0009765625,0.01953125
B4,B,256,11,0.04150390625,0.031494140625,0.00244140625,0.0078125
B4,B,256,12,0.037353515625,0.037353515625,0.003173828125,0.0078125
B4,B,256,13,0.034423828125,0.0341796875,0.00244140625,0.0078125
B4,B,256,14,0.045166015625,0.04150390625,0.00390625,0.015625
B4,B,256,15,0.04248046875,0.031982421875,0.0029296875,0.015625
B4,B,256,16,0.088623046875,0.02978515625,0.001220703125,0.01171875
B4,B,256,17,0.044189453125,0.04931640625,0.00146484375,0.015625
B4,B,256,18,0.056640625,0.0263671875,0.002197265625,0.015625
B4,B,256,19,0.07275390625,0.039794921875,0.002197265625,0.01171875
B4,B,256,20,0.0556640625,0.026611328125,0.0009765625,0.01171875
B4,B,256,21,0.07958984375,0.027099609375,0.002197265625,0.00390625
B4,B,256,22,0.041015625,0.0400390625,0.00439453125,0.015625
B4,B,256,23,0.081298828125,0.025390625,0.004150390625,0.01171875
B4,B,256,24,0.064453125,0.03662109375,0.0029296875,0.01953125
B4,B,256,25,0.07177734375,0.039306640625,0.003173828125,0.015625
B4,B,256,26,0.051025390625,0.02734375,0.003662109375,0.0078125
B4,B,256,27,0.045166015625,0.032470703125,0.003173828125,0.01171875
B4,B,256,28,0.111572265625,0.01904296875,0.005126953125,0.0
B4,B,256,29,0.060546875,0.04248046875,0.002685546875,0.0078125
B4,B,256,30,0.048828125,0.0244140625,0.003173828125,0.0078125
B4,B,256,31,0.06103515625,0.02490234375,0.0,0.00390625
B4,B,257,0,0.0,0.0,0.0,0.0
B4,B,257,1,0.003173828125,0.015380859375,0.0,0.0
B4,B,257,2,0.00732421875,0.000244140625,0.0,0.0078125
B4,B,257,3,0.0234375,0.000244140625,0.0,0.0
B4,B,257,4,0.009765625,0.02392578125,0.0,0.046875
B4,B,257,5,0.005126953125,0.0087890625,0.000244140625,0.00390625
B4,B,257,6,0.00146484375,0.01806640625,0.000244140625,0.00390625
B4,B,257,7,0.015625,0.008544921875,0.0,0.00390625
B4,B,257,8,0.00927734375,0.015380859375,0.000244140625,0.015625
B4,B,257,9,0.037109375,0.01513671875,0.0,0.01171875
B4,B,257,10,0.025146484375,0.04248046875,0.0009765625,0.01953125
B4,B,257,11,0.04150390625,0.031494140625,0.00244140625,0.0078125
B4,B,257,12,0.037353515625,0.037353515625,0.003173828125,0.0078125
B4,B,257,13,0.034423828125,0.0341796875,0.00244140625,0.0078125
B4,B,257,14,0.045166015625,0.04150390625,0.00390625,0.015625
B4,B,257,15,0.04248046875,0.031982421875,0.0029296875,0.015625
B4,B,257,16,0.088623046875,0.02978515625,0.001220703125,0.01171875
B4,B,257,17,0.044189453125,0.04931640625,0.00146484375,0.015625
B4,B,257,18,0.056640625,0.0263671875,0.002197265625,0.015625
B4,B,257,19,0.07275390625,0.039794921875,0.002197265625,0.01171875
B4,B,257,20,0.0556640625,0.026611328125,0.0009765625,0.01171875
B4,B,257,21,0.07958984375,0.027099609375,0.002197265625,0.00390625
B4,B,257,22,0.041015625,0.0400390625,0.00439453125,0.015625
B4,B,257,23,0.081298828125,0.025390625,0.004150390625,0.01171875
B4,B,257,24,0.064453125,0.03662109375,0.0029296875,0.01953125
B4,B,257,25,0.07177734375,0.039306640625,0.003173828125,0.015625
B4,B,257,26,0.051025390625,0.02734375,0.003662109375,0.0078125
B4,B,257,27,0.045166015625,0.032470703125,0.003173828125,0.01171875
B4,B,257,28,0.111572265625,0.01904296875,0.005126953125,0.0
B4,B,257,29,0.060546875,0.04248046875,0.002685546875,0.0078125
B4,B,257,30,0.048828125,0.0244140625,0.003173828125,0.0078125
B4,B,257,31,0.06103515625,0.02490234375,0.0,0.00390625
B4,C,0,0,0.0,0.0,0.0,0.0
B4,C,0,1,0.00244140625,0.00146484375,0.0,0.0
B4,C,0,2,0.00439453125,0.00634765625,0.0,0.0078125
B4,C,0,3,0.00634765625,0.00048828125,0.00048828125,0.0
B4,C,0,4,0.0,0.00439453125,0.00048828125,0.0
B4,C,0,5,0.00244140625,0.0029296875,0.0,0.0
B4,C,0,6,0.0009765625,0.02294921875,0.0,0.015625
B4,C,0,7,0.00146484375,0.02783203125,0.0009765625,0.015625
B4,C,0,8,0.00830078125,0.0107421875,0.0,0.0078125
B4,C,0,9,0.02783203125,0.0302734375,0.0009765625,0.015625
B4,C,0,10,0.01220703125,0.04833984375,0.00048828125,0.015625
B4,C,0,11,0.02783203125,0.0419921875,0.00244140625,0.0234375
B4,C,0,12,0.0146484375,0.03125,0.00244140625,0.0078125
B4,C,0,13,0.044921875,0.03857421875,0.0009765625,0.0
B4,C,0,14,0.02734375,0.0419921875,0.001953125,0.0078125
B4,C,0,15,0.0361328125,0.06005859375,0.0029296875,0.015625
B4,C,0,16,0.033203125,0.0166015625,0.001953125,0.0234375
B4,C,0,17,0.0244140625,0.044921875,0.001953125,0.0
B4,C,0,18,0.04248046875,0.044921875,0.0009765625,0.0078125
B4,C,0,19,0.041015625,0.0283203125,0.00341796875,0.0
B4,C,0,20,0.0087890625,0.02490234375,0.00341796875,0.015625
B4,C,0,21,0.046875,0.041015625,0.0048828125,0.015625
B4,C,0,22,0.03564453125,0.02783203125,0.00244140625,0.0078125
B4,C,0,23,0.0244140625,0.05126953125,0.00439453125,0.015625
B4,C,0,24,0.0283203125,0.01806640625,0.00390625,0.0
B4,C,0,25,0.06787109375,0.0693359375,0.0078125,0.0234375
B4,C,0,26,0.03662109375,0.0380859375,0.0029296875,0.0
B4,C,0,27,0.02490234375,0.04443359375,0.00341796875,0.015625
B4,C,0,28,0.04052734375,0.0380859375,0.00537109375,0.0234375
B4,C,0,29,0.03662109375,0.04052734375,0.0029296875,0.0078125
B4,C,0,30,0.0439453125,0.03369140625,0.001953125,0.0078125
B4,C,0,31,0.02490234375,0.03076171875,0.00146484375,0.0078125
B4,C,1,0,0.0,0.0,0.0,0.0
B4,C,1,1,0.00244140625,0.00146484375,0.0,0.0
B4,C,1,2,0.00439453125,0.00634765625,0.0,0.0078125
B4,C,1,3,0.00634765625,0.00048828125,0.00048828125,0.0
B4,C,1,4,0.0,0.00439453125,0.00048828125,0.0
B4,C,1,5,0.00244140625,0.0029296875,0.0,0.0
B4,C,1,6,0.0009765625,0.02294921875,0.0,0.015625
B4,C,1,7,0.00146484375,0.02783203125,0.0009765625,0.015625
B4,C,1,8,0.00830078125,0.0107421875,0.0,0.0078125
B4,C,1,9,0.02783203125,0.0302734375,0.0009765625,0.015625
B4,C,1,10,0.01220703125,0.04833984375,0.00048828125,0.015625
B4,C,1,11,0.02783203125,0.0419921875,0.00244140625,0.0234375
B4,C,1,12,0.0146484375,0.03125,0.00244140625,0.0078125
B4,C,1,13,0.044921875,0.03857421875,0.0009765625,0.0
B4,C,1,14,0.02734375,0.0419921875,0.001953125,0.0078125
B4,C,1,15,0.0361328125,0.06005859375,0.0029296875,0.015625
B4,C,1,16,0.033203125,0.0166015625,0.001953125,0.0234375
B4,C,1,17,0.0244140625,0.044921875,0.001953125,0.0
B4,C,1,18,0.04248046875,0.044921875,0.0009765625,0.0078125
B4,C,1,19,0.041015625,0.0283203125,0.00341796875,0.0
B4,C,1,20,0.0087890625,0.02490234375,0.00341796875,0.015625
B4,C,1,21,0.046875,0.041015625,0.0048828125,0.015625
B4,C,1,22,0.03564453125,0.02783203125,0.00244140625,0.0078125
B4,C,1,23,0.0244140625,0.05126953125,0.00439453125,0.015625
B4,C,1,24,0.0283203125,0.01806640625,0.00390625,0.0
B4,C,1,25,0.06787109375,0.0693359375,0.0078125,0.0234375
B4,C,1,26,0.03662109375,0.0380859375,0.0029296875,0.0
B4,C,1,27,0.02490234375,0.04443359375,0.00341796875,0.015625
B4,C,1,28,0.04052734375,0.0380859375,0.00537109375,0.0234375
B4,C,1,29,0.03662109375,0.04052734375,0.0029296875,0.0078125
B4,C,1,30,0.0439453125,0.03369140625,0.001953125,0.0078125
B4,C,1,31,0.02490234375,0.03076171875,0.00146484375,0.0078125
B4,C,2,0,0.0,0.0,0.0,0.0
B4,C,2,1,0.00244140625,0.00146484375,0.0,0.0
B4,C,2,2,0.00439453125,0.00634765625,0.0,0.0078125
B4,C,2,3,0.00634765625,0.00048828125,0.00048828125,0.0
B4,C,2,4,0.0,0.00439453125,0.00048828125,0.0
B4,C,2,5,0.00244140625,0.0029296875,0.0,0.0
B4,C,2,6,0.0009765625,0.02294921875,0.0,0.015625
B4,C,2,7,0.00146484375,0.02783203125,0.0009765625,0.015625
B4,C,2,8,0.00830078125,0.0107421875,0.0,0.0078125
B4,C,2,9,0.02783203125,0.0302734375,0.0009765625,0.015625
B4,C,2,10,0.01220703125,0.04833984375,0.00048828125,0.015625
B4,C,2,11,0.02783203125,0.0419921875,0.00244140625,0.0234375
B4,C,2,12,0.0146484375,0.03125,0.00244140625,0.0078125
B4,C,2,13,0.044921875,0.03857421875,0.0009765625,0.0
B4,C,2,14,0.02734375,0.0419921875,0.001953125,0.0078125
B4,C,2,15,0.0361328125,0.06005859375,0.0029296875,0.015625
B4,C,2,16,0.033203125,0.0166015625,0.001953125,0.0234375
B4,C,2,17,0.0244140625,0.044921875,0.001953125,0.0
B4,C,2,18,0.04248046875,0.044921875,0.0009765625,0.0078125
B4,C,2,19,0.041015625,0.0283203125,0.00341796875,0.0
B4,C,2,20,0.0087890625,0.02490234375,0.00341796875,0.015625
B4,C,2,21,0.046875,0.041015625,0.0048828125,0.015625
B4,C,2,22,0.03564453125,0.02783203125,0.00244140625,0.0078125
B4,C,2,23,0.0244140625,0.05126953125,0.00439453125,0.015625
B4,C,2,24,0.0283203125,0.01806640625,0.00390625,0.0
B4,C,2,25,0.06787109375,0.0693359375,0.0078125,0.0234375
B4,C,2,26,0.03662109375,0.0380859375,0.0029296875,0.0
B4,C,2,27,0.02490234375,0.04443359375,0.00341796875,0.015625
B4,C,2,28,0.04052734375,0.0380859375,0.00537109375,0.0234375
B4,C,2,29,0.03662109375,0.04052734375,0.0029296875,0.0078125
B4,C,2,30,0.0439453125,0.03369140625,0.001953125,0.0078125
B4,C,2,31,0.02490234375,0.03076171875,0.00146484375,0.0078125
B4,C,16,0,0.0,0.0,0.0,0.0
B4,C,16,1,0.007161458333333333,0.0009765625,0.0,0.0
B4,C,16,2,0.008138020833333334,0.004231770833333333,0.0,0.005208333333333333
B4,C,16,3,0.010416666666666666,0.0003255208333333333,0.0003255208333333333,0.0
B4,C,16,4,0.0,0.0035807291666666665,0.0003255208333333333,0.0
B4,C,16,5,0.0166015625,0.001953125,0.0,0.0
B4,C,16,6,0.006510416666666667,0.021484375,0.0,0.015625
B4,C,16,7,0.0026041666666666665,0.025716145833333332,0.0006510416666666666,0.026041666666666668
B4,C,16,8,0.017903645833333332,0.010091145833333334,0.0,0.005208333333333333
B4,C,16,9,0.041341145833333336,0.029296875,0.0006510416666666666,0.026041666666666668
B4,C,16,10,0.0234375,0.042643229166666664,0.0003255208333333333,0.020833333333333332
B4,C,16,11,0.044596354166666664,0.037434895833333336,0.0016276041666666667,0.020833333333333332
B4,C,16,12,0.032877604166666664,0.0263671875,0.0016276041666666667,0.005208333333333333
B4,C,16,13,0.056640625,0.030924479166666668,0.0006510416666666666,0.0
B4,C,16,14,0.0400390625,0.0390625,0.0013020833333333333,0.010416666666666666
B4,C,16,15,0.046549479166666664,0.051432291666666664,0.001953125,0.015625
B4,C,16,16,0.042643229166666664,0.013671875,0.001953125,0.015625
B4,C,16,17,0.039388020833333336,0.044596354166666664,0.0013020833333333333,0.010416666666666666
B4,C,16,18,0.0703125,0.038736979166666664,0.0006510416666666666,0.010416666666666666
B4,C,16,19,0.05078125,0.024088541666666668,0.0026041666666666665,0.005208333333333333
B4,C,16,20,0.029622395833333332,0.019856770833333332,0.0029296875,0.015625
B4,C,16,21,0.0771484375,0.039388020833333336,0.0035807291666666665,0.020833333333333332
B4,C,16,22,0.0439453125,0.023763020833333332,0.001953125,0.005208333333333333
B4,C,16,23,0.051432291666666664,0.050455729166666664,0.005208333333333333,0.010416666666666666
B4,C,16,24,0.043619791666666664,0.017903645833333332,0.0026041666666666665,0.005208333333333333
B4,C,16,25,0.0810546875,0.06477864583333333,0.005533854166666667,0.020833333333333332
B4,C,16,26,0.056315104166666664,0.034830729166666664,0.0032552083333333335,0.0
B4,C,16,27,0.046223958333333336,0.042643229166666664,0.0026041666666666665,0.015625
B4,C,16,28,0.06901041666666667,0.031901041666666664,0.00390625,0.015625
B4,C,16,29,0.061197916666666664,0.036458333333333336,0.001953125,0.005208333333333333
B4,C,16,30,0.07194010416666667,0.036783854166666664,0.0016276041666666667,0.015625
B4,C,16,31,0.053059895833333336,0.02734375,0.0009765625,0.010416666666666666
B4,C,127,0,0.0,0.0,0.0,0.0
B4,C,127,1,0.007161458333333333,0.0009765625,0.0,0.0
B4,C,127,2,0.008138020833333334,0.004231770833333333,0.0,0.005208333333333333
B4,C,127,3,0.010416666666666666,0.0003255208333333333,0.0003255208333333333,0.0
B4,C,127,4,0.0,0.0035807291666666665,0.0003255208333333333,0.0
B4,C,127,5,0.0166015625,0.001953125,0.0,0.0
B4,C,127,6,0.006510416666666667,0.021484375,0.0,0.015625
B4,C,127,7,0.0026041666666666665,0.025716145833333332,0.0006510416666666666,0.026041666666666668
B4,C,127,8,0.017903645833333332,0.010091145833333334,0.0,0.005208333333333333
B4,C,127,9,0.041341145833333336,0.029296875,0.0006510416666666666,0.026041666666666668
B4,C,127,10,0.0234375,0.042643229166666664,0.0003255208333333333,0.020833333333333332
B4,C,127,11,0.044596354166666664,0.037434895833333336,0.0016276041666666667,0.020833333333333332
B4,C,127,12,0.032877604166666664,0.0263671875,0.0016276041666666667,0.005208333333333333
B4,C,127,13,0.056640625,0.030924479166666668,0.0006510416666666666,0.0
B4,C,127,14,0.0400390625,0.0390625,0.0013020833333333333,0.010416666666666666
B4,C,127,15,0.046549479166666664,0.051432291666666664,0.001953125,0.015625
B4,C,127,16,0.042643229166666664,0.013671875,0.001953125,0.015625
B4,C,127,17,0.039388020833333336,0.044596354166666664,0.0013020833333333333,0.010416666666666666
B4,C,127,18,0.0703125,0.038736979166666664,0.0006510416666666666,0.010416666666666666
B4,C,127,19,0.05078125,0.024088541666666668,0.0026041666666666665,0.005208333333333333
B4,C,127,20,0.029622395833333332,0.019856770833333332,0.0029296875,0.015625
B4,C,127,21,0.0771484375,0.039388020833333336,0.0035807291666666665,0.020833333333333332
B4,C,127,22,0.0439453125,0.023763020833333332,0.001953125,0.005208333333333333
B4,C,127,23,0.051432291666666664,0.050455729166666664,0.005208333333333333,0.010416666666666666
B4,C,127,24,0.043619791666666664,0.017903645833333332,0.0026041666666666665,0.005208333333333333
B4,C,127,25,0.0810546875,0.06477864583333333,0.005533854166666667,0.020833333333333332
B4,C,127,26,0.056315104166666664,0.034830729166666664,0.0032552083333333335,0.0
B4,C,127,27,0.046223958333333336,0.042643229166666664,0.0026041666666666665,0.015625
B4,C,127,28,0.06901041666666667,0.031901041666666664,0.00390625,0.015625
B4,C,127,29,0.061197916666666664,0.036458333333333336,0.001953125,0.005208333333333333
B4,C,127,30,0.07194010416666667,0.036783854166666664,0.0016276041666666667,0.015625
B4,C,127,31,0.053059895833333336,0.02734375,0.0009765625,0.010416666666666666
B4,C,128,0,0.0,0.0,0.0,0.0
B4,C,128,1,0.007161458333333333,0.0009765625,0.0,0.0
B4,C,128,2,0.008138020833333334,0.004231770833333333,0.0,0.005208333333333333
B4,C,128,3,0.010416666666666666,0.0003255208333333333,0.0003255208333333333,0.0
B4,C,128,4,0.0,0.0035807291666666665,0.0003255208333333333,0.0
B4,C,128,5,0.0166015625,0.001953125,0.0,0.0
B4,C,128,6,0.006510416666666667,0.021484375,0.0,0.015625
B4,C,128,7,0.0026041666666666665,0.025716145833333332,0.0006510416666666666,0.026041666666666668
B4,C,128,8,0.017903645833333332,0.010091145833333334,0.0,0.005208333333333333
B4,C,128,9,0.041341145833333336,0.029296875,0.0006510416666666666,0.026041666666666668
B4,C,128,10,0.0234375,0.042643229166666664,0.0003255208333333333,0.020833333333333332
B4,C,128,11,0.044596354166666664,0.037434895833333336,0.0016276041666666667,0.020833333333333332
B4,C,128,12,0.032877604166666664,0.0263671875,0.0016276041666666667,0.005208333333333333
B4,C,128,13,0.056640625,0.030924479166666668,0.0006510416666666666,0.0
B4,C,128,14,0.0400390625,0.0390625,0.0013020833333333333,0.010416666666666666
B4,C,128,15,0.046549479166666664,0.051432291666666664,0.001953125,0.015625
B4,C,128,16,0.042643229166666664,0.013671875,0.001953125,0.015625
B4,C,128,17,0.039388020833333336,0.044596354166666664,0.0013020833333333333,0.010416666666666666
B4,C,128,18,0.0703125,0.038736979166666664,0.0006510416666666666,0.010416666666666666
B4,C,128,19,0.05078125,0.024088541666666668,0.0026041666666666665,0.005208333333333333
B4,C,128,20,0.029622395833333332,0.019856770833333332,0.0029296875,0.015625
B4,C,128,21,0.0771484375,0.039388020833333336,0.0035807291666666665,0.020833333333333332
B4,C,128,22,0.0439453125,0.023763020833333332,0.001953125,0.005208333333333333
B4,C,128,23,0.051432291666666664,0.050455729166666664,0.005208333333333333,0.010416666666666666
B4,C,128,24,0.043619791666666664,0.017903645833333332,0.0026041666666666665,0.005208333333333333
B4,C,128,25,0.0810546875,0.06477864583333333,0.005533854166666667,0.020833333333333332
B4,C,128,26,0.056315104166666664,0.034830729166666664,0.0032552083333333335,0.0
B4,C,128,27,0.046223958333333336,0.042643229166666664,0.0026041666666666665,0.015625
B4,C,128,28,0.06901041666666667,0.031901041666666664,0.00390625,0.015625
B4,C,128,29,0.061197916666666664,0.036458333333333336,0.001953125,0.005208333333333333
B4,C,128,30,0.07194010416666667,0.036783854166666664,0.0016276041666666667,0.015625
B4,C,128,31,0.053059895833333336,0.02734375,0.0009765625,0.010416666666666666
B4,C,129,0,0.0,0.0,0.0,0.0
B4,C,129,1,0.007161458333333333,0.0009765625,0.0,0.0
B4,C,129,2,0.008138020833333334,0.004231770833333333,0.0,0.005208333333333333
B4,C,129,3,0.010416666666666666,0.0003255208333333333,0.0003255208333333333,0.0
B4,C,129,4,0.0,0.0035807291666666665,0.0003255208333333333,0.0
B4,C,129,5,0.0166015625,0.001953125,0.0,0.0
B4,C,129,6,0.006510416666666667,0.021484375,0.0,0.015625
B4,C,129,7,0.0026041666666666665,0.025716145833333332,0.0006510416666666666,0.026041666666666668
B4,C,129,8,0.017903645833333332,0.010091145833333334,0.0,0.005208333333333333
B4,C,129,9,0.041341145833333336,0.029296875,0.0006510416666666666,0.026041666666666668
B4,C,129,10,0.0234375,0.042643229166666664,0.0003255208333333333,0.020833333333333332
B4,C,129,11,0.044596354166666664,0.037434895833333336,0.0016276041666666667,0.020833333333333332
B4,C,129,12,0.032877604166666664,0.0263671875,0.0016276041666666667,0.005208333333333333
B4,C,129,13,0.056640625,0.030924479166666668,0.0006510416666666666,0.0
B4,C,129,14,0.0400390625,0.0390625,0.0013020833333333333,0.010416666666666666
B4,C,129,15,0.046549479166666664,0.051432291666666664,0.001953125,0.015625
B4,C,129,16,0.042643229166666664,0.013671875,0.001953125,0.015625
B4,C,129,17,0.039388020833333336,0.044596354166666664,0.0013020833333333333,0.010416666666666666
B4,C,129,18,0.0703125,0.038736979166666664,0.0006510416666666666,0.010416666666666666
B4,C,129,19,0.05078125,0.024088541666666668,0.0026041666666666665,0.005208333333333333
B4,C,129,20,0.029622395833333332,0.019856770833333332,0.0029296875,0.015625
B4,C,129,21,0.0771484375,0.039388020833333336,0.0035807291666666665,0.020833333333333332
B4,C,129,22,0.0439453125,0.023763020833333332,0.001953125,0.005208333333333333
B4,C,129,23,0.051432291666666664,0.050455729166666664,0.005208333333333333,0.010416666666666666
B4,C,129,24,0.043619791666666664,0.017903645833333332,0.0026041666666666665,0.005208333333333333
B4,C,129,25,0.0810546875,0.06477864583333333,0.005533854166666667,0.020833333333333332
B4,C,129,26,0.056315104166666664,0.034830729166666664,0.0032552083333333335,0.0
B4,C,129,27,0.046223958333333336,0.042643229166666664,0.0026041666666666665,0.015625
B4,C,129,28,0.06901041666666667,0.031901041666666664,0.00390625,0.015625
B4,C,129,29,0.061197916666666664,0.036458333333333336,0.001953125,0.005208333333333333
B4,C,129,30,0.07194010416666667,0.036783854166666664,0.0016276041666666667,0.015625
B4,C,129,31,0.053059895833333336,0.02734375,0.0009765625,0.010416666666666666
B4,C,255,0,0.000244140625,0.0,0.0,0.0
B4,C,255,1,0.009033203125,0.000732421875,0.0,0.0
B4,C,255,2,0.010986328125,0.003173828125,0.0,0.00390625
B4,C,255,3,0.013427734375,0.000244140625,0.000244140625,0.0
B4,C,255,4,0.00048828125,0.002685546875,0.000244140625,0.0
B4,C,255,5,0.01611328125,0.00146484375,0.0,0.0
B4,C,255,6,0.0068359375,0.02001953125,0.0,0.01171875
B4,C,255,7,0.0029296875,0.024658203125,0.00048828125,0.01953125
B4,C,255,8,0.016845703125,0.01025390625,0.0,0.00390625
B4,C,255,9,0.048583984375,0.030517578125,0.00048828125,0.0234375
B4,C,255,10,0.030517578125,0.038330078125,0.000244140625,0.0234375
B4,C,255,11,0.043701171875,0.0341796875,0.001220703125,0.015625
B4,C,255,12,0.05224609375,0.023193359375,0.001220703125,0.0078125
B4,C,255,13,0.06005859375,0.027587890625,0.00048828125,0.0078125
B4,C,255,14,0.04833984375,0.034912109375,0.0009765625,0.0078125
