task,layer,kv_head,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_accepted_fraction,gpu4090_accepted_fraction,v100_fn_count,gpu4090_fn_count,v100_fp_count,gpu4090_fp_count,v100_positive_support,gpu4090_positive_support,v100_negative_support,gpu4090_negative_support,fnr_abs_diff,fpr_abs_diff,accepted_fraction_abs_diff,fn_count_abs_diff,cross_hardware_consistent,support_label,fnr_stability_label,label,readiness,high_fnr_rank,low_risk_rank
hotpotqa,31,3,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1100,998
passage_retrieval_en,2,5,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1102,999
passage_retrieval_en,2,6,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1103,1000
passage_retrieval_en,25,5,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1104,1001
passage_retrieval_en,29,6,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1105,1002
passage_retrieval_en,31,3,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1107,1003
passage_retrieval_en,4,3,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1108,1004
passage_retrieval_zh,2,5,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1109,1005
passage_retrieval_zh,21,1,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1110,1006
passage_retrieval_zh,27,7,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1112,1007
passage_retrieval_zh,29,6,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1113,1008
passage_retrieval_zh,3,1,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1114,1009
samsum,10,7,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1116,1010
samsum,2,6,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1120,1011
samsum,21,1,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1121,1012
samsum,25,5,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1123,1013
samsum,26,0,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1124,1014
samsum,27,7,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1125,1015
samsum,29,6,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1126,1016
samsum,31,3,0.0,0.0,0.0,0.0,0.875,0.875,0,0,0,0,84,84,12,12,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1128,1017
hotpotqa,0,6,0.054945054945054944,0.07777777777777778,0.0,0.0,0.8958333333333334,0.8645833333333334,5,7,0,0,91,90,5,6,0.022832722832722835,0.0,0.03125,2,True,low_support,stable,stable_low_fpr,aggregate_only,729,1018
gsm8k,12,3,0.0,0.0,0.0,0.0,0.875,0.8875,0,0,0,0,70,71,10,9,0.0,0.0,0.012499999999999956,0,True,low_support,stable,stable_low_fpr,aggregate_only,1076,1019
passage_retrieval_en,0,6,0.06741573033707865,0.03333333333333333,0.0,0.0,0.8645833333333334,0.90625,6,3,0,0,89,90,7,6,0.03408239700374532,0.0,0.04166666666666663,3,True,low_support,stable,stable_low_fpr,aggregate_only,844,1020
samsum,0,7,0.0,0.0,0.0,0.0,0.8854166666666666,0.90625,0,0,0,0,85,87,11,9,0.0,0.0,0.02083333333333337,0,True,low_support,stable,stable_low_fpr,aggregate_only,1115,1021
gsm8k,13,2,0.05128205128205128,0.09090909090909091,0.0,0.0,0.925,0.875,4,7,0,0,78,77,2,3,0.03962703962703963,0.0,0.050000000000000044,3,True,low_support,stable,stable_low_fpr,aggregate_only,736,1022
gsm8k,31,3,0.0,0.0,0.0,0.0,0.9,0.9,0,0,0,0,72,72,8,8,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1088,1023
passage_retrieval_en,1,4,0.011363636363636364,0.022222222222222223,0.0,0.0,0.90625,0.9166666666666666,1,2,0,0,88,90,8,6,0.010858585858585859,0.0,0.01041666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,1003,1024
passage_retrieval_zh,0,5,0.042105263157894736,0.042105263157894736,0.0,0.0,0.9479166666666666,0.9479166666666666,4,4,0,0,95,95,1,1,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,805,1025
gsm8k,0,7,0.02564102564102564,0.02564102564102564,0.0,0.0,0.95,0.95,2,2,0,0,78,78,2,2,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,872,1026
gsm8k,0,5,0.01282051282051282,0.013157894736842105,0.0,0.0,0.9625,0.9375,1,1,0,0,78,76,2,4,0.00033738191632928446,0.0,0.025000000000000022,0,True,low_support,stable,stable_low_fpr,aggregate_only,951,1027
gsm8k,15,1,0.02531645569620253,0.02531645569620253,0.0,0.0,0.9625,0.9625,2,2,0,0,79,79,1,1,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,873,1028
passage_retrieval_en,0,5,0.010638297872340425,0.021052631578947368,0.0,0.0,0.96875,0.96875,1,2,0,0,94,95,2,1,0.010414333706606943,0.0,0.0,1,True,low_support,stable,stable_low_fpr,aggregate_only,1004,1029
hotpotqa,0,7,0.0,0.0,0.0,0.0,0.96875,0.96875,0,0,0,0,93,93,3,3,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,1091,1030
dureader,0,7,0.0,0.0,0.0,0.0,0.96875,0.9791666666666666,0,0,0,0,93,94,3,2,0.0,0.0,0.01041666666666663,0,True,low_support,stable,stable_low_fpr,aggregate_only,1066,1031
dureader,0,5,0.010526315789473684,0.0,0.0,0.0,0.9791666666666666,0.9791666666666666,1,0,0,0,95,94,1,2,0.010526315789473684,0.0,0.0,1,True,low_support,stable,stable_low_fpr,aggregate_only,1040,1032
passage_retrieval_en,23,5,0.5094339622641509,0.5333333333333333,0.023255813953488372,0.0,0.28125,0.2916666666666667,27,32,1,0,53,60,43,36,0.023899371069182385,0.023255813953488372,0.010416666666666685,5,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,11,1033
passage_retrieval_zh,22,7,0.5344827586206896,0.582089552238806,0.02631578947368421,0.0,0.2916666666666667,0.2916666666666667,31,39,1,0,58,67,38,29,0.04760679361811637,0.02631578947368421,0.0,8,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,6,1034
passage_retrieval_en,9,1,0.5081967213114754,0.5,0.02857142857142857,0.0,0.3229166666666667,0.34375,31,33,1,0,61,66,35,30,0.008196721311475419,0.02857142857142857,0.020833333333333315,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,12,1035
passage_retrieval_en,23,3,0.3770491803278688,0.4057971014492754,0.02857142857142857,0.0,0.40625,0.4270833333333333,23,28,1,0,61,69,35,27,0.02874792112140656,0.02857142857142857,0.020833333333333315,5,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,78,1036
passage_retrieval_zh,23,6,0.45161290322580644,0.4305555555555556,0.029411764705882353,0.0,0.3645833333333333,0.4270833333333333,28,31,1,0,62,72,34,24,0.02105734767025086,0.029411764705882353,0.0625,3,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,37,1037
passage_retrieval_zh,30,7,0.4032258064516129,0.42028985507246375,0.029411764705882353,0.0,0.3958333333333333,0.4166666666666667,25,29,1,0,62,69,34,27,0.01706404862085087,0.029411764705882353,0.02083333333333337,4,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,52,1038
passage_retrieval_zh,19,6,0.40625,0.4067796610169492,0.03125,0.0,0.40625,0.3645833333333333,26,24,1,0,64,59,32,37,0.0005296610169491789,0.03125,0.041666666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,51,1039
dureader,30,7,0.453125,0.390625,0.03125,0.0,0.375,0.40625,29,25,1,0,64,64,32,32,0.0625,0.03125,0.03125,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,69,1040
samsum,22,0,0.4406779661016949,0.34375,0.0,0.03125,0.34375,0.4479166666666667,26,22,0,1,59,64,37,32,0.0969279661016949,0.03125,0.10416666666666669,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,112,1041
passage_retrieval_zh,6,1,0.38666666666666666,0.4375,0.0,0.03125,0.4791666666666667,0.3854166666666667,29,28,0,1,75,64,21,32,0.05083333333333334,0.03125,0.09375,1,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,71,1042
passage_retrieval_zh,16,2,0.43283582089552236,0.4,0.0,0.03225806451612903,0.3958333333333333,0.4166666666666667,29,26,0,1,67,65,29,31,0.03283582089552234,0.03225806451612903,0.02083333333333337,3,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,55,1043
samsum,27,0,0.4,0.4090909090909091,0.03225806451612903,0.0,0.4166666666666667,0.40625,26,27,1,0,65,66,31,30,0.009090909090909094,0.03225806451612903,0.010416666666666685,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,57,1044
hotpotqa,27,5,0.4,0.40298507462686567,0.03225806451612903,0.0,0.4166666666666667,0.4166666666666667,26,27,1,0,65,67,31,29,0.002985074626865647,0.03225806451612903,0.0,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,56,1045
passage_retrieval_en,25,1,0.42424242424242425,0.3230769230769231,0.0,0.03225806451612903,0.3958333333333333,0.46875,28,21,0,1,66,65,30,31,0.10116550116550116,0.03225806451612903,0.07291666666666669,7,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,131,1046
dureader,22,3,0.23076923076923078,0.29411764705882354,0.03225806451612903,0.0,0.53125,0.5,15,20,1,0,65,68,31,28,0.06334841628959276,0.03225806451612903,0.03125,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,275,1047
samsum,19,6,0.2727272727272727,0.23880597014925373,0.03333333333333333,0.0,0.5104166666666666,0.53125,18,16,1,0,66,67,30,29,0.03392130257801898,0.03333333333333333,0.02083333333333337,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,259,1048
samsum,30,3,0.2727272727272727,0.2191780821917808,0.03333333333333333,0.0,0.5104166666666666,0.59375,18,16,1,0,66,73,30,23,0.0535491905354919,0.03333333333333333,0.08333333333333337,2,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,305,1049
samsum,8,6,0.2916666666666667,0.34328358208955223,0.0,0.034482758620689655,0.53125,0.46875,21,23,0,1,72,67,24,29,0.051616915422885545,0.034482758620689655,0.0625,2,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,169,1050
hotpotqa,30,3,0.3380281690140845,0.2835820895522388,0.0,0.034482758620689655,0.4895833333333333,0.5104166666666666,24,19,0,1,71,67,25,29,0.05444607946184571,0.034482758620689655,0.020833333333333315,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,181,1051
samsum,28,0,0.23880597014925373,0.36486486486486486,0.034482758620689655,0.0,0.5416666666666666,0.4895833333333333,16,27,1,0,67,74,29,22,0.12605889471561113,0.034482758620689655,0.052083333333333315,11,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,256,1052
dureader,11,5,0.19444444444444445,0.19402985074626866,0.0,0.034482758620689655,0.6041666666666666,0.5729166666666666,14,13,0,1,72,67,24,29,0.00041459369817578584,0.034482758620689655,0.03125,1,True,low_support,stable,stable_low_fpr,aggregate_only,368,1053
passage_retrieval_en,24,5,0.36764705882352944,0.39705882352941174,0.0,0.03571428571428571,0.4479166666666667,0.4375,25,27,0,1,68,68,28,28,0.029411764705882304,0.03571428571428571,0.010416666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,90,1054
hotpotqa,13,5,0.34285714285714286,0.36764705882352944,0.0,0.03571428571428571,0.4791666666666667,0.4583333333333333,24,25,0,1,70,68,26,28,0.024789915966386578,0.03571428571428571,0.02083333333333337,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,114,1055
dureader,14,1,0.3088235294117647,0.37681159420289856,0.03571428571428571,0.0,0.5,0.4479166666666667,21,26,1,0,68,69,28,27,0.06798806479113384,0.03571428571428571,0.052083333333333315,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,150,1056
passage_retrieval_en,16,6,0.16176470588235295,0.15789473684210525,0.03571428571428571,0.0,0.6041666666666666,0.6666666666666666,11,12,1,0,68,76,28,20,0.003869969040247695,0.03571428571428571,0.0625,1,True,low_support,stable,stable_low_fpr,aggregate_only,433,1057
hotpotqa,3,5,0.37681159420289856,0.43478260869565216,0.037037037037037035,0.0,0.4583333333333333,0.40625,26,30,1,0,69,69,27,27,0.0579710144927536,0.037037037037037035,0.052083333333333315,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,79,1058
passage_retrieval_en,29,2,0.36231884057971014,0.36923076923076925,0.037037037037037035,0.0,0.46875,0.4270833333333333,25,24,1,0,69,65,27,31,0.006911928651059107,0.037037037037037035,0.041666666666666685,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,93,1059
hotpotqa,24,5,0.36619718309859156,0.34782608695652173,0.0,0.037037037037037035,0.46875,0.4791666666666667,26,24,0,1,71,69,25,27,0.01837109614206983,0.037037037037037035,0.010416666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,110,1060
passage_retrieval_en,20,0,0.3088235294117647,0.2463768115942029,0.0,0.037037037037037035,0.4895833333333333,0.5520833333333334,21,17,0,1,68,69,28,27,0.06244671781756181,0.037037037037037035,0.06250000000000006,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,246,1061
passage_retrieval_zh,17,0,0.25,0.3333333333333333,0.0,0.037037037037037035,0.59375,0.4895833333333333,19,23,0,1,76,69,20,27,0.08333333333333331,0.037037037037037035,0.10416666666666669,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,234,1062
hotpotqa,25,3,0.2028985507246377,0.3424657534246575,0.037037037037037035,0.0,0.5833333333333334,0.5,14,25,1,0,69,73,27,23,0.13956720270001982,0.037037037037037035,0.08333333333333337,11,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,345,1063
hotpotqa,21,7,0.2898550724637681,0.20833333333333334,0.037037037037037035,0.0,0.5208333333333334,0.59375,20,15,1,0,69,72,27,24,0.08152173913043478,0.037037037037037035,0.07291666666666663,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,332,1064
samsum,14,3,0.2028985507246377,0.20270270270270271,0.037037037037037035,0.0,0.5833333333333334,0.6145833333333334,14,15,1,0,69,74,27,22,0.00019584802193498008,0.037037037037037035,0.03125,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,350,1065
samsum,23,5,0.5223880597014925,0.44285714285714284,0.0,0.038461538461538464,0.3333333333333333,0.4166666666666667,35,31,0,1,67,70,29,26,0.07953091684434965,0.038461538461538464,0.08333333333333337,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,27,1066
passage_retrieval_en,22,2,0.35714285714285715,0.34285714285714286,0.0,0.038461538461538464,0.46875,0.4895833333333333,25,24,0,1,70,70,26,26,0.01428571428571429,0.038461538461538464,0.020833333333333315,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,115,1067
passage_retrieval_en,17,6,0.34285714285714286,0.32857142857142857,0.038461538461538464,0.0,0.4895833333333333,0.4895833333333333,24,23,1,0,70,70,26,26,0.01428571428571429,0.038461538461538464,0.0,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,126,1068
dureader,6,0,0.21428571428571427,0.28169014084507044,0.038461538461538464,0.0,0.5833333333333334,0.53125,15,20,1,0,70,71,26,25,0.06740442655935616,0.038461538461538464,0.05208333333333337,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,320,1069
passage_retrieval_en,18,0,0.18571428571428572,0.16216216216216217,0.038461538461538464,0.0,0.6041666666666666,0.6458333333333334,13,12,1,0,70,74,26,22,0.02355212355212355,0.038461538461538464,0.04166666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,425,1070
passage_retrieval_en,17,1,0.15714285714285714,0.136986301369863,0.038461538461538464,0.0,0.625,0.65625,11,10,1,0,70,73,26,23,0.020156555772994134,0.038461538461538464,0.03125,1,True,low_support,stable,stable_low_fpr,aggregate_only,484,1071
dureader,15,3,0.41935483870967744,0.4647887323943662,0.0,0.04,0.375,0.40625,26,33,0,1,62,71,34,25,0.04543389368468875,0.04,0.03125,7,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,42,1072
passage_retrieval_zh,27,0,0.3972602739726027,0.29577464788732394,0.0,0.04,0.4583333333333333,0.53125,29,21,0,1,73,71,23,25,0.10148562608527878,0.04,0.07291666666666669,8,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,164,1073
samsum,16,2,0.30985915492957744,0.2727272727272727,0.04,0.0,0.5208333333333334,0.5,22,18,1,0,71,66,25,30,0.03713188220230473,0.04,0.02083333333333337,4,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,204,1074
samsum,25,1,0.323943661971831,0.2777777777777778,0.04,0.0,0.5104166666666666,0.5416666666666666,23,20,1,0,71,72,25,24,0.04616588419405321,0.04,0.03125,3,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,192,1075
passage_retrieval_en,24,1,0.28169014084507044,0.2753623188405797,0.04,0.0,0.5416666666666666,0.5208333333333334,20,19,1,0,71,69,25,27,0.006327822004490724,0.04,0.02083333333333326,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,197,1076
samsum,13,3,0.29577464788732394,0.2328767123287671,0.04,0.0,0.53125,0.5833333333333334,21,17,1,0,71,73,25,23,0.06289793555855683,0.04,0.05208333333333337,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,271,1077
dureader,4,7,0.23943661971830985,0.2535211267605634,0.04,0.0,0.5729166666666666,0.5520833333333334,17,18,1,0,71,71,25,25,0.01408450704225353,0.04,0.02083333333333326,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,255,1078
passage_retrieval_zh,22,3,0.23943661971830985,0.2191780821917808,0.04,0.0,0.5729166666666666,0.59375,17,16,1,0,71,73,25,23,0.020258537526529036,0.04,0.02083333333333337,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,306,1079
samsum,29,0,0.18309859154929578,0.22535211267605634,0.04,0.0,0.6145833333333334,0.5729166666666666,13,16,1,0,71,71,25,25,0.04225352112676056,0.04,0.04166666666666674,3,True,low_support,stable,stable_low_fpr,aggregate_only,386,1080
gsm8k,22,0,0.21311475409836064,0.16363636363636364,0.0,0.04,0.6,0.5875,13,9,0,1,61,55,19,25,0.04947839046199701,0.04,0.012499999999999956,4,True,low_support,stable,stable_low_fpr,aggregate_only,423,1081
passage_retrieval_en,28,7,0.16901408450704225,0.18840579710144928,0.04,0.0,0.625,0.5833333333333334,12,13,1,0,71,69,25,27,0.01939171259440703,0.04,0.04166666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,410,1082
samsum,17,0,0.15492957746478872,0.13333333333333333,0.04,0.0,0.6354166666666666,0.6770833333333334,11,10,1,0,71,75,25,21,0.02159624413145539,0.04,0.04166666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,494,1083
dureader,21,5,0.3472222222222222,0.3055555555555556,0.041666666666666664,0.0,0.5,0.5208333333333334,25,22,1,0,72,72,24,24,0.04166666666666663,0.041666666666666664,0.02083333333333337,3,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,152,1084
passage_retrieval_zh,21,5,0.3611111111111111,0.2602739726027397,0.041666666666666664,0.0,0.4895833333333333,0.5625,26,19,1,0,72,73,24,23,0.1008371385083714,0.041666666666666664,0.07291666666666669,7,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,219,1085
samsum,13,6,0.1527777777777778,0.1917808219178082,0.041666666666666664,0.0,0.6458333333333334,0.6145833333333334,11,14,1,0,72,73,24,23,0.03900304414003042,0.041666666666666664,0.03125,3,True,low_support,stable,stable_low_fpr,aggregate_only,441,1086
hotpotqa,20,5,0.17105263157894737,0.19444444444444445,0.0,0.041666666666666664,0.65625,0.6145833333333334,13,14,0,1,76,72,20,24,0.023391812865497075,0.041666666666666664,0.04166666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,407,1087
dureader,26,5,0.11842105263157894,0.09722222222222222,0.0,0.041666666666666664,0.6979166666666666,0.6875,9,7,0,1,76,72,20,24,0.021198830409356717,0.041666666666666664,0.01041666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,584,1088
dureader,14,0,0.3157894736842105,0.3150684931506849,0.0,0.043478260869565216,0.5416666666666666,0.53125,24,23,0,1,76,73,20,23,0.0007209805335255948,0.043478260869565216,0.01041666666666663,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,141,1089
hotpotqa,24,1,0.273972602739726,0.33783783783783783,0.043478260869565216,0.0,0.5625,0.5104166666666666,20,25,1,0,73,74,23,22,0.06386523509811182,0.043478260869565216,0.05208333333333337,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,200,1090
passage_retrieval_en,24,0,0.2876712328767123,0.2465753424657534,0.0,0.043478260869565216,0.5416666666666666,0.5833333333333334,21,18,0,1,73,73,23,23,0.0410958904109589,0.043478260869565216,0.04166666666666674,3,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,243,1091
hotpotqa,28,7,0.2692307692307692,0.2602739726027397,0.0,0.043478260869565216,0.59375,0.5729166666666666,21,19,0,1,78,73,18,23,0.008956796628029506,0.043478260869565216,0.02083333333333337,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,222,1092
passage_retrieval_en,17,0,0.2222222222222222,0.2191780821917808,0.0,0.043478260869565216,0.5833333333333334,0.6041666666666666,16,16,0,1,72,73,24,23,0.0030441400304414,0.043478260869565216,0.02083333333333326,0,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,307,1093
hotpotqa,22,2,0.2054794520547945,0.21333333333333335,0.043478260869565216,0.0,0.6145833333333334,0.6145833333333334,15,16,1,0,73,75,23,21,0.007853881278538838,0.043478260869565216,0.0,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,342,1094
