task,layer,kv_head,label,readiness,support_label,cross_hardware_consistent,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_positive_support,gpu4090_positive_support
passage_retrieval_en,8,0,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.11538461538461539,0.0,0.0,78,78
passage_retrieval_en,8,1,stable_low_fpr,aggregate_only,low_support,True,0.125,0.1506849315068493,0.0,0.0,72,73
passage_retrieval_en,8,2,stable_low_fpr,aggregate_only,low_support,True,0.11235955056179775,0.15730337078651685,0.0,0.0,89,89
passage_retrieval_en,8,3,stable_low_fpr,aggregate_only,low_support,True,0.07317073170731707,0.04878048780487805,0.0,0.0,82,82
passage_retrieval_en,8,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3125,0.3253012048192771,0.0,0.0,80,83
passage_retrieval_en,8,5,stable_low_fpr,aggregate_only,low_support,True,0.0963855421686747,0.09302325581395349,0.0,0.0,83,86
passage_retrieval_en,8,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.38571428571428573,0.38461538461538464,0.0,0.0,70,65
passage_retrieval_en,8,7,stable_low_fpr,aggregate_only,low_support,True,0.10843373493975904,0.1,0.0,0.0,83,80
passage_retrieval_en,9,0,stable_low_fpr,aggregate_only,low_support,True,0.19540229885057472,0.2,0.0,0.0,87,90
passage_retrieval_en,9,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5081967213114754,0.5,0.02857142857142857,0.0,61,66
passage_retrieval_en,9,2,stable_low_fpr,aggregate_only,low_support,True,0.056818181818181816,0.05747126436781609,0.0,0.0,88,87
passage_retrieval_en,9,3,stable_low_fpr,aggregate_only,low_support,True,0.1625,0.1282051282051282,0.0,0.0,80,78
passage_retrieval_en,9,4,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.060240963855421686,0.0,0.0,80,83
passage_retrieval_en,9,5,high_fp_risk,aggregate_only,low_support,False,0.10526315789473684,0.18181818181818182,0.05,0.0,76,77
passage_retrieval_en,9,6,unstable_across_hardware,aggregate_only,low_support,False,0.07792207792207792,0.21333333333333335,0.0,0.0,77,75
passage_retrieval_en,9,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2804878048780488,0.2558139534883721,0.0,0.0,82,86
passage_retrieval_zh,0,0,high_fp_risk,aggregate_only,low_support,False,0.1,0.10227272727272728,0.6666666666666666,0.625,90,88
passage_retrieval_zh,0,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.6885245901639344,0.5666666666666667,0.02857142857142857,0.027777777777777776,61,60
passage_retrieval_zh,0,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2289156626506024,0.24675324675324675,0.0,0.0,83,77
passage_retrieval_zh,0,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.7169811320754716,0.576271186440678,0.0,0.0,53,59
passage_retrieval_zh,0,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.417910447761194,0.3939393939393939,0.0,0.0,67,66
passage_retrieval_zh,0,5,stable_low_fpr,aggregate_only,low_support,True,0.042105263157894736,0.042105263157894736,0.0,0.0,95,95
passage_retrieval_zh,0,6,stable_low_fpr,aggregate_only,low_support,True,0.08045977011494253,0.12087912087912088,0.0,0.0,87,91
passage_retrieval_zh,0,7,high_fp_risk,aggregate_only,low_support,False,0.0,0.0,0.0,0.09090909090909091,84,85
passage_retrieval_zh,1,0,stable_low_fpr,aggregate_only,low_support,True,0.08536585365853659,0.05128205128205128,0.0,0.0,82,78
passage_retrieval_zh,1,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.208955223880597,0.38461538461538464,0.0,0.0,67,65
passage_retrieval_zh,1,2,high_fp_risk,aggregate_only,low_support,False,0.024691358024691357,0.036585365853658534,0.06666666666666667,0.0,81,82
passage_retrieval_zh,1,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35294117647058826,0.2753623188405797,0.0,0.0,68,69
passage_retrieval_zh,1,4,stable_low_fpr,aggregate_only,low_support,True,0.012195121951219513,0.012048192771084338,0.0,0.0,82,83
passage_retrieval_zh,1,5,high_fp_risk,aggregate_only,low_support,False,0.04938271604938271,0.06329113924050633,0.06666666666666667,0.11764705882352941,81,79
passage_retrieval_zh,1,6,unstable_across_hardware,aggregate_only,low_support,False,0.18421052631578946,0.125,0.0,0.0,76,72
passage_retrieval_zh,1,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35714285714285715,0.2923076923076923,0.0,0.0,70,65
passage_retrieval_zh,10,0,stable_low_fpr,aggregate_only,low_support,True,0.060240963855421686,0.036585365853658534,0.0,0.0,83,82
passage_retrieval_zh,10,1,stable_low_fpr,aggregate_only,low_support,True,0.13333333333333333,0.18055555555555555,0.0,0.0,75,72
passage_retrieval_zh,10,2,high_fp_risk,aggregate_only,low_support,False,0.0759493670886076,0.12345679012345678,0.058823529411764705,0.0,79,81
passage_retrieval_zh,10,3,high_fp_risk,aggregate_only,low_support,False,0.08641975308641975,0.05063291139240506,0.0,0.058823529411764705,81,79
passage_retrieval_zh,10,4,stable_low_fpr,aggregate_only,low_support,True,0.1686746987951807,0.1951219512195122,0.0,0.0,83,82
passage_retrieval_zh,10,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21951219512195122,0.2289156626506024,0.0,0.0,82,83
passage_retrieval_zh,10,6,high_fp_risk,aggregate_only,low_support,False,0.19230769230769232,0.1282051282051282,0.0,0.05555555555555555,78,78
passage_retrieval_zh,10,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.012048192771084338,0.0,0.0,84,83
passage_retrieval_zh,11,0,high_fp_risk,aggregate_only,low_support,False,0.10126582278481013,0.0875,0.058823529411764705,0.0,79,80
passage_retrieval_zh,11,1,stable_low_fpr,aggregate_only,low_support,True,0.05,0.08641975308641975,0.0,0.0,80,81
passage_retrieval_zh,11,2,high_fp_risk,aggregate_only,low_support,False,0.0125,0.0125,0.0625,0.0625,80,80
passage_retrieval_zh,11,3,high_fp_risk,aggregate_only,low_support,False,0.1643835616438356,0.08108108108108109,0.2608695652173913,0.22727272727272727,73,74
passage_retrieval_zh,11,4,high_fp_risk,aggregate_only,low_support,False,0.1276595744680851,0.12631578947368421,0.5,0.0,94,95
passage_retrieval_zh,11,5,high_fp_risk,aggregate_only,low_support,False,0.14666666666666667,0.10810810810810811,0.09523809523809523,0.045454545454545456,75,74
passage_retrieval_zh,11,6,high_fp_risk,aggregate_only,low_support,False,0.05128205128205128,0.025,0.4444444444444444,0.5625,78,80
passage_retrieval_zh,11,7,stable_low_fpr,aggregate_only,low_support,True,0.19736842105263158,0.2191780821917808,0.0,0.0,76,73
passage_retrieval_zh,12,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2073170731707317,0.2073170731707317,0.0,0.0,82,82
passage_retrieval_zh,12,1,high_fp_risk,aggregate_only,low_support,False,0.2898550724637681,0.3142857142857143,0.2962962962962963,0.34615384615384615,69,70
passage_retrieval_zh,12,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21428571428571427,0.20481927710843373,0.0,0.0,84,83
passage_retrieval_zh,12,3,stable_low_fpr,aggregate_only,low_support,True,0.056818181818181816,0.07777777777777778,0.0,0.0,88,90
passage_retrieval_zh,12,4,stable_low_fpr,aggregate_only,low_support,True,0.08641975308641975,0.05128205128205128,0.0,0.0,81,78
passage_retrieval_zh,12,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.34285714285714286,0.35294117647058826,0.0,0.0,70,68
passage_retrieval_zh,12,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3103448275862069,0.3409090909090909,0.0,0.0,87,88
passage_retrieval_zh,12,7,stable_low_fpr,aggregate_only,low_support,True,0.09876543209876543,0.04878048780487805,0.0,0.0,81,82
passage_retrieval_zh,13,0,stable_low_fpr,aggregate_only,low_support,True,0.11235955056179775,0.1590909090909091,0.0,0.0,89,88
passage_retrieval_zh,13,1,stable_low_fpr,aggregate_only,low_support,True,0.1643835616438356,0.15,0.0,0.0,73,80
passage_retrieval_zh,13,2,stable_low_fpr,aggregate_only,low_support,True,0.09411764705882353,0.12222222222222222,0.0,0.0,85,90
passage_retrieval_zh,13,3,high_fp_risk,aggregate_only,low_support,False,0.28169014084507044,0.2894736842105263,0.04,0.05,71,76
passage_retrieval_zh,13,4,stable_low_fpr,aggregate_only,low_support,True,0.07692307692307693,0.09523809523809523,0.0,0.0,78,84
passage_retrieval_zh,13,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3283582089552239,0.4444444444444444,0.0,0.0,67,63
passage_retrieval_zh,13,6,stable_low_fpr,aggregate_only,low_support,True,0.13580246913580246,0.11688311688311688,0.0,0.0,81,77
passage_retrieval_zh,13,7,stable_low_fpr,aggregate_only,low_support,True,0.13924050632911392,0.13924050632911392,0.0,0.0,79,79
passage_retrieval_zh,14,0,high_fp_risk,aggregate_only,low_support,False,0.2631578947368421,0.29333333333333333,0.05,0.047619047619047616,76,75
passage_retrieval_zh,14,1,high_fp_risk,aggregate_only,low_support,False,0.4,0.27941176470588236,0.07692307692307693,0.07142857142857142,70,68
passage_retrieval_zh,14,2,stable_low_fpr,aggregate_only,low_support,True,0.060240963855421686,0.024390243902439025,0.0,0.0,83,82
passage_retrieval_zh,14,3,high_fp_risk,aggregate_only,low_support,False,0.36486486486486486,0.2625,0.3181818181818182,0.25,74,80
passage_retrieval_zh,14,4,high_fp_risk,aggregate_only,low_support,False,0.025,0.012345679012345678,0.0625,0.06666666666666667,80,81
passage_retrieval_zh,14,5,unstable_across_hardware,aggregate_only,low_support,False,0.02531645569620253,0.125,0.0,0.0,79,80
passage_retrieval_zh,14,6,stable_low_fpr,aggregate_only,low_support,True,0.0641025641025641,0.09333333333333334,0.0,0.0,78,75
passage_retrieval_zh,14,7,stable_low_fpr,aggregate_only,low_support,True,0.125,0.10256410256410256,0.0,0.0,80,78
passage_retrieval_zh,15,0,stable_low_fpr,aggregate_only,low_support,True,0.13580246913580246,0.15,0.0,0.0,81,80
passage_retrieval_zh,15,1,stable_low_fpr,aggregate_only,low_support,True,0.12222222222222222,0.13793103448275862,0.0,0.0,90,87
passage_retrieval_zh,15,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2857142857142857,0.25,0.0,0.0,70,68
passage_retrieval_zh,15,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.36363636363636365,0.4117647058823529,0.0,0.0,66,68
passage_retrieval_zh,15,4,stable_low_fpr,aggregate_only,low_support,True,0.1917808219178082,0.23376623376623376,0.0,0.0,73,77
passage_retrieval_zh,15,5,stable_low_fpr,aggregate_only,low_support,True,0.18309859154929578,0.2328767123287671,0.0,0.0,71,73
passage_retrieval_zh,15,6,high_fp_risk,aggregate_only,low_support,False,0.23943661971830985,0.391304347826087,0.48,0.4444444444444444,71,69
passage_retrieval_zh,15,7,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.06172839506172839,0.0,0.0,80,81
passage_retrieval_zh,16,0,high_fp_risk,aggregate_only,low_support,False,0.19402985074626866,0.2835820895522388,0.06896551724137931,0.0,67,67
passage_retrieval_zh,16,1,high_fp_risk,aggregate_only,low_support,False,0.0125,0.036585365853658534,0.0625,0.0,80,82
passage_retrieval_zh,16,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.43283582089552236,0.4,0.0,0.03225806451612903,67,65
passage_retrieval_zh,16,3,stable_low_fpr,aggregate_only,low_support,True,0.0641025641025641,0.10714285714285714,0.0,0.0,78,84
passage_retrieval_zh,16,4,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.13924050632911392,0.0,0.0,78,79
passage_retrieval_zh,16,5,high_fp_risk,aggregate_only,low_support,False,0.21052631578947367,0.21333333333333335,0.05,0.0,76,75
passage_retrieval_zh,16,6,high_fp_risk,aggregate_only,low_support,False,0.273972602739726,0.13157894736842105,0.043478260869565216,0.05,73,76
passage_retrieval_zh,16,7,stable_low_fpr,aggregate_only,low_support,True,0.04819277108433735,0.06097560975609756,0.0,0.0,83,82
passage_retrieval_zh,17,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25,0.3333333333333333,0.0,0.037037037037037035,76,69
passage_retrieval_zh,17,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.26666666666666666,0.21621621621621623,0.0,0.0,75,74
passage_retrieval_zh,17,2,stable_low_fpr,aggregate_only,low_support,True,0.1125,0.10843373493975904,0.0,0.0,80,83
passage_retrieval_zh,17,3,stable_low_fpr,aggregate_only,low_support,True,0.04819277108433735,0.024691358024691357,0.0,0.0,83,81
passage_retrieval_zh,17,4,stable_low_fpr,aggregate_only,low_support,True,0.175,0.13333333333333333,0.0,0.0,80,75
passage_retrieval_zh,17,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2878787878787879,0.35,0.0,0.0,66,60
passage_retrieval_zh,17,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2222222222222222,0.2602739726027397,0.0,0.0,72,73
passage_retrieval_zh,17,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24285714285714285,0.38666666666666666,0.0,0.0,70,75
passage_retrieval_zh,18,0,stable_low_fpr,aggregate_only,low_support,True,0.07692307692307693,0.08,0.0,0.047619047619047616,78,75
passage_retrieval_zh,18,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24358974358974358,0.24324324324324326,0.0,0.0,78,74
passage_retrieval_zh,18,2,stable_low_fpr,aggregate_only,low_support,True,0.05128205128205128,0.036585365853658534,0.0,0.0,78,82
passage_retrieval_zh,18,3,stable_low_fpr,aggregate_only,low_support,True,0.06329113924050633,0.07407407407407407,0.0,0.0,79,81
passage_retrieval_zh,18,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.38571428571428573,0.27941176470588236,0.0,0.0,70,68
passage_retrieval_zh,18,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.29577464788732394,0.21621621621621623,0.0,0.0,71,74
passage_retrieval_zh,18,6,stable_low_fpr,aggregate_only,low_support,True,0.1282051282051282,0.12987012987012986,0.0,0.0,78,77
passage_retrieval_zh,18,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2361111111111111,0.2535211267605634,0.0,0.0,72,71
passage_retrieval_zh,19,0,high_fp_risk,aggregate_only,low_support,False,0.19753086419753085,0.10256410256410256,0.0,0.05555555555555555,81,78
passage_retrieval_zh,19,1,stable_low_fpr,aggregate_only,low_support,True,0.1,0.125,0.0,0.0,80,80
passage_retrieval_zh,19,2,stable_low_fpr,aggregate_only,low_support,True,0.0875,0.125,0.0,0.0,80,80
passage_retrieval_zh,19,3,high_fp_risk,aggregate_only,low_support,False,0.18571428571428572,0.225,0.038461538461538464,0.0625,70,80
passage_retrieval_zh,19,4,unstable_across_hardware,aggregate_only,low_support,False,0.05063291139240506,0.1038961038961039,0.0,0.0,79,77
passage_retrieval_zh,19,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.27631578947368424,0.2236842105263158,0.0,0.0,76,76
passage_retrieval_zh,19,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.40625,0.4067796610169492,0.03125,0.0,64,59
passage_retrieval_zh,19,7,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.012048192771084338,0.0,0.0,84,83
passage_retrieval_zh,2,0,high_fp_risk,aggregate_only,low_support,False,0.27692307692307694,0.2535211267605634,0.0,0.08,65,71
passage_retrieval_zh,2,1,stable_low_fpr,aggregate_only,low_support,True,0.075,0.06097560975609756,0.0,0.0,80,82
passage_retrieval_zh,2,2,stable_low_fpr,aggregate_only,low_support,True,0.14285714285714285,0.1038961038961039,0.0,0.0,77,77
passage_retrieval_zh,2,3,high_fp_risk,aggregate_only,low_support,False,0.0,0.0,0.0,0.07692307692307693,84,83
passage_retrieval_zh,2,4,stable_low_fpr,aggregate_only,low_support,True,0.2191780821917808,0.18666666666666668,0.0,0.0,73,75
passage_retrieval_zh,2,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_zh,2,6,high_fp_risk,aggregate_only,low_support,False,0.0,0.0,0.07692307692307693,0.0,83,84
passage_retrieval_zh,2,7,stable_low_fpr,aggregate_only,low_support,True,0.08536585365853659,0.08433734939759036,0.0,0.0,82,83
passage_retrieval_zh,20,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35,0.5,0.0,0.0,60,66
passage_retrieval_zh,20,1,high_fp_risk,aggregate_only,low_support,False,0.15584415584415584,0.18181818181818182,0.0,0.05263157894736842,77,77
passage_retrieval_zh,20,2,stable_low_fpr,aggregate_only,low_support,True,0.12658227848101267,0.13924050632911392,0.0,0.0,79,79
passage_retrieval_zh,20,3,high_fp_risk,aggregate_only,low_support,False,0.189873417721519,0.11392405063291139,0.058823529411764705,0.058823529411764705,79,79
passage_retrieval_zh,20,4,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.0,0.0,0.0,84,84
passage_retrieval_zh,20,5,unstable_across_hardware,aggregate_only,low_support,False,0.2,0.14864864864864866,0.0,0.045454545454545456,80,74
passage_retrieval_zh,20,6,high_fp_risk,aggregate_only,low_support,False,0.05063291139240506,0.1375,0.058823529411764705,0.0625,79,80
passage_retrieval_zh,20,7,unstable_across_hardware,aggregate_only,low_support,False,0.18421052631578946,0.25333333333333335,0.0,0.0,76,75
passage_retrieval_zh,21,0,stable_low_fpr,aggregate_only,low_support,True,0.18840579710144928,0.14084507042253522,0.0,0.0,69,71
passage_retrieval_zh,21,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_zh,21,2,stable_low_fpr,aggregate_only,low_support,True,0.0,0.037037037037037035,0.0,0.0,84,81
passage_retrieval_zh,21,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.323943661971831,0.23529411764705882,0.0,0.0,71,68
passage_retrieval_zh,21,4,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.024096385542168676,0.0,0.0,83,83
passage_retrieval_zh,21,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3611111111111111,0.2602739726027397,0.041666666666666664,0.0,72,73
passage_retrieval_zh,21,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4166666666666667,0.38333333333333336,0.0,0.0,60,60
passage_retrieval_zh,21,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.45,0.45161290322580644,0.0,0.0,60,62
passage_retrieval_zh,22,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4666666666666667,0.5254237288135594,0.0,0.0,60,59
passage_retrieval_zh,22,1,stable_low_fpr,aggregate_only,low_support,True,0.03571428571428571,0.011904761904761904,0.0,0.0,84,84
