hardware,task,layer,kv_head,true_positive,true_negative,false_positive,false_negative,total,candidate_count,accepted_count,positive_support,negative_support,micro_fpr,micro_fnr,precision_micro,recall_micro,acceptance_micro
gpu4090,dureader,28,7,53,19,0,24,96,96,53,77,19,0.0,0.3116883116883117,1.0,0.6883116883116883,0.5520833333333334
gpu4090,dureader,29,0,63,24,0,9,96,96,63,72,24,0.0,0.125,1.0,0.875,0.65625
gpu4090,dureader,29,1,80,13,0,3,96,96,80,83,13,0.0,0.03614457831325301,1.0,0.963855421686747,0.8333333333333334
gpu4090,dureader,29,2,69,17,0,10,96,96,69,79,17,0.0,0.12658227848101267,1.0,0.8734177215189873,0.71875
gpu4090,dureader,29,3,75,14,0,7,96,96,75,82,14,0.0,0.08536585365853659,1.0,0.9146341463414634,0.78125
gpu4090,dureader,29,4,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,dureader,29,5,61,20,0,15,96,96,61,76,20,0.0,0.19736842105263158,1.0,0.8026315789473685,0.6354166666666666
gpu4090,dureader,29,6,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,dureader,29,7,76,14,0,6,96,96,76,82,14,0.0,0.07317073170731707,1.0,0.926829268292683,0.7916666666666666
gpu4090,dureader,3,0,42,31,0,23,96,96,42,65,31,0.0,0.35384615384615387,1.0,0.6461538461538462,0.4375
gpu4090,dureader,3,1,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,dureader,3,2,58,20,0,18,96,96,58,76,20,0.0,0.23684210526315788,1.0,0.7631578947368421,0.6041666666666666
gpu4090,dureader,3,3,50,24,0,22,96,96,50,72,24,0.0,0.3055555555555556,1.0,0.6944444444444444,0.5208333333333334
gpu4090,dureader,3,4,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
gpu4090,dureader,3,5,51,26,0,19,96,96,51,70,26,0.0,0.2714285714285714,1.0,0.7285714285714285,0.53125
gpu4090,dureader,3,6,38,27,0,31,96,96,38,69,27,0.0,0.4492753623188406,1.0,0.5507246376811594,0.3958333333333333
gpu4090,dureader,3,7,70,18,0,8,96,96,70,78,18,0.0,0.10256410256410256,1.0,0.8974358974358975,0.7291666666666666
gpu4090,dureader,30,0,41,30,0,25,96,96,41,66,30,0.0,0.3787878787878788,1.0,0.6212121212121212,0.4270833333333333
gpu4090,dureader,30,1,74,16,0,6,96,96,74,80,16,0.0,0.075,1.0,0.925,0.7708333333333334
gpu4090,dureader,30,2,68,18,0,10,96,96,68,78,18,0.0,0.1282051282051282,1.0,0.8717948717948718,0.7083333333333334
gpu4090,dureader,30,3,38,29,0,29,96,96,38,67,29,0.0,0.43283582089552236,1.0,0.5671641791044776,0.3958333333333333
gpu4090,dureader,30,4,72,18,0,6,96,96,72,78,18,0.0,0.07692307692307693,1.0,0.9230769230769231,0.75
gpu4090,dureader,30,5,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
gpu4090,dureader,30,6,58,21,1,16,96,96,59,74,22,0.045454545454545456,0.21621621621621623,0.9830508474576272,0.7837837837837838,0.6145833333333334
gpu4090,dureader,30,7,39,32,0,25,96,96,39,64,32,0.0,0.390625,1.0,0.609375,0.40625
gpu4090,dureader,31,0,60,20,0,16,96,96,60,76,20,0.0,0.21052631578947367,1.0,0.7894736842105263,0.625
gpu4090,dureader,31,1,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,dureader,31,2,78,12,0,6,96,96,78,84,12,0.0,0.07142857142857142,1.0,0.9285714285714286,0.8125
gpu4090,dureader,31,3,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,dureader,31,4,71,14,0,11,96,96,71,82,14,0.0,0.13414634146341464,1.0,0.8658536585365854,0.7395833333333334
gpu4090,dureader,31,5,37,32,0,27,96,96,37,64,32,0.0,0.421875,1.0,0.578125,0.3854166666666667
gpu4090,dureader,31,6,72,16,0,8,96,96,72,80,16,0.0,0.1,1.0,0.9,0.75
gpu4090,dureader,31,7,54,23,0,19,96,96,54,73,23,0.0,0.2602739726027397,1.0,0.7397260273972602,0.5625
gpu4090,dureader,4,0,64,23,0,9,96,96,64,73,23,0.0,0.1232876712328767,1.0,0.8767123287671232,0.6666666666666666
gpu4090,dureader,4,1,52,26,1,17,96,96,53,69,27,0.037037037037037035,0.2463768115942029,0.9811320754716981,0.7536231884057971,0.5520833333333334
gpu4090,dureader,4,2,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
gpu4090,dureader,4,3,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
gpu4090,dureader,4,4,77,13,0,6,96,96,77,83,13,0.0,0.07228915662650602,1.0,0.927710843373494,0.8020833333333334
gpu4090,dureader,4,5,46,26,0,24,96,96,46,70,26,0.0,0.34285714285714286,1.0,0.6571428571428571,0.4791666666666667
gpu4090,dureader,4,6,81,15,0,0,96,96,81,81,15,0.0,0.0,1.0,1.0,0.84375
gpu4090,dureader,4,7,53,25,0,18,96,96,53,71,25,0.0,0.2535211267605634,1.0,0.7464788732394366,0.5520833333333334
gpu4090,dureader,5,0,72,18,0,6,96,96,72,78,18,0.0,0.07692307692307693,1.0,0.9230769230769231,0.75
gpu4090,dureader,5,1,80,14,0,2,96,96,80,82,14,0.0,0.024390243902439025,1.0,0.975609756097561,0.8333333333333334
gpu4090,dureader,5,2,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
gpu4090,dureader,5,3,78,15,0,3,96,96,78,81,15,0.0,0.037037037037037035,1.0,0.9629629629629629,0.8125
gpu4090,dureader,5,4,66,16,0,14,96,96,66,80,16,0.0,0.175,1.0,0.825,0.6875
gpu4090,dureader,5,5,63,20,1,12,96,96,64,75,21,0.047619047619047616,0.16,0.984375,0.84,0.6666666666666666
gpu4090,dureader,5,6,74,16,0,6,96,96,74,80,16,0.0,0.075,1.0,0.925,0.7708333333333334
gpu4090,dureader,5,7,80,15,0,1,96,96,80,81,15,0.0,0.012345679012345678,1.0,0.9876543209876543,0.8333333333333334
gpu4090,dureader,6,0,51,25,0,20,96,96,51,71,25,0.0,0.28169014084507044,1.0,0.7183098591549296,0.53125
gpu4090,dureader,6,1,38,35,0,23,96,96,38,61,35,0.0,0.3770491803278688,1.0,0.6229508196721312,0.3958333333333333
gpu4090,dureader,6,2,82,5,0,9,96,96,82,91,5,0.0,0.0989010989010989,1.0,0.9010989010989011,0.8541666666666666
gpu4090,dureader,6,3,79,15,0,2,96,96,79,81,15,0.0,0.024691358024691357,1.0,0.9753086419753086,0.8229166666666666
gpu4090,dureader,6,4,79,12,0,5,96,96,79,84,12,0.0,0.05952380952380952,1.0,0.9404761904761905,0.8229166666666666
gpu4090,dureader,6,5,54,18,3,21,96,96,57,75,21,0.14285714285714285,0.28,0.9473684210526315,0.72,0.59375
gpu4090,dureader,6,6,67,21,0,8,96,96,67,75,21,0.0,0.10666666666666667,1.0,0.8933333333333333,0.6979166666666666
gpu4090,dureader,6,7,50,26,0,20,96,96,50,70,26,0.0,0.2857142857142857,1.0,0.7142857142857143,0.5208333333333334
gpu4090,dureader,7,0,80,14,0,2,96,96,80,82,14,0.0,0.024390243902439025,1.0,0.975609756097561,0.8333333333333334
gpu4090,dureader,7,1,79,13,0,4,96,96,79,83,13,0.0,0.04819277108433735,1.0,0.9518072289156626,0.8229166666666666
gpu4090,dureader,7,2,62,21,0,13,96,96,62,75,21,0.0,0.17333333333333334,1.0,0.8266666666666667,0.6458333333333334
gpu4090,dureader,7,3,51,24,1,20,96,96,52,71,25,0.04,0.28169014084507044,0.9807692307692307,0.7183098591549296,0.5416666666666666
gpu4090,dureader,7,4,65,18,0,13,96,96,65,78,18,0.0,0.16666666666666666,1.0,0.8333333333333334,0.6770833333333334
gpu4090,dureader,7,5,74,16,0,6,96,96,74,80,16,0.0,0.075,1.0,0.925,0.7708333333333334
gpu4090,dureader,7,6,80,14,0,2,96,96,80,82,14,0.0,0.024390243902439025,1.0,0.975609756097561,0.8333333333333334
gpu4090,dureader,7,7,65,19,0,12,96,96,65,77,19,0.0,0.15584415584415584,1.0,0.8441558441558441,0.6770833333333334
gpu4090,dureader,8,0,74,16,0,6,96,96,74,80,16,0.0,0.075,1.0,0.925,0.7708333333333334
gpu4090,dureader,8,1,49,23,1,23,96,96,50,72,24,0.041666666666666664,0.3194444444444444,0.98,0.6805555555555556,0.5208333333333334
gpu4090,dureader,8,2,74,10,0,12,96,96,74,86,10,0.0,0.13953488372093023,1.0,0.8604651162790697,0.7708333333333334
gpu4090,dureader,8,3,78,15,1,2,96,96,79,80,16,0.0625,0.025,0.9873417721518988,0.975,0.8229166666666666
gpu4090,dureader,8,4,56,12,0,28,96,96,56,84,12,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5833333333333334
gpu4090,dureader,8,5,74,7,0,15,96,96,74,89,7,0.0,0.16853932584269662,1.0,0.8314606741573034,0.7708333333333334
gpu4090,dureader,8,6,37,32,0,27,96,96,37,64,32,0.0,0.421875,1.0,0.578125,0.3854166666666667
gpu4090,dureader,8,7,76,13,1,6,96,96,77,82,14,0.07142857142857142,0.07317073170731707,0.987012987012987,0.926829268292683,0.8020833333333334
gpu4090,dureader,9,0,68,12,0,16,96,96,68,84,12,0.0,0.19047619047619047,1.0,0.8095238095238095,0.7083333333333334
gpu4090,dureader,9,1,42,26,0,28,96,96,42,70,26,0.0,0.4,1.0,0.6,0.4375
gpu4090,dureader,9,2,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,dureader,9,3,66,17,0,13,96,96,66,79,17,0.0,0.16455696202531644,1.0,0.8354430379746836,0.6875
gpu4090,dureader,9,4,74,18,0,4,96,96,74,78,18,0.0,0.05128205128205128,1.0,0.9487179487179487,0.7708333333333334
gpu4090,dureader,9,5,59,18,1,18,96,96,60,77,19,0.05263157894736842,0.23376623376623376,0.9833333333333333,0.7662337662337663,0.625
gpu4090,dureader,9,6,52,25,0,19,96,96,52,71,25,0.0,0.2676056338028169,1.0,0.7323943661971831,0.5416666666666666
gpu4090,dureader,9,7,49,15,0,32,96,96,49,81,15,0.0,0.3950617283950617,1.0,0.6049382716049383,0.5104166666666666
gpu4090,gsm8k,0,0,61,12,1,6,80,80,62,67,13,0.07692307692307693,0.08955223880597014,0.9838709677419355,0.9104477611940298,0.775
gpu4090,gsm8k,0,1,60,9,0,11,80,80,60,71,9,0.0,0.15492957746478872,1.0,0.8450704225352113,0.75
gpu4090,gsm8k,0,2,56,18,2,4,80,80,58,60,20,0.1,0.06666666666666667,0.9655172413793104,0.9333333333333333,0.725
gpu4090,gsm8k,0,3,50,22,0,8,80,80,50,58,22,0.0,0.13793103448275862,1.0,0.8620689655172413,0.625
gpu4090,gsm8k,0,4,47,27,0,6,80,80,47,53,27,0.0,0.11320754716981132,1.0,0.8867924528301887,0.5875
gpu4090,gsm8k,0,5,75,4,0,1,80,80,75,76,4,0.0,0.013157894736842105,1.0,0.9868421052631579,0.9375
gpu4090,gsm8k,0,6,67,5,0,8,80,80,67,75,5,0.0,0.10666666666666667,1.0,0.8933333333333333,0.8375
gpu4090,gsm8k,0,7,76,2,0,2,80,80,76,78,2,0.0,0.02564102564102564,1.0,0.9743589743589743,0.95
gpu4090,gsm8k,1,0,60,14,0,6,80,80,60,66,14,0.0,0.09090909090909091,1.0,0.9090909090909091,0.75
gpu4090,gsm8k,1,1,45,20,0,15,80,80,45,60,20,0.0,0.25,1.0,0.75,0.5625
gpu4090,gsm8k,1,2,68,11,0,1,80,80,68,69,11,0.0,0.014492753623188406,1.0,0.9855072463768116,0.85
gpu4090,gsm8k,1,3,49,19,0,12,80,80,49,61,19,0.0,0.19672131147540983,1.0,0.8032786885245902,0.6125
gpu4090,gsm8k,1,4,61,17,0,2,80,80,61,63,17,0.0,0.031746031746031744,1.0,0.9682539682539683,0.7625
gpu4090,gsm8k,1,5,63,13,3,1,80,80,66,64,16,0.1875,0.015625,0.9545454545454546,0.984375,0.825
gpu4090,gsm8k,1,6,65,14,0,1,80,80,65,66,14,0.0,0.015151515151515152,1.0,0.9848484848484849,0.8125
gpu4090,gsm8k,1,7,54,14,0,12,80,80,54,66,14,0.0,0.18181818181818182,1.0,0.8181818181818182,0.675
gpu4090,gsm8k,10,0,69,11,0,0,80,80,69,69,11,0.0,0.0,1.0,1.0,0.8625
gpu4090,gsm8k,10,1,65,11,0,4,80,80,65,69,11,0.0,0.057971014492753624,1.0,0.9420289855072463,0.8125
gpu4090,gsm8k,10,2,61,12,0,7,80,80,61,68,12,0.0,0.10294117647058823,1.0,0.8970588235294118,0.7625
gpu4090,gsm8k,10,3,66,12,0,2,80,80,66,68,12,0.0,0.029411764705882353,1.0,0.9705882352941176,0.825
gpu4090,gsm8k,10,4,66,12,0,2,80,80,66,68,12,0.0,0.029411764705882353,1.0,0.9705882352941176,0.825
gpu4090,gsm8k,10,5,59,10,1,10,80,80,60,69,11,0.09090909090909091,0.14492753623188406,0.9833333333333333,0.855072463768116,0.75
gpu4090,gsm8k,10,6,69,11,0,0,80,80,69,69,11,0.0,0.0,1.0,1.0,0.8625
gpu4090,gsm8k,10,7,68,10,0,2,80,80,68,70,10,0.0,0.02857142857142857,1.0,0.9714285714285714,0.85
gpu4090,gsm8k,11,0,68,11,0,1,80,80,68,69,11,0.0,0.014492753623188406,1.0,0.9855072463768116,0.85
gpu4090,gsm8k,11,1,66,13,0,1,80,80,66,67,13,0.0,0.014925373134328358,1.0,0.9850746268656716,0.825
gpu4090,gsm8k,11,2,63,15,0,2,80,80,63,65,15,0.0,0.03076923076923077,1.0,0.9692307692307692,0.7875
gpu4090,gsm8k,11,3,66,12,1,1,80,80,67,67,13,0.07692307692307693,0.014925373134328358,0.9850746268656716,0.9850746268656716,0.8375
gpu4090,gsm8k,11,4,68,0,0,12,80,80,68,80,0,,0.15,1.0,0.85,0.85
gpu4090,gsm8k,11,5,67,10,0,3,80,80,67,70,10,0.0,0.04285714285714286,1.0,0.9571428571428572,0.8375
gpu4090,gsm8k,11,6,69,7,4,0,80,80,73,69,11,0.36363636363636365,0.0,0.9452054794520548,1.0,0.9125
gpu4090,gsm8k,11,7,67,12,0,1,80,80,67,68,12,0.0,0.014705882352941176,1.0,0.9852941176470589,0.8375
gpu4090,gsm8k,12,0,69,8,0,3,80,80,69,72,8,0.0,0.041666666666666664,1.0,0.9583333333333334,0.8625
gpu4090,gsm8k,12,1,61,14,0,5,80,80,61,66,14,0.0,0.07575757575757576,1.0,0.9242424242424242,0.7625
gpu4090,gsm8k,12,2,61,8,0,11,80,80,61,72,8,0.0,0.1527777777777778,1.0,0.8472222222222222,0.7625
gpu4090,gsm8k,12,3,71,9,0,0,80,80,71,71,9,0.0,0.0,1.0,1.0,0.8875
gpu4090,gsm8k,12,4,66,11,0,3,80,80,66,69,11,0.0,0.043478260869565216,1.0,0.9565217391304348,0.825
gpu4090,gsm8k,12,5,55,16,0,9,80,80,55,64,16,0.0,0.140625,1.0,0.859375,0.6875
gpu4090,gsm8k,12,6,70,1,0,9,80,80,70,79,1,0.0,0.11392405063291139,1.0,0.8860759493670886,0.875
gpu4090,gsm8k,12,7,64,11,1,4,80,80,65,68,12,0.08333333333333333,0.058823529411764705,0.9846153846153847,0.9411764705882353,0.8125
gpu4090,gsm8k,13,0,70,6,0,4,80,80,70,74,6,0.0,0.05405405405405406,1.0,0.9459459459459459,0.875
gpu4090,gsm8k,13,1,65,13,0,2,80,80,65,67,13,0.0,0.029850746268656716,1.0,0.9701492537313433,0.8125
gpu4090,gsm8k,13,2,70,3,0,7,80,80,70,77,3,0.0,0.09090909090909091,1.0,0.9090909090909091,0.875
gpu4090,gsm8k,13,3,62,12,0,6,80,80,62,68,12,0.0,0.08823529411764706,1.0,0.9117647058823529,0.775
gpu4090,gsm8k,13,4,69,6,0,5,80,80,69,74,6,0.0,0.06756756756756757,1.0,0.9324324324324325,0.8625
gpu4090,gsm8k,13,5,54,16,0,10,80,80,54,64,16,0.0,0.15625,1.0,0.84375,0.675
gpu4090,gsm8k,13,6,67,11,0,2,80,80,67,69,11,0.0,0.028985507246376812,1.0,0.9710144927536232,0.8375
gpu4090,gsm8k,13,7,65,11,0,4,80,80,65,69,11,0.0,0.057971014492753624,1.0,0.9420289855072463,0.8125
gpu4090,gsm8k,14,0,67,9,0,4,80,80,67,71,9,0.0,0.056338028169014086,1.0,0.9436619718309859,0.8375
gpu4090,gsm8k,14,1,60,10,1,9,80,80,61,69,11,0.09090909090909091,0.13043478260869565,0.9836065573770492,0.8695652173913043,0.7625
gpu4090,gsm8k,14,2,69,11,0,0,80,80,69,69,11,0.0,0.0,1.0,1.0,0.8625
gpu4090,gsm8k,14,3,64,9,4,3,80,80,68,67,13,0.3076923076923077,0.04477611940298507,0.9411764705882353,0.9552238805970149,0.85
gpu4090,gsm8k,14,4,66,13,0,1,80,80,66,67,13,0.0,0.014925373134328358,1.0,0.9850746268656716,0.825
gpu4090,gsm8k,14,5,67,13,0,0,80,80,67,67,13,0.0,0.0,1.0,1.0,0.8375
gpu4090,gsm8k,14,6,64,11,0,5,80,80,64,69,11,0.0,0.07246376811594203,1.0,0.927536231884058,0.8
gpu4090,gsm8k,14,7,69,11,0,0,80,80,69,69,11,0.0,0.0,1.0,1.0,0.8625
gpu4090,gsm8k,15,0,62,13,1,4,80,80,63,66,14,0.07142857142857142,0.06060606060606061,0.9841269841269841,0.9393939393939394,0.7875
gpu4090,gsm8k,15,1,77,1,0,2,80,80,77,79,1,0.0,0.02531645569620253,1.0,0.9746835443037974,0.9625
gpu4090,gsm8k,15,2,58,14,0,8,80,80,58,66,14,0.0,0.12121212121212122,1.0,0.8787878787878788,0.725
gpu4090,gsm8k,15,3,52,16,0,12,80,80,52,64,16,0.0,0.1875,1.0,0.8125,0.65
gpu4090,gsm8k,15,4,55,12,0,13,80,80,55,68,12,0.0,0.19117647058823528,1.0,0.8088235294117647,0.6875
gpu4090,gsm8k,15,5,68,11,0,1,80,80,68,69,11,0.0,0.014492753623188406,1.0,0.9855072463768116,0.85
gpu4090,gsm8k,15,6,62,7,8,3,80,80,70,65,15,0.5333333333333333,0.046153846153846156,0.8857142857142857,0.9538461538461539,0.875
gpu4090,gsm8k,15,7,64,11,0,5,80,80,64,69,11,0.0,0.07246376811594203,1.0,0.927536231884058,0.8
gpu4090,gsm8k,16,0,59,16,0,5,80,80,59,64,16,0.0,0.078125,1.0,0.921875,0.7375
gpu4090,gsm8k,16,1,67,12,0,1,80,80,67,68,12,0.0,0.014705882352941176,1.0,0.9852941176470589,0.8375
gpu4090,gsm8k,16,2,60,14,0,6,80,80,60,66,14,0.0,0.09090909090909091,1.0,0.9090909090909091,0.75
gpu4090,gsm8k,16,3,65,11,0,4,80,80,65,69,11,0.0,0.057971014492753624,1.0,0.9420289855072463,0.8125
gpu4090,gsm8k,16,4,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,16,5,61,12,1,6,80,80,62,67,13,0.07692307692307693,0.08955223880597014,0.9838709677419355,0.9104477611940298,0.775
gpu4090,gsm8k,16,6,62,12,0,6,80,80,62,68,12,0.0,0.08823529411764706,1.0,0.9117647058823529,0.775
gpu4090,gsm8k,16,7,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,17,0,68,10,0,2,80,80,68,70,10,0.0,0.02857142857142857,1.0,0.9714285714285714,0.85
gpu4090,gsm8k,17,1,66,11,0,3,80,80,66,69,11,0.0,0.043478260869565216,1.0,0.9565217391304348,0.825
gpu4090,gsm8k,17,2,60,11,0,9,80,80,60,69,11,0.0,0.13043478260869565,1.0,0.8695652173913043,0.75
gpu4090,gsm8k,17,3,69,10,0,1,80,80,69,70,10,0.0,0.014285714285714285,1.0,0.9857142857142858,0.8625
gpu4090,gsm8k,17,4,49,20,0,11,80,80,49,60,20,0.0,0.18333333333333332,1.0,0.8166666666666667,0.6125
gpu4090,gsm8k,17,5,67,10,0,3,80,80,67,70,10,0.0,0.04285714285714286,1.0,0.9571428571428572,0.8375
gpu4090,gsm8k,17,6,64,12,0,4,80,80,64,68,12,0.0,0.058823529411764705,1.0,0.9411764705882353,0.8
gpu4090,gsm8k,17,7,67,11,0,2,80,80,67,69,11,0.0,0.028985507246376812,1.0,0.9710144927536232,0.8375
gpu4090,gsm8k,18,0,67,12,0,1,80,80,67,68,12,0.0,0.014705882352941176,1.0,0.9852941176470589,0.8375
gpu4090,gsm8k,18,1,66,14,0,0,80,80,66,66,14,0.0,0.0,1.0,1.0,0.825
gpu4090,gsm8k,18,2,66,14,0,0,80,80,66,66,14,0.0,0.0,1.0,1.0,0.825
gpu4090,gsm8k,18,3,68,12,0,0,80,80,68,68,12,0.0,0.0,1.0,1.0,0.85
gpu4090,gsm8k,18,4,48,22,0,10,80,80,48,58,22,0.0,0.1724137931034483,1.0,0.8275862068965517,0.6
gpu4090,gsm8k,18,5,65,11,0,4,80,80,65,69,11,0.0,0.057971014492753624,1.0,0.9420289855072463,0.8125
gpu4090,gsm8k,18,6,65,11,0,4,80,80,65,69,11,0.0,0.057971014492753624,1.0,0.9420289855072463,0.8125
gpu4090,gsm8k,18,7,64,12,0,4,80,80,64,68,12,0.0,0.058823529411764705,1.0,0.9411764705882353,0.8
gpu4090,gsm8k,19,0,63,12,0,5,80,80,63,68,12,0.0,0.07352941176470588,1.0,0.9264705882352942,0.7875
gpu4090,gsm8k,19,1,67,12,0,1,80,80,67,68,12,0.0,0.014705882352941176,1.0,0.9852941176470589,0.8375
gpu4090,gsm8k,19,2,66,11,0,3,80,80,66,69,11,0.0,0.043478260869565216,1.0,0.9565217391304348,0.825
gpu4090,gsm8k,19,3,61,15,0,4,80,80,61,65,15,0.0,0.06153846153846154,1.0,0.9384615384615385,0.7625
gpu4090,gsm8k,19,4,58,12,0,10,80,80,58,68,12,0.0,0.14705882352941177,1.0,0.8529411764705882,0.725
gpu4090,gsm8k,19,5,62,10,1,7,80,80,63,69,11,0.09090909090909091,0.10144927536231885,0.9841269841269841,0.8985507246376812,0.7875
gpu4090,gsm8k,19,6,55,17,0,8,80,80,55,63,17,0.0,0.12698412698412698,1.0,0.873015873015873,0.6875
gpu4090,gsm8k,19,7,68,10,0,2,80,80,68,70,10,0.0,0.02857142857142857,1.0,0.9714285714285714,0.85
gpu4090,gsm8k,2,0,59,17,0,4,80,80,59,63,17,0.0,0.06349206349206349,1.0,0.9365079365079365,0.7375
gpu4090,gsm8k,2,1,67,11,0,2,80,80,67,69,11,0.0,0.028985507246376812,1.0,0.9710144927536232,0.8375
gpu4090,gsm8k,2,2,56,15,0,9,80,80,56,65,15,0.0,0.13846153846153847,1.0,0.8615384615384616,0.7
gpu4090,gsm8k,2,3,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,2,4,58,11,0,11,80,80,58,69,11,0.0,0.15942028985507245,1.0,0.8405797101449275,0.725
gpu4090,gsm8k,2,5,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,2,6,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,2,7,60,15,0,5,80,80,60,65,15,0.0,0.07692307692307693,1.0,0.9230769230769231,0.75
gpu4090,gsm8k,20,0,63,12,0,5,80,80,63,68,12,0.0,0.07352941176470588,1.0,0.9264705882352942,0.7875
gpu4090,gsm8k,20,1,57,15,0,8,80,80,57,65,15,0.0,0.12307692307692308,1.0,0.8769230769230769,0.7125
gpu4090,gsm8k,20,2,68,11,0,1,80,80,68,69,11,0.0,0.014492753623188406,1.0,0.9855072463768116,0.85
gpu4090,gsm8k,20,3,64,11,0,5,80,80,64,69,11,0.0,0.07246376811594203,1.0,0.927536231884058,0.8
gpu4090,gsm8k,20,4,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,20,5,54,13,0,13,80,80,54,67,13,0.0,0.19402985074626866,1.0,0.8059701492537313,0.675
gpu4090,gsm8k,20,6,65,12,0,3,80,80,65,68,12,0.0,0.04411764705882353,1.0,0.9558823529411765,0.8125
gpu4090,gsm8k,20,7,63,11,0,6,80,80,63,69,11,0.0,0.08695652173913043,1.0,0.9130434782608695,0.7875
gpu4090,gsm8k,21,0,59,15,0,6,80,80,59,65,15,0.0,0.09230769230769231,1.0,0.9076923076923077,0.7375
gpu4090,gsm8k,21,1,70,10,0,0,80,80,70,70,10,0.0,0.0,1.0,1.0,0.875
gpu4090,gsm8k,21,2,69,11,0,0,80,80,69,69,11,0.0,0.0,1.0,1.0,0.8625
gpu4090,gsm8k,21,3,63,13,0,4,80,80,63,67,13,0.0,0.05970149253731343,1.0,0.9402985074626866,0.7875
gpu4090,gsm8k,21,4,68,12,0,0,80,80,68,68,12,0.0,0.0,1.0,1.0,0.85
gpu4090,gsm8k,21,5,52,15,0,13,80,80,52,65,15,0.0,0.2,1.0,0.8,0.65
gpu4090,gsm8k,21,6,58,14,0,8,80,80,58,66,14,0.0,0.12121212121212122,1.0,0.8787878787878788,0.725
gpu4090,gsm8k,21,7,56,15,0,9,80,80,56,65,15,0.0,0.13846153846153847,1.0,0.8615384615384616,0.7
gpu4090,gsm8k,22,0,46,24,1,9,80,80,47,55,25,0.04,0.16363636363636364,0.9787234042553191,0.8363636363636363,0.5875
gpu4090,gsm8k,22,1,66,10,0,4,80,80,66,70,10,0.0,0.05714285714285714,1.0,0.9428571428571428,0.825
gpu4090,gsm8k,22,2,60,14,0,6,80,80,60,66,14,0.0,0.09090909090909091,1.0,0.9090909090909091,0.75
gpu4090,gsm8k,22,3,56,15,0,9,80,80,56,65,15,0.0,0.13846153846153847,1.0,0.8615384615384616,0.7
gpu4090,gsm8k,22,4,64,14,0,2,80,80,64,66,14,0.0,0.030303030303030304,1.0,0.9696969696969697,0.8
gpu4090,gsm8k,22,5,66,12,0,2,80,80,66,68,12,0.0,0.029411764705882353,1.0,0.9705882352941176,0.825
gpu4090,gsm8k,22,6,65,13,0,2,80,80,65,67,13,0.0,0.029850746268656716,1.0,0.9701492537313433,0.8125
gpu4090,gsm8k,22,7,56,19,0,5,80,80,56,61,19,0.0,0.08196721311475409,1.0,0.9180327868852459,0.7
gpu4090,gsm8k,23,0,68,11,0,1,80,80,68,69,11,0.0,0.014492753623188406,1.0,0.9855072463768116,0.85
gpu4090,gsm8k,23,1,62,12,0,6,80,80,62,68,12,0.0,0.08823529411764706,1.0,0.9117647058823529,0.775
gpu4090,gsm8k,23,2,64,13,0,3,80,80,64,67,13,0.0,0.04477611940298507,1.0,0.9552238805970149,0.8
gpu4090,gsm8k,23,3,54,16,1,9,80,80,55,63,17,0.058823529411764705,0.14285714285714285,0.9818181818181818,0.8571428571428571,0.6875
gpu4090,gsm8k,23,4,57,18,0,5,80,80,57,62,18,0.0,0.08064516129032258,1.0,0.9193548387096774,0.7125
gpu4090,gsm8k,23,5,50,21,1,8,80,80,51,58,22,0.045454545454545456,0.13793103448275862,0.9803921568627451,0.8620689655172413,0.6375
gpu4090,gsm8k,23,6,57,13,0,10,80,80,57,67,13,0.0,0.14925373134328357,1.0,0.8507462686567164,0.7125
gpu4090,gsm8k,23,7,69,11,0,0,80,80,69,69,11,0.0,0.0,1.0,1.0,0.8625
gpu4090,gsm8k,24,0,53,17,0,10,80,80,53,63,17,0.0,0.15873015873015872,1.0,0.8412698412698413,0.6625
