task,phase,kv_type,layer,kv_head,bucket,metric,true_positive,true_negative,false_positive,false_negative,total,false_positive_rate,false_negative_rate
hotpotqa,prefill,v,31,2,bucketfirst,gate_vs_mse_oracle,20,12,0,1,33,0.0,0.047619047619047616
hotpotqa,prefill,v,31,2,bucketlast,gate_vs_mse_oracle,31,0,0,0,31,,0.0
hotpotqa,prefill,v,31,2,bucketmiddle,gate_vs_mse_oracle,28,0,0,4,32,,0.125
hotpotqa,prefill,v,31,3,bucketfirst,gate_vs_mse_oracle,21,12,0,0,33,0.0,0.0
hotpotqa,prefill,v,31,3,bucketlast,gate_vs_mse_oracle,31,0,0,0,31,,0.0
hotpotqa,prefill,v,31,3,bucketmiddle,gate_vs_mse_oracle,32,0,0,0,32,,0.0
hotpotqa,prefill,v,31,4,bucketfirst,gate_vs_mse_oracle,17,13,0,1,31,0.0,0.05555555555555555
hotpotqa,prefill,v,31,4,bucketlast,gate_vs_mse_oracle,26,3,0,6,35,0.0,0.1875
hotpotqa,prefill,v,31,4,bucketmiddle,gate_vs_mse_oracle,27,0,0,3,30,,0.1
hotpotqa,prefill,v,31,5,bucketfirst,gate_vs_mse_oracle,13,13,1,2,29,0.07142857142857142,0.13333333333333333
hotpotqa,prefill,v,31,5,bucketlast,gate_vs_mse_oracle,22,7,0,5,34,0.0,0.18518518518518517
hotpotqa,prefill,v,31,5,bucketmiddle,gate_vs_mse_oracle,25,3,0,5,33,0.0,0.16666666666666666
hotpotqa,prefill,v,31,6,bucketfirst,gate_vs_mse_oracle,15,12,0,2,29,0.0,0.11764705882352941
hotpotqa,prefill,v,31,6,bucketlast,gate_vs_mse_oracle,24,3,0,2,29,0.0,0.07692307692307693
hotpotqa,prefill,v,31,6,bucketmiddle,gate_vs_mse_oracle,36,1,0,1,38,0.0,0.02702702702702703
hotpotqa,prefill,v,31,7,bucketfirst,gate_vs_mse_oracle,11,15,0,3,29,0.0,0.21428571428571427
hotpotqa,prefill,v,31,7,bucketlast,gate_vs_mse_oracle,17,6,0,8,31,0.0,0.32
hotpotqa,prefill,v,31,7,bucketmiddle,gate_vs_mse_oracle,25,9,0,2,36,0.0,0.07407407407407407
passage_retrieval_en,prefill,v,0,0,bucketfirst,gate_vs_mse_oracle,22,1,1,5,29,0.5,0.18518518518518517
passage_retrieval_en,prefill,v,0,0,bucketlast,gate_vs_mse_oracle,32,4,0,2,38,0.0,0.058823529411764705
passage_retrieval_en,prefill,v,0,0,bucketmiddle,gate_vs_mse_oracle,23,3,1,2,29,0.25,0.08
passage_retrieval_en,prefill,v,0,1,bucketfirst,gate_vs_mse_oracle,12,10,0,12,34,0.0,0.5
passage_retrieval_en,prefill,v,0,1,bucketlast,gate_vs_mse_oracle,13,9,0,13,35,0.0,0.5
passage_retrieval_en,prefill,v,0,1,bucketmiddle,gate_vs_mse_oracle,17,3,0,7,27,0.0,0.2916666666666667
passage_retrieval_en,prefill,v,0,2,bucketfirst,gate_vs_mse_oracle,20,7,0,8,35,0.0,0.2857142857142857
passage_retrieval_en,prefill,v,0,2,bucketlast,gate_vs_mse_oracle,15,2,0,6,23,0.0,0.2857142857142857
passage_retrieval_en,prefill,v,0,2,bucketmiddle,gate_vs_mse_oracle,22,6,0,10,38,0.0,0.3125
passage_retrieval_en,prefill,v,0,3,bucketfirst,gate_vs_mse_oracle,7,15,0,6,28,0.0,0.46153846153846156
passage_retrieval_en,prefill,v,0,3,bucketlast,gate_vs_mse_oracle,20,5,0,12,37,0.0,0.375
passage_retrieval_en,prefill,v,0,3,bucketmiddle,gate_vs_mse_oracle,13,6,0,12,31,0.0,0.48
passage_retrieval_en,prefill,v,0,4,bucketfirst,gate_vs_mse_oracle,4,16,0,8,28,0.0,0.6666666666666666
passage_retrieval_en,prefill,v,0,4,bucketlast,gate_vs_mse_oracle,27,2,0,10,39,0.0,0.2702702702702703
passage_retrieval_en,prefill,v,0,4,bucketmiddle,gate_vs_mse_oracle,15,10,0,4,29,0.0,0.21052631578947367
passage_retrieval_en,prefill,v,0,5,bucketfirst,gate_vs_mse_oracle,31,0,0,0,31,,0.0
passage_retrieval_en,prefill,v,0,5,bucketlast,gate_vs_mse_oracle,32,1,0,1,34,0.0,0.030303030303030304
passage_retrieval_en,prefill,v,0,5,bucketmiddle,gate_vs_mse_oracle,30,1,0,0,31,0.0,0.0
passage_retrieval_en,prefill,v,0,6,bucketfirst,gate_vs_mse_oracle,22,2,0,0,24,0.0,0.0
passage_retrieval_en,prefill,v,0,6,bucketlast,gate_vs_mse_oracle,29,3,0,4,36,0.0,0.12121212121212122
passage_retrieval_en,prefill,v,0,6,bucketmiddle,gate_vs_mse_oracle,32,2,0,2,36,0.0,0.058823529411764705
passage_retrieval_en,prefill,v,0,7,bucketfirst,gate_vs_mse_oracle,31,0,0,0,31,,0.0
passage_retrieval_en,prefill,v,0,7,bucketlast,gate_vs_mse_oracle,32,0,0,0,32,,0.0
passage_retrieval_en,prefill,v,0,7,bucketmiddle,gate_vs_mse_oracle,33,0,0,0,33,,0.0
passage_retrieval_en,prefill,v,1,0,bucketfirst,gate_vs_mse_oracle,19,10,0,2,31,0.0,0.09523809523809523
passage_retrieval_en,prefill,v,1,0,bucketlast,gate_vs_mse_oracle,27,4,0,4,35,0.0,0.12903225806451613
passage_retrieval_en,prefill,v,1,0,bucketmiddle,gate_vs_mse_oracle,27,1,0,2,30,0.0,0.06896551724137931
passage_retrieval_en,prefill,v,1,1,bucketfirst,gate_vs_mse_oracle,13,14,0,3,30,0.0,0.1875
passage_retrieval_en,prefill,v,1,1,bucketlast,gate_vs_mse_oracle,18,3,0,12,33,0.0,0.4
passage_retrieval_en,prefill,v,1,1,bucketmiddle,gate_vs_mse_oracle,21,7,0,5,33,0.0,0.19230769230769232
passage_retrieval_en,prefill,v,1,2,bucketfirst,gate_vs_mse_oracle,24,13,0,0,37,0.0,0.0
passage_retrieval_en,prefill,v,1,2,bucketlast,gate_vs_mse_oracle,34,0,0,0,34,,0.0
passage_retrieval_en,prefill,v,1,2,bucketmiddle,gate_vs_mse_oracle,24,1,0,0,25,0.0,0.0
passage_retrieval_en,prefill,v,1,3,bucketfirst,gate_vs_mse_oracle,9,6,0,16,31,0.0,0.64
passage_retrieval_en,prefill,v,1,3,bucketlast,gate_vs_mse_oracle,14,6,0,10,30,0.0,0.4166666666666667
passage_retrieval_en,prefill,v,1,3,bucketmiddle,gate_vs_mse_oracle,14,7,0,14,35,0.0,0.5
passage_retrieval_en,prefill,v,1,4,bucketfirst,gate_vs_mse_oracle,25,5,0,1,31,0.0,0.038461538461538464
passage_retrieval_en,prefill,v,1,4,bucketlast,gate_vs_mse_oracle,30,1,0,0,31,0.0,0.0
passage_retrieval_en,prefill,v,1,4,bucketmiddle,gate_vs_mse_oracle,32,2,0,0,34,0.0,0.0
passage_retrieval_en,prefill,v,1,5,bucketfirst,gate_vs_mse_oracle,15,12,0,4,31,0.0,0.21052631578947367
passage_retrieval_en,prefill,v,1,5,bucketlast,gate_vs_mse_oracle,31,3,0,1,35,0.0,0.03125
passage_retrieval_en,prefill,v,1,5,bucketmiddle,gate_vs_mse_oracle,29,0,0,1,30,,0.03333333333333333
passage_retrieval_en,prefill,v,1,6,bucketfirst,gate_vs_mse_oracle,11,13,0,3,27,0.0,0.21428571428571427
passage_retrieval_en,prefill,v,1,6,bucketlast,gate_vs_mse_oracle,24,1,0,1,26,0.0,0.04
passage_retrieval_en,prefill,v,1,6,bucketmiddle,gate_vs_mse_oracle,35,2,0,6,43,0.0,0.14634146341463414
passage_retrieval_en,prefill,v,1,7,bucketfirst,gate_vs_mse_oracle,10,16,0,6,32,0.0,0.375
passage_retrieval_en,prefill,v,1,7,bucketlast,gate_vs_mse_oracle,17,4,0,4,25,0.0,0.19047619047619047
passage_retrieval_en,prefill,v,1,7,bucketmiddle,gate_vs_mse_oracle,25,5,0,9,39,0.0,0.2647058823529412
passage_retrieval_en,prefill,v,2,0,bucketfirst,gate_vs_mse_oracle,10,15,0,5,30,0.0,0.3333333333333333
passage_retrieval_en,prefill,v,2,0,bucketlast,gate_vs_mse_oracle,19,5,0,7,31,0.0,0.2692307692307692
passage_retrieval_en,prefill,v,2,0,bucketmiddle,gate_vs_mse_oracle,22,6,0,7,35,0.0,0.2413793103448276
passage_retrieval_en,prefill,v,2,1,bucketfirst,gate_vs_mse_oracle,16,13,0,2,31,0.0,0.1111111111111111
passage_retrieval_en,prefill,v,2,1,bucketlast,gate_vs_mse_oracle,29,1,0,0,30,0.0,0.0
passage_retrieval_en,prefill,v,2,1,bucketmiddle,gate_vs_mse_oracle,29,1,0,5,35,0.0,0.14705882352941177
passage_retrieval_en,prefill,v,2,2,bucketfirst,gate_vs_mse_oracle,10,14,0,4,28,0.0,0.2857142857142857
passage_retrieval_en,prefill,v,2,2,bucketlast,gate_vs_mse_oracle,22,5,0,9,36,0.0,0.2903225806451613
passage_retrieval_en,prefill,v,2,2,bucketmiddle,gate_vs_mse_oracle,24,3,0,5,32,0.0,0.1724137931034483
passage_retrieval_en,prefill,v,2,3,bucketfirst,gate_vs_mse_oracle,15,12,0,1,28,0.0,0.0625
passage_retrieval_en,prefill,v,2,3,bucketlast,gate_vs_mse_oracle,36,0,0,0,36,,0.0
passage_retrieval_en,prefill,v,2,3,bucketmiddle,gate_vs_mse_oracle,32,0,0,0,32,,0.0
passage_retrieval_en,prefill,v,2,4,bucketfirst,gate_vs_mse_oracle,17,15,0,1,33,0.0,0.05555555555555555
passage_retrieval_en,prefill,v,2,4,bucketlast,gate_vs_mse_oracle,24,5,0,4,33,0.0,0.14285714285714285
passage_retrieval_en,prefill,v,2,4,bucketmiddle,gate_vs_mse_oracle,21,2,0,7,30,0.0,0.25
passage_retrieval_en,prefill,v,2,5,bucketfirst,gate_vs_mse_oracle,23,12,0,0,35,0.0,0.0
passage_retrieval_en,prefill,v,2,5,bucketlast,gate_vs_mse_oracle,29,0,0,0,29,,0.0
passage_retrieval_en,prefill,v,2,5,bucketmiddle,gate_vs_mse_oracle,32,0,0,0,32,,0.0
passage_retrieval_en,prefill,v,2,6,bucketfirst,gate_vs_mse_oracle,17,12,0,0,29,0.0,0.0
passage_retrieval_en,prefill,v,2,6,bucketlast,gate_vs_mse_oracle,38,0,0,0,38,,0.0
passage_retrieval_en,prefill,v,2,6,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
passage_retrieval_en,prefill,v,2,7,bucketfirst,gate_vs_mse_oracle,18,12,0,1,31,0.0,0.05263157894736842
passage_retrieval_en,prefill,v,2,7,bucketlast,gate_vs_mse_oracle,33,1,0,1,35,0.0,0.029411764705882353
passage_retrieval_en,prefill,v,2,7,bucketmiddle,gate_vs_mse_oracle,29,0,0,1,30,,0.03333333333333333
passage_retrieval_en,prefill,v,3,0,bucketfirst,gate_vs_mse_oracle,14,19,0,4,37,0.0,0.2222222222222222
passage_retrieval_en,prefill,v,3,0,bucketlast,gate_vs_mse_oracle,16,8,0,5,29,0.0,0.23809523809523808
passage_retrieval_en,prefill,v,3,0,bucketmiddle,gate_vs_mse_oracle,17,6,0,7,30,0.0,0.2916666666666667
passage_retrieval_en,prefill,v,3,1,bucketfirst,gate_vs_mse_oracle,18,12,0,0,30,0.0,0.0
passage_retrieval_en,prefill,v,3,1,bucketlast,gate_vs_mse_oracle,33,0,0,1,34,,0.029411764705882353
passage_retrieval_en,prefill,v,3,1,bucketmiddle,gate_vs_mse_oracle,31,0,0,1,32,,0.03125
passage_retrieval_en,prefill,v,3,2,bucketfirst,gate_vs_mse_oracle,12,13,0,6,31,0.0,0.3333333333333333
passage_retrieval_en,prefill,v,3,2,bucketlast,gate_vs_mse_oracle,19,2,0,11,32,0.0,0.36666666666666664
passage_retrieval_en,prefill,v,3,2,bucketmiddle,gate_vs_mse_oracle,15,6,0,12,33,0.0,0.4444444444444444
passage_retrieval_en,prefill,v,3,3,bucketfirst,gate_vs_mse_oracle,9,13,0,3,25,0.0,0.25
passage_retrieval_en,prefill,v,3,3,bucketlast,gate_vs_mse_oracle,17,5,0,15,37,0.0,0.46875
passage_retrieval_en,prefill,v,3,3,bucketmiddle,gate_vs_mse_oracle,19,6,0,9,34,0.0,0.32142857142857145
passage_retrieval_en,prefill,v,3,4,bucketfirst,gate_vs_mse_oracle,19,12,0,0,31,0.0,0.0
passage_retrieval_en,prefill,v,3,4,bucketlast,gate_vs_mse_oracle,23,0,0,0,23,,0.0
passage_retrieval_en,prefill,v,3,4,bucketmiddle,gate_vs_mse_oracle,41,1,0,0,42,0.0,0.0
passage_retrieval_en,prefill,v,3,5,bucketfirst,gate_vs_mse_oracle,8,16,0,6,30,0.0,0.42857142857142855
passage_retrieval_en,prefill,v,3,5,bucketlast,gate_vs_mse_oracle,15,13,0,8,36,0.0,0.34782608695652173
passage_retrieval_en,prefill,v,3,5,bucketmiddle,gate_vs_mse_oracle,12,11,0,7,30,0.0,0.3684210526315789
passage_retrieval_en,prefill,v,3,6,bucketfirst,gate_vs_mse_oracle,10,14,0,10,34,0.0,0.5
passage_retrieval_en,prefill,v,3,6,bucketlast,gate_vs_mse_oracle,10,9,0,12,31,0.0,0.5454545454545454
passage_retrieval_en,prefill,v,3,6,bucketmiddle,gate_vs_mse_oracle,14,5,0,12,31,0.0,0.46153846153846156
passage_retrieval_en,prefill,v,3,7,bucketfirst,gate_vs_mse_oracle,14,13,0,4,31,0.0,0.2222222222222222
passage_retrieval_en,prefill,v,3,7,bucketlast,gate_vs_mse_oracle,22,5,0,8,35,0.0,0.26666666666666666
passage_retrieval_en,prefill,v,3,7,bucketmiddle,gate_vs_mse_oracle,24,3,0,3,30,0.0,0.1111111111111111
passage_retrieval_en,prefill,v,4,0,bucketfirst,gate_vs_mse_oracle,21,15,0,3,39,0.0,0.125
passage_retrieval_en,prefill,v,4,0,bucketlast,gate_vs_mse_oracle,15,8,0,8,31,0.0,0.34782608695652173
passage_retrieval_en,prefill,v,4,0,bucketmiddle,gate_vs_mse_oracle,17,2,0,7,26,0.0,0.2916666666666667
passage_retrieval_en,prefill,v,4,1,bucketfirst,gate_vs_mse_oracle,10,16,0,6,32,0.0,0.375
passage_retrieval_en,prefill,v,4,1,bucketlast,gate_vs_mse_oracle,24,5,0,5,34,0.0,0.1724137931034483
passage_retrieval_en,prefill,v,4,1,bucketmiddle,gate_vs_mse_oracle,13,8,0,9,30,0.0,0.4090909090909091
passage_retrieval_en,prefill,v,4,2,bucketfirst,gate_vs_mse_oracle,21,12,0,1,34,0.0,0.045454545454545456
passage_retrieval_en,prefill,v,4,2,bucketlast,gate_vs_mse_oracle,36,2,0,0,38,0.0,0.0
passage_retrieval_en,prefill,v,4,2,bucketmiddle,gate_vs_mse_oracle,22,0,0,2,24,,0.08333333333333333
passage_retrieval_en,prefill,v,4,3,bucketfirst,gate_vs_mse_oracle,16,12,0,0,28,0.0,0.0
passage_retrieval_en,prefill,v,4,3,bucketlast,gate_vs_mse_oracle,28,0,0,0,28,,0.0
passage_retrieval_en,prefill,v,4,3,bucketmiddle,gate_vs_mse_oracle,40,0,0,0,40,,0.0
passage_retrieval_en,prefill,v,4,4,bucketfirst,gate_vs_mse_oracle,18,14,0,1,33,0.0,0.05263157894736842
passage_retrieval_en,prefill,v,4,4,bucketlast,gate_vs_mse_oracle,28,2,0,2,32,0.0,0.06666666666666667
passage_retrieval_en,prefill,v,4,4,bucketmiddle,gate_vs_mse_oracle,25,0,0,6,31,,0.1935483870967742
passage_retrieval_en,prefill,v,4,5,bucketfirst,gate_vs_mse_oracle,14,14,0,5,33,0.0,0.2631578947368421
passage_retrieval_en,prefill,v,4,5,bucketlast,gate_vs_mse_oracle,13,8,0,12,33,0.0,0.48
passage_retrieval_en,prefill,v,4,5,bucketmiddle,gate_vs_mse_oracle,12,8,0,10,30,0.0,0.45454545454545453
passage_retrieval_en,prefill,v,4,6,bucketfirst,gate_vs_mse_oracle,20,12,0,1,33,0.0,0.047619047619047616
passage_retrieval_en,prefill,v,4,6,bucketlast,gate_vs_mse_oracle,27,0,0,0,27,,0.0
passage_retrieval_en,prefill,v,4,6,bucketmiddle,gate_vs_mse_oracle,32,0,0,4,36,,0.1111111111111111
passage_retrieval_en,prefill,v,4,7,bucketfirst,gate_vs_mse_oracle,11,14,0,6,31,0.0,0.35294117647058826
passage_retrieval_en,prefill,v,4,7,bucketlast,gate_vs_mse_oracle,22,5,0,10,37,0.0,0.3125
passage_retrieval_en,prefill,v,4,7,bucketmiddle,gate_vs_mse_oracle,16,4,0,8,28,0.0,0.3333333333333333
passage_retrieval_en,prefill,v,5,0,bucketfirst,gate_vs_mse_oracle,16,16,0,0,32,0.0,0.0
passage_retrieval_en,prefill,v,5,0,bucketlast,gate_vs_mse_oracle,25,2,0,3,30,0.0,0.10714285714285714
passage_retrieval_en,prefill,v,5,0,bucketmiddle,gate_vs_mse_oracle,26,3,0,5,34,0.0,0.16129032258064516
passage_retrieval_en,prefill,v,5,1,bucketfirst,gate_vs_mse_oracle,21,12,0,0,33,0.0,0.0
passage_retrieval_en,prefill,v,5,1,bucketlast,gate_vs_mse_oracle,24,1,0,2,27,0.0,0.07692307692307693
passage_retrieval_en,prefill,v,5,1,bucketmiddle,gate_vs_mse_oracle,36,0,0,0,36,,0.0
passage_retrieval_en,prefill,v,5,2,bucketfirst,gate_vs_mse_oracle,19,12,0,0,31,0.0,0.0
passage_retrieval_en,prefill,v,5,2,bucketlast,gate_vs_mse_oracle,29,0,0,0,29,,0.0
passage_retrieval_en,prefill,v,5,2,bucketmiddle,gate_vs_mse_oracle,35,0,0,1,36,,0.027777777777777776
passage_retrieval_en,prefill,v,5,3,bucketfirst,gate_vs_mse_oracle,15,12,0,3,30,0.0,0.16666666666666666
passage_retrieval_en,prefill,v,5,3,bucketlast,gate_vs_mse_oracle,37,1,0,2,40,0.0,0.05128205128205128
passage_retrieval_en,prefill,v,5,3,bucketmiddle,gate_vs_mse_oracle,25,1,0,0,26,0.0,0.0
passage_retrieval_en,prefill,v,5,4,bucketfirst,gate_vs_mse_oracle,22,12,0,2,36,0.0,0.08333333333333333
passage_retrieval_en,prefill,v,5,4,bucketlast,gate_vs_mse_oracle,22,5,1,6,34,0.16666666666666666,0.21428571428571427
passage_retrieval_en,prefill,v,5,4,bucketmiddle,gate_vs_mse_oracle,19,1,0,6,26,0.0,0.24
passage_retrieval_en,prefill,v,5,5,bucketfirst,gate_vs_mse_oracle,15,14,0,1,30,0.0,0.0625
passage_retrieval_en,prefill,v,5,5,bucketlast,gate_vs_mse_oracle,22,7,0,3,32,0.0,0.12
passage_retrieval_en,prefill,v,5,5,bucketmiddle,gate_vs_mse_oracle,20,2,0,12,34,0.0,0.375
passage_retrieval_en,prefill,v,5,6,bucketfirst,gate_vs_mse_oracle,19,12,0,0,31,0.0,0.0
passage_retrieval_en,prefill,v,5,6,bucketlast,gate_vs_mse_oracle,30,0,0,2,32,,0.0625
passage_retrieval_en,prefill,v,5,6,bucketmiddle,gate_vs_mse_oracle,32,0,0,1,33,,0.030303030303030304
passage_retrieval_en,prefill,v,5,7,bucketfirst,gate_vs_mse_oracle,22,12,0,0,34,0.0,0.0
passage_retrieval_en,prefill,v,5,7,bucketlast,gate_vs_mse_oracle,31,1,0,0,32,0.0,0.0
passage_retrieval_en,prefill,v,5,7,bucketmiddle,gate_vs_mse_oracle,29,0,0,1,30,,0.03333333333333333
passage_retrieval_en,prefill,v,6,0,bucketfirst,gate_vs_mse_oracle,19,15,0,2,36,0.0,0.09523809523809523
passage_retrieval_en,prefill,v,6,0,bucketlast,gate_vs_mse_oracle,21,2,0,8,31,0.0,0.27586206896551724
passage_retrieval_en,prefill,v,6,0,bucketmiddle,gate_vs_mse_oracle,18,5,0,6,29,0.0,0.25
passage_retrieval_en,prefill,v,6,1,bucketfirst,gate_vs_mse_oracle,16,13,0,5,34,0.0,0.23809523809523808
passage_retrieval_en,prefill,v,6,1,bucketlast,gate_vs_mse_oracle,13,7,0,9,29,0.0,0.4090909090909091
passage_retrieval_en,prefill,v,6,1,bucketmiddle,gate_vs_mse_oracle,15,7,0,11,33,0.0,0.4230769230769231
passage_retrieval_en,prefill,v,6,2,bucketfirst,gate_vs_mse_oracle,19,3,0,11,33,0.0,0.36666666666666664
passage_retrieval_en,prefill,v,6,2,bucketlast,gate_vs_mse_oracle,33,0,0,1,34,,0.029411764705882353
passage_retrieval_en,prefill,v,6,2,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
passage_retrieval_en,prefill,v,6,3,bucketfirst,gate_vs_mse_oracle,17,12,0,0,29,0.0,0.0
passage_retrieval_en,prefill,v,6,3,bucketlast,gate_vs_mse_oracle,31,0,0,2,33,,0.06060606060606061
passage_retrieval_en,prefill,v,6,3,bucketmiddle,gate_vs_mse_oracle,32,1,0,1,34,0.0,0.030303030303030304
passage_retrieval_en,prefill,v,6,4,bucketfirst,gate_vs_mse_oracle,19,12,0,2,33,0.0,0.09523809523809523
passage_retrieval_en,prefill,v,6,4,bucketlast,gate_vs_mse_oracle,28,1,0,3,32,0.0,0.0967741935483871
passage_retrieval_en,prefill,v,6,4,bucketmiddle,gate_vs_mse_oracle,29,1,0,1,31,0.0,0.03333333333333333
passage_retrieval_en,prefill,v,6,5,bucketfirst,gate_vs_mse_oracle,17,12,2,4,35,0.14285714285714285,0.19047619047619047
passage_retrieval_en,prefill,v,6,5,bucketlast,gate_vs_mse_oracle,16,6,0,8,30,0.0,0.3333333333333333
passage_retrieval_en,prefill,v,6,5,bucketmiddle,gate_vs_mse_oracle,21,5,0,5,31,0.0,0.19230769230769232
passage_retrieval_en,prefill,v,6,6,bucketfirst,gate_vs_mse_oracle,20,14,0,1,35,0.0,0.047619047619047616
passage_retrieval_en,prefill,v,6,6,bucketlast,gate_vs_mse_oracle,20,6,0,3,29,0.0,0.13043478260869565
passage_retrieval_en,prefill,v,6,6,bucketmiddle,gate_vs_mse_oracle,20,7,0,5,32,0.0,0.2
passage_retrieval_en,prefill,v,6,7,bucketfirst,gate_vs_mse_oracle,20,17,0,4,41,0.0,0.16666666666666666
passage_retrieval_en,prefill,v,6,7,bucketlast,gate_vs_mse_oracle,15,6,0,6,27,0.0,0.2857142857142857
passage_retrieval_en,prefill,v,6,7,bucketmiddle,gate_vs_mse_oracle,15,3,0,10,28,0.0,0.4
passage_retrieval_en,prefill,v,7,0,bucketfirst,gate_vs_mse_oracle,20,12,0,0,32,0.0,0.0
passage_retrieval_en,prefill,v,7,0,bucketlast,gate_vs_mse_oracle,30,1,0,0,31,0.0,0.0
passage_retrieval_en,prefill,v,7,0,bucketmiddle,gate_vs_mse_oracle,32,1,0,0,33,0.0,0.0
passage_retrieval_en,prefill,v,7,1,bucketfirst,gate_vs_mse_oracle,25,12,0,0,37,0.0,0.0
passage_retrieval_en,prefill,v,7,1,bucketlast,gate_vs_mse_oracle,24,1,0,1,26,0.0,0.04
passage_retrieval_en,prefill,v,7,1,bucketmiddle,gate_vs_mse_oracle,30,2,0,1,33,0.0,0.03225806451612903
passage_retrieval_en,prefill,v,7,2,bucketfirst,gate_vs_mse_oracle,20,13,0,1,34,0.0,0.047619047619047616
passage_retrieval_en,prefill,v,7,2,bucketlast,gate_vs_mse_oracle,22,3,0,4,29,0.0,0.15384615384615385
passage_retrieval_en,prefill,v,7,2,bucketmiddle,gate_vs_mse_oracle,28,3,0,2,33,0.0,0.06666666666666667
passage_retrieval_en,prefill,v,7,3,bucketfirst,gate_vs_mse_oracle,13,13,0,2,28,0.0,0.13333333333333333
passage_retrieval_en,prefill,v,7,3,bucketlast,gate_vs_mse_oracle,25,4,0,4,33,0.0,0.13793103448275862
passage_retrieval_en,prefill,v,7,3,bucketmiddle,gate_vs_mse_oracle,22,4,1,8,35,0.2,0.26666666666666666
passage_retrieval_en,prefill,v,7,4,bucketfirst,gate_vs_mse_oracle,23,15,0,0,38,0.0,0.0
passage_retrieval_en,prefill,v,7,4,bucketlast,gate_vs_mse_oracle,22,1,0,3,26,0.0,0.12
passage_retrieval_en,prefill,v,7,4,bucketmiddle,gate_vs_mse_oracle,29,2,0,1,32,0.0,0.03333333333333333
passage_retrieval_en,prefill,v,7,5,bucketfirst,gate_vs_mse_oracle,15,12,0,0,27,0.0,0.0
passage_retrieval_en,prefill,v,7,5,bucketlast,gate_vs_mse_oracle,27,2,0,2,31,0.0,0.06896551724137931
passage_retrieval_en,prefill,v,7,5,bucketmiddle,gate_vs_mse_oracle,36,0,0,2,38,,0.05263157894736842
passage_retrieval_en,prefill,v,7,6,bucketfirst,gate_vs_mse_oracle,16,13,0,0,29,0.0,0.0
passage_retrieval_en,prefill,v,7,6,bucketlast,gate_vs_mse_oracle,42,0,0,1,43,,0.023255813953488372
passage_retrieval_en,prefill,v,7,6,bucketmiddle,gate_vs_mse_oracle,24,0,0,0,24,,0.0
passage_retrieval_en,prefill,v,7,7,bucketfirst,gate_vs_mse_oracle,16,12,0,2,30,0.0,0.1111111111111111
passage_retrieval_en,prefill,v,7,7,bucketlast,gate_vs_mse_oracle,29,3,0,3,35,0.0,0.09375
passage_retrieval_en,prefill,v,7,7,bucketmiddle,gate_vs_mse_oracle,23,4,0,4,31,0.0,0.14814814814814814
passage_retrieval_en,prefill,v,8,0,bucketfirst,gate_vs_mse_oracle,17,13,0,1,31,0.0,0.05555555555555555
passage_retrieval_en,prefill,v,8,0,bucketlast,gate_vs_mse_oracle,16,2,0,5,23,0.0,0.23809523809523808
passage_retrieval_en,prefill,v,8,0,bucketmiddle,gate_vs_mse_oracle,34,3,0,5,42,0.0,0.1282051282051282
passage_retrieval_en,prefill,v,8,1,bucketfirst,gate_vs_mse_oracle,21,14,0,3,38,0.0,0.125
passage_retrieval_en,prefill,v,8,1,bucketlast,gate_vs_mse_oracle,18,5,0,4,27,0.0,0.18181818181818182
passage_retrieval_en,prefill,v,8,1,bucketmiddle,gate_vs_mse_oracle,24,5,0,2,31,0.0,0.07692307692307693
passage_retrieval_en,prefill,v,8,2,bucketfirst,gate_vs_mse_oracle,23,6,0,6,35,0.0,0.20689655172413793
passage_retrieval_en,prefill,v,8,2,bucketlast,gate_vs_mse_oracle,24,1,0,2,27,0.0,0.07692307692307693
passage_retrieval_en,prefill,v,8,2,bucketmiddle,gate_vs_mse_oracle,32,0,0,2,34,,0.058823529411764705
passage_retrieval_en,prefill,v,8,3,bucketfirst,gate_vs_mse_oracle,11,12,0,1,24,0.0,0.08333333333333333
passage_retrieval_en,prefill,v,8,3,bucketlast,gate_vs_mse_oracle,35,2,0,2,39,0.0,0.05405405405405406
passage_retrieval_en,prefill,v,8,3,bucketmiddle,gate_vs_mse_oracle,30,0,0,3,33,,0.09090909090909091
passage_retrieval_en,prefill,v,8,4,bucketfirst,gate_vs_mse_oracle,23,3,0,6,32,0.0,0.20689655172413793
passage_retrieval_en,prefill,v,8,4,bucketlast,gate_vs_mse_oracle,14,8,0,13,35,0.0,0.48148148148148145
passage_retrieval_en,prefill,v,8,4,bucketmiddle,gate_vs_mse_oracle,18,5,0,6,29,0.0,0.25
passage_retrieval_en,prefill,v,8,5,bucketfirst,gate_vs_mse_oracle,27,10,0,3,40,0.0,0.1
passage_retrieval_en,prefill,v,8,5,bucketlast,gate_vs_mse_oracle,24,1,0,1,26,0.0,0.04
passage_retrieval_en,prefill,v,8,5,bucketmiddle,gate_vs_mse_oracle,24,2,0,4,30,0.0,0.14285714285714285
passage_retrieval_en,prefill,v,8,6,bucketfirst,gate_vs_mse_oracle,8,16,0,8,32,0.0,0.5
passage_retrieval_en,prefill,v,8,6,bucketlast,gate_vs_mse_oracle,22,7,0,10,39,0.0,0.3125
passage_retrieval_en,prefill,v,8,6,bucketmiddle,gate_vs_mse_oracle,13,3,0,9,25,0.0,0.4090909090909091
