task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
dureader,decode,k,2,2,bucketfirst,relative_range_gain,11,0.014882974929762822,0.0,0.04149108589951033,0.015593668346710233
dureader,decode,k,2,3,bucketfirst,relative_mse_gain,11,-0.034654018233141286,-0.06171951819463408,-0.00965978129250247,0.014816946942241085
dureader,decode,k,2,3,bucketfirst,relative_range_gain,11,0.023776639250563895,-0.03260045489006507,0.16756585211042752,0.04963882720411277
dureader,decode,k,2,4,bucketfirst,relative_mse_gain,11,0.03915220022282914,0.006454915218959292,0.058462391679356115,0.013529928135551027
dureader,decode,k,2,4,bucketfirst,relative_range_gain,11,0.045125279836836056,0.013185878349637015,0.11066072152410687,0.033744542581666814
dureader,decode,k,2,5,bucketfirst,relative_mse_gain,11,-0.015340499550443138,-0.029773718737095178,-0.003705585082098358,0.007352826532394002
dureader,decode,k,2,5,bucketfirst,relative_range_gain,11,0.004256493574436923,-0.04033525405971442,0.049607072691548945,0.022994454153711333
dureader,decode,k,2,6,bucketfirst,relative_mse_gain,11,0.0003746425844519128,-0.026200255386366562,0.025382924702667172,0.01356672651356606
dureader,decode,k,2,6,bucketfirst,relative_range_gain,11,0.07310393341871556,0.02386196769456457,0.12033333333332306,0.036770657503496486
dureader,decode,k,2,7,bucketfirst,relative_mse_gain,11,-0.028207828676644897,-0.048320465175548555,-0.005862749630842691,0.013136469466799897
dureader,decode,k,2,7,bucketfirst,relative_range_gain,11,0.009533840300221036,0.0,0.04893964110929444,0.015006868663816125
dureader,decode,k,3,0,bucketfirst,relative_mse_gain,11,0.04195842109747114,0.006923311990197977,0.07166824246223301,0.018168768858528486
dureader,decode,k,3,0,bucketfirst,relative_range_gain,11,0.03775511586840916,-0.007534983853605336,0.08067664281066342,0.02852943436098736
dureader,decode,k,3,1,bucketfirst,relative_mse_gain,11,-0.024359592392062732,-0.041418280142703635,-0.001299152975602464,0.009875013006465264
dureader,decode,k,3,1,bucketfirst,relative_range_gain,11,0.022283063000585954,-0.0436697247706381,0.11857326478148125,0.039056826985511675
dureader,decode,k,3,2,bucketfirst,relative_mse_gain,11,-0.021931856450208176,-0.05449296263029048,0.011715727423385945,0.01667960919620734
dureader,decode,k,3,2,bucketfirst,relative_range_gain,11,0.0021356935294004824,-0.013414244650270381,0.026802218114600474,0.00929433776778714
dureader,decode,k,3,3,bucketfirst,relative_mse_gain,11,0.008340982029281664,-0.002917352375180002,0.03656036729946938,0.011010700375897521
dureader,decode,k,3,3,bucketfirst,relative_range_gain,11,0.04659010661313616,-0.008095740936289309,0.12471655328797152,0.035871877967035816
dureader,decode,k,3,4,bucketfirst,relative_mse_gain,11,-0.009186758033004592,-0.01746530062688862,0.0,0.005677562539298758
dureader,decode,k,3,4,bucketfirst,relative_range_gain,11,-0.002005347593582716,-0.02205882352940988,0.0,0.006341465896059042
dureader,decode,k,3,5,bucketfirst,relative_mse_gain,11,-0.0074558649908082865,-0.03777841731338472,0.05222721971923391,0.028463138022253788
dureader,decode,k,3,5,bucketfirst,relative_range_gain,11,0.07159828130816275,0.01671938544961397,0.11798679867985552,0.033996723015620255
dureader,decode,k,3,6,bucketfirst,relative_mse_gain,11,0.001608705935804719,-0.01733681326410419,0.015818806997303782,0.008666796518696307
dureader,decode,k,3,6,bucketfirst,relative_range_gain,11,0.015467873738881243,-0.047681683656687866,0.08968450903933961,0.03847682891353573
dureader,decode,k,3,7,bucketfirst,relative_mse_gain,11,0.013847462313362814,-0.01854604513968229,0.07284661441791436,0.024573463203510112
dureader,decode,k,3,7,bucketfirst,relative_range_gain,11,0.09573191442171107,0.025948876839656607,0.24432922877509314,0.057659544085043854
dureader,decode,k,4,0,bucketfirst,relative_mse_gain,11,0.018332875177968853,-0.046130259264281576,0.07010468443588162,0.03381371441495867
dureader,decode,k,4,0,bucketfirst,relative_range_gain,11,0.07443846562638869,0.005095541401273332,0.1858667648141157,0.05425370236254736
dureader,decode,k,4,1,bucketfirst,relative_mse_gain,11,-0.008804371568546417,-0.03911624585278673,0.03375993319227348,0.018372861677260474
dureader,decode,k,4,1,bucketfirst,relative_range_gain,11,0.010354419861011713,-0.015076754385963854,0.06582411795681495,0.0209332428081282
dureader,decode,k,4,2,bucketfirst,relative_mse_gain,11,0.01719509164351695,-0.01724726140084459,0.05576378190495996,0.021373490217736674
dureader,decode,k,4,2,bucketfirst,relative_range_gain,11,0.03211943540202952,0.0,0.09268479509765465,0.02865526297638095
dureader,decode,k,4,3,bucketfirst,relative_mse_gain,11,-0.015195662684344807,-0.037268640435413246,0.052042815246812604,0.022872786395105864
dureader,decode,k,4,3,bucketfirst,relative_range_gain,11,-0.0008873766150221837,-0.11879936808845801,0.19316688567672813,0.072752872171349
dureader,decode,k,4,4,bucketfirst,relative_mse_gain,11,0.022069189768563337,-0.0033433982779260294,0.04990673795099672,0.0162749873726025
dureader,decode,k,4,4,bucketfirst,relative_range_gain,11,0.06768846944038881,0.02353806546524236,0.17080924855490065,0.04486377803823577
dureader,decode,k,4,5,bucketfirst,relative_mse_gain,11,0.03084836216165334,-0.024795604632794038,0.07150554783446585,0.027803108205301335
dureader,decode,k,4,5,bucketfirst,relative_range_gain,11,0.04656899284805082,-0.0004027386226338691,0.13543307086612807,0.050298838428646866
dureader,decode,k,4,6,bucketfirst,relative_mse_gain,11,-0.017005316203226314,-0.0370479384015126,-0.004867628393378662,0.009144751984471127
dureader,decode,k,4,6,bucketfirst,relative_range_gain,11,0.02665139887145288,0.0,0.051272166538159934,0.01602538948873415
dureader,decode,k,4,7,bucketfirst,relative_mse_gain,11,0.017516802531889097,-0.020302152645946703,0.04351145152767384,0.016827248886951196
dureader,decode,k,4,7,bucketfirst,relative_range_gain,11,0.007798602165651606,-0.022079373951926873,0.05451672372925627,0.02378392062828676
dureader,decode,k,5,0,bucketfirst,relative_mse_gain,11,0.006721765612295053,-0.020263671737728868,0.02991277183205249,0.01547062536445069
dureader,decode,k,5,0,bucketfirst,relative_range_gain,11,0.06681197073766072,0.014161220043571668,0.1292423723002972,0.04059903194752783
dureader,decode,k,5,1,bucketfirst,relative_mse_gain,11,0.026815099511091844,0.0014701752263545464,0.05332984885703526,0.013878926365289377
dureader,decode,k,5,1,bucketfirst,relative_range_gain,11,0.06072538681023281,-0.012757605495582837,0.10767204478102484,0.036831545025629735
dureader,decode,k,5,2,bucketfirst,relative_mse_gain,11,-0.01702765411813138,-0.0364040041725014,0.009901037446167202,0.012468140939064305
dureader,decode,k,5,2,bucketfirst,relative_range_gain,11,0.02299884156098615,-0.018419777023750677,0.09562959757680128,0.03853708843193441
dureader,decode,k,5,3,bucketfirst,relative_mse_gain,11,-0.0009278768998276988,-0.04095454283076824,0.03327309169814127,0.020416945758106635
dureader,decode,k,5,3,bucketfirst,relative_range_gain,11,0.04124346301367768,0.0,0.12546616941927755,0.03970885684311313
dureader,decode,k,5,4,bucketfirst,relative_mse_gain,11,0.019427717574515932,-0.02616617665969609,0.050723345233837605,0.02520074579732048
dureader,decode,k,5,4,bucketfirst,relative_range_gain,11,0.052592362298942194,0.0,0.1175836030204854,0.04023108886739768
dureader,decode,k,5,5,bucketfirst,relative_mse_gain,11,0.02157546298763842,-0.039581529836781794,0.06109343730737557,0.026960272797178567
dureader,decode,k,5,5,bucketfirst,relative_range_gain,11,0.1267882158300523,0.05206073752711015,0.18871381458407904,0.040348342282269814
dureader,decode,k,5,6,bucketfirst,relative_mse_gain,11,0.05892895218176352,0.004172147972605693,0.1325711677269152,0.041422762784382755
dureader,decode,k,5,6,bucketfirst,relative_range_gain,11,0.061450648724031026,-0.0003738317757008988,0.12924638812962394,0.04064247298380152
dureader,decode,k,5,7,bucketfirst,relative_mse_gain,11,-0.030602105227648013,-0.062319617440496515,-0.001277700175126182,0.020528489711267178
dureader,decode,k,5,7,bucketfirst,relative_range_gain,11,0.02735586536318004,-0.027350427350425355,0.09462616822429198,0.034821826709443726
dureader,decode,k,6,0,bucketfirst,relative_mse_gain,11,0.03321335451649615,0.009135137644326722,0.06094389079077557,0.014059087357114388
dureader,decode,k,6,0,bucketfirst,relative_range_gain,11,0.03843894068419179,-0.016567263088136434,0.09644846796656521,0.031755517961320735
dureader,decode,k,6,1,bucketfirst,relative_mse_gain,11,0.03501856092756316,0.01712128482840649,0.04689016585481403,0.010402721120170832
dureader,decode,k,6,1,bucketfirst,relative_range_gain,11,0.01482873921629641,-0.015287295730099126,0.05393457117594642,0.018490810684307787
dureader,decode,k,6,2,bucketfirst,relative_mse_gain,11,-0.02361310856745412,-0.038660551642946614,-0.00844488678038147,0.008405705194820472
dureader,decode,k,6,2,bucketfirst,relative_range_gain,11,0.0012117504183638494,-0.04287515762925253,0.048844691430239104,0.020053665810729183
dureader,decode,k,6,3,bucketfirst,relative_mse_gain,11,-0.009371742077230705,-0.03423744819254422,0.022481227499952804,0.018906504667386977
dureader,decode,k,6,3,bucketfirst,relative_range_gain,11,0.042776182083050465,-0.0003068425897514334,0.1063444108761247,0.03518927667571257
dureader,decode,k,6,4,bucketfirst,relative_mse_gain,11,-0.016224492182512318,-0.039744760440131366,0.010156137142100834,0.01243520122146142
dureader,decode,k,6,4,bucketfirst,relative_range_gain,11,0.11020800826877629,-0.001933612632935709,0.20049032961044638,0.06378581620887804
dureader,decode,k,6,5,bucketfirst,relative_mse_gain,11,0.08094950571480085,-0.007087801495526696,0.14864377895823505,0.04019687403478447
dureader,decode,k,6,5,bucketfirst,relative_range_gain,11,0.1496107476318024,0.004329004329003986,0.278399999999981,0.08070763268182822
dureader,decode,k,6,6,bucketfirst,relative_mse_gain,11,-0.005706495531824168,-0.05270517197512073,0.03459686762922649,0.019830600433294644
dureader,decode,k,6,6,bucketfirst,relative_range_gain,11,0.10433832323510424,0.015116279069765941,0.20365448504981656,0.06365639962952589
dureader,decode,k,6,7,bucketfirst,relative_mse_gain,11,0.04226560804485583,-0.0067463650705546,0.08639272996509163,0.027638092793078273
dureader,decode,k,6,7,bucketfirst,relative_range_gain,11,0.10877324363832318,0.05117899249731696,0.19467325645248496,0.04658188064131617
dureader,decode,k,7,0,bucketfirst,relative_mse_gain,11,-0.010903118037689202,-0.02985365470835369,0.0006934842741312891,0.008662621745725374
dureader,decode,k,7,0,bucketfirst,relative_range_gain,11,0.013824588371020203,-0.043592634347985285,0.07411347517729823,0.03141241884246142
dureader,decode,k,7,1,bucketfirst,relative_mse_gain,11,0.010833455173363293,-0.005739967513360862,0.03865592154527158,0.014720026258706092
dureader,decode,k,7,1,bucketfirst,relative_range_gain,11,0.049286489555044714,0.0,0.1268047708725573,0.04632792832167033
dureader,decode,k,7,2,bucketfirst,relative_mse_gain,11,0.003922523955503652,-0.03310922457917201,0.04282588496784538,0.024886365130133634
dureader,decode,k,7,2,bucketfirst,relative_range_gain,11,0.060929163674984584,0.0,0.22500688515558864,0.06605302879955564
dureader,decode,k,7,3,bucketfirst,relative_mse_gain,11,0.004550997487394932,-0.021257113434413905,0.03307702105685868,0.018777292844040925
dureader,decode,k,7,3,bucketfirst,relative_range_gain,11,0.1099963468047112,0.05043931012039931,0.17212872748743901,0.03328179555224446
dureader,decode,k,7,4,bucketfirst,relative_mse_gain,11,-0.003378967420051071,-0.032315239202384174,0.013031584448999692,0.015881040392933154
dureader,decode,k,7,4,bucketfirst,relative_range_gain,11,0.044721576586502894,-0.012709416522240538,0.11947019867548858,0.04037983902708586
dureader,decode,k,7,5,bucketfirst,relative_mse_gain,11,0.012293131096666726,-0.05278330474997307,0.08029512301594402,0.03889559561317939
dureader,decode,k,7,5,bucketfirst,relative_range_gain,11,0.038558713238664916,-0.04588492352512318,0.11340567028350401,0.04787168284071713
dureader,decode,k,7,6,bucketfirst,relative_mse_gain,11,0.023216293592869888,0.005091178910087734,0.0432343769025078,0.013628116061398762
dureader,decode,k,7,6,bucketfirst,relative_range_gain,11,0.08456202329478454,-0.033142287565410294,0.18806776331940875,0.06598497022525811
dureader,decode,k,7,7,bucketfirst,relative_mse_gain,11,-0.00048776930636406854,-0.027809484891723937,0.031138650713812752,0.015268703998733764
dureader,decode,k,7,7,bucketfirst,relative_range_gain,11,0.05977697274138613,-0.006696428571428025,0.12629123625457103,0.04330867876669232
dureader,decode,k,8,0,bucketfirst,relative_mse_gain,11,0.03631527461463712,0.008148686874532698,0.0750507328853645,0.02014843366872915
dureader,decode,k,8,0,bucketfirst,relative_range_gain,11,0.08006082563881743,-0.0222222222222208,0.1796759941089725,0.06201646451416945
dureader,decode,k,8,1,bucketfirst,relative_mse_gain,11,0.04344005870041204,-0.011327123102348895,0.09948996061084069,0.028445183740574958
dureader,decode,k,8,1,bucketfirst,relative_range_gain,11,0.06548598808720957,0.0,0.19027611044416304,0.04914274946143767
dureader,decode,k,8,2,bucketfirst,relative_mse_gain,11,-0.001855989291177808,-0.017685714771675947,0.014091915854507269,0.010458534446548136
dureader,decode,k,8,2,bucketfirst,relative_range_gain,11,0.03240208068486123,0.0,0.08782435129739959,0.02738001348105425
dureader,decode,k,8,3,bucketfirst,relative_mse_gain,11,0.005724955920144945,-0.018837513339027608,0.028130233891779332,0.014552408059538424
dureader,decode,k,8,3,bucketfirst,relative_range_gain,11,0.06690850631813022,-0.03710094909404386,0.14633479212252803,0.051009575314773424
dureader,decode,k,8,4,bucketfirst,relative_mse_gain,11,0.009782257045377711,-0.06115392491857501,0.04613197770868118,0.03016347684112152
dureader,decode,k,8,4,bucketfirst,relative_range_gain,11,0.12198345884764518,0.06401766004414408,0.24962719952279633,0.051981056143951945
dureader,decode,k,8,5,bucketfirst,relative_mse_gain,11,0.009203581726224682,-0.02877227668130793,0.05378619800815609,0.02782280739783811
dureader,decode,k,8,5,bucketfirst,relative_range_gain,11,0.09278246929146734,0.01889703046663909,0.16901905434014,0.04041133936187134
dureader,decode,k,8,6,bucketfirst,relative_mse_gain,11,0.03685432441006243,-0.02078508682971639,0.08143600513068662,0.02876550760214998
dureader,decode,k,8,6,bucketfirst,relative_range_gain,11,0.17537532832272718,0.07930924208505906,0.28800611153550454,0.06000677581248077
dureader,decode,k,8,7,bucketfirst,relative_mse_gain,11,-0.01220806051855936,-0.04984037765220282,0.018281041921370565,0.021196639385442254
dureader,decode,k,8,7,bucketfirst,relative_range_gain,11,0.05691712449314028,-0.021957169964758574,0.13781163434902233,0.057205591188264016
dureader,decode,k,9,0,bucketfirst,relative_mse_gain,11,-0.0024932278213843557,-0.04598554027329148,0.029042123695034457,0.022294154190256106
dureader,decode,k,9,0,bucketfirst,relative_range_gain,11,0.046349391953679375,-0.02708740575258114,0.10066577896137796,0.04319005452969894
dureader,decode,k,9,1,bucketfirst,relative_mse_gain,11,-0.007400831110538585,-0.021064250481616413,0.027784873180756495,0.01584424248182222
dureader,decode,k,9,1,bucketfirst,relative_range_gain,11,0.058108880699742044,0.020766378244743974,0.11071682044001498,0.02374144421886294
dureader,decode,k,9,2,bucketfirst,relative_mse_gain,11,-0.01928676277101032,-0.04335357142586595,-0.0014362995477210135,0.01232619823072963
dureader,decode,k,9,2,bucketfirst,relative_range_gain,11,0.034015694190371065,0.0,0.06732927220262352,0.02455866787844357
dureader,decode,k,9,3,bucketfirst,relative_mse_gain,11,-0.006748762930952354,-0.04197312098899022,0.04696226730783342,0.02680969475254626
dureader,decode,k,9,3,bucketfirst,relative_range_gain,11,0.01227589268499494,-0.13635187580852914,0.1254930966469349,0.07203242840769121
dureader,decode,k,9,4,bucketfirst,relative_mse_gain,11,0.0037907572432018394,-0.022071456892319187,0.034672978819981076,0.016681211956627823
dureader,decode,k,9,4,bucketfirst,relative_range_gain,11,0.029328512923076176,-0.04996734160678877,0.10308710033075348,0.05065551783118242
dureader,decode,k,9,5,bucketfirst,relative_mse_gain,11,-0.028051327807134305,-0.055017339143083877,0.0035608707824944315,0.017476948021895707
dureader,decode,k,9,5,bucketfirst,relative_range_gain,11,0.07015389676367836,-0.032997568600205474,0.2089753987564062,0.06662986192710801
dureader,decode,k,9,6,bucketfirst,relative_mse_gain,11,0.016295514184702396,-0.04277962379306098,0.09042159323160885,0.04075032087146558
dureader,decode,k,9,6,bucketfirst,relative_range_gain,11,0.0582467242909307,-0.06884166417239819,0.20790816326529254,0.08008703095912782
dureader,decode,k,9,7,bucketfirst,relative_mse_gain,11,0.004007460879772775,-0.05721062927558333,0.0504684827248014,0.025274432207384005
dureader,decode,k,9,7,bucketfirst,relative_range_gain,11,0.024137582948893142,-0.033544129777286616,0.12754555198284226,0.040902770528269405
dureader,decode,k,10,0,bucketfirst,relative_mse_gain,11,-0.014246686674957564,-0.04360134511454414,0.0019562239686595965,0.012837971968978215
dureader,decode,k,10,0,bucketfirst,relative_range_gain,11,0.009466865044623915,-0.07192640089210527,0.06831022085258924,0.0368230005216385
dureader,decode,k,10,1,bucketfirst,relative_mse_gain,11,-0.016765302223914737,-0.050937060855838934,0.01740194881707996,0.01934447084774101
dureader,decode,k,10,1,bucketfirst,relative_range_gain,11,0.024916495956043883,-0.035825545171335994,0.08839226150766423,0.033016690616541715
dureader,decode,k,10,2,bucketfirst,relative_mse_gain,11,-0.00589183942249094,-0.031756590390304616,0.024328955307272367,0.016683109893952802
dureader,decode,k,10,2,bucketfirst,relative_range_gain,11,0.054646639763221504,-0.029561671763504053,0.15352197471401585,0.051424447523027134
dureader,decode,k,10,3,bucketfirst,relative_mse_gain,11,0.008154064087176635,-0.025961469617516747,0.05138063170563811,0.01917435691086996
dureader,decode,k,10,3,bucketfirst,relative_range_gain,11,0.046856599219661926,-0.04120198265179351,0.22671660424467963,0.06779879292480451
dureader,decode,k,10,4,bucketfirst,relative_mse_gain,11,-0.01618663130726916,-0.027040194772530852,0.0043973338165108535,0.009855126322486035
dureader,decode,k,10,4,bucketfirst,relative_range_gain,11,-0.005994954496063076,-0.034320915224403406,0.01788420733555484,0.014877765122694474
dureader,decode,k,10,5,bucketfirst,relative_mse_gain,11,-0.004004500800244942,-0.048856114870293434,0.041483047594573705,0.02291332763483662
dureader,decode,k,10,5,bucketfirst,relative_range_gain,11,0.06869609742253154,-0.021002520302434786,0.18963101354506107,0.0633842987747015
dureader,decode,k,10,6,bucketfirst,relative_mse_gain,11,-0.009353212994248667,-0.04128985291049529,0.01319389371078785,0.017308632948074894
dureader,decode,k,10,6,bucketfirst,relative_range_gain,11,0.05229178531029832,-0.010615133369623648,0.1932203389830389,0.055594056275443574
dureader,decode,k,10,7,bucketfirst,relative_mse_gain,11,-0.008640204771619966,-0.04059416871080464,0.017357770744478508,0.017352020730143497
dureader,decode,k,10,7,bucketfirst,relative_range_gain,11,0.027095342102119335,-0.04233983286907776,0.11782133090245439,0.04487220215569744
dureader,decode,k,11,0,bucketfirst,relative_mse_gain,11,0.0002723361130199683,-0.031340089521394894,0.04274507716170525,0.019110945467216055
dureader,decode,k,11,0,bucketfirst,relative_range_gain,11,0.005295714031561607,-0.0871862615587773,0.07920227920227342,0.042592195190254166
dureader,decode,k,11,1,bucketfirst,relative_mse_gain,11,-0.0174185023453885,-0.03875283711935383,-0.00353052137855397,0.011841514127267874
dureader,decode,k,11,1,bucketfirst,relative_range_gain,11,0.034347884901468964,-0.05124141574220467,0.10034510220333802,0.042343092104565584
dureader,decode,k,11,2,bucketfirst,relative_mse_gain,11,-0.020898963414248357,-0.04541485324070471,0.02270642566429147,0.018382416830104966
dureader,decode,k,11,2,bucketfirst,relative_range_gain,11,0.017756840362213602,-0.04695273631840422,0.1452887537993808,0.04657111244923588
dureader,decode,k,11,3,bucketfirst,relative_mse_gain,11,-0.01198285994823518,-0.056693819774544234,0.04494133442443331,0.029089816771556413
dureader,decode,k,11,3,bucketfirst,relative_range_gain,11,0.03216706056784382,-0.01986013986013844,0.09161576901720615,0.04001963355587196
dureader,decode,k,11,4,bucketfirst,relative_mse_gain,11,0.007208043279986766,-0.03281857487092693,0.06071880485004685,0.026420881629309976
dureader,decode,k,11,4,bucketfirst,relative_range_gain,11,0.0814848901187763,0.00438459129345408,0.18781725888323653,0.05588878173248523
dureader,decode,k,11,5,bucketfirst,relative_mse_gain,11,-0.012753814291626886,-0.048628673708775445,0.019852594407528092,0.02006001528504116
dureader,decode,k,11,5,bucketfirst,relative_range_gain,11,0.06467722341427697,-0.02163371876165403,0.15350488021294312,0.04820778934171693
dureader,decode,k,11,6,bucketfirst,relative_mse_gain,11,-0.00969187595153085,-0.035719007602688285,0.008390170597404056,0.012875293648762045
dureader,decode,k,11,6,bucketfirst,relative_range_gain,11,0.054854844618934334,-0.015440508628518331,0.1406133133881735,0.05198850246488035
dureader,decode,k,11,7,bucketfirst,relative_mse_gain,11,0.012016553201262221,-0.02207380062961451,0.03313924105226123,0.014846085068245491
dureader,decode,k,11,7,bucketfirst,relative_range_gain,11,0.05894093354530987,0.007246376811593495,0.10711909514303812,0.029635846096854688
dureader,decode,k,12,0,bucketfirst,relative_mse_gain,11,0.037555139629374144,-0.028733129230065185,0.10101508654556088,0.04046860180919918
dureader,decode,k,12,0,bucketfirst,relative_range_gain,11,0.11940984460434634,0.005983246908655153,0.20650506290271467,0.0588835738474194
dureader,decode,k,12,1,bucketfirst,relative_mse_gain,11,-5.565837426604707e-05,-0.03307680156058133,0.03320351144242065,0.018632513498369977
dureader,decode,k,12,1,bucketfirst,relative_range_gain,11,0.057159411171801434,0.0,0.14106789716544624,0.04583964475666481
dureader,decode,k,12,2,bucketfirst,relative_mse_gain,11,-0.011412341015101966,-0.05347892095734339,0.019142264544693307,0.020324410797834095
dureader,decode,k,12,2,bucketfirst,relative_range_gain,11,0.005990509480202039,-0.11510791366905415,0.0817727840199685,0.052161043770083924
dureader,decode,k,12,3,bucketfirst,relative_mse_gain,11,0.01808984684093429,-0.008823248185952027,0.05695365761719088,0.0171246777470514
dureader,decode,k,12,3,bucketfirst,relative_range_gain,11,0.10969430036898112,-0.010526315789472798,0.17867253853411583,0.05989617199375985
dureader,decode,k,12,4,bucketfirst,relative_mse_gain,11,-0.017943899126635295,-0.04242915200713681,0.020908209502999913,0.017982506246570117
dureader,decode,k,12,4,bucketfirst,relative_range_gain,11,0.05590928783394378,0.0035655512890836773,0.13220892274210178,0.03835437916950219
dureader,decode,k,12,5,bucketfirst,relative_mse_gain,11,-0.014007920542649566,-0.0625816682425639,0.023614723141234865,0.026175668487322803
dureader,decode,k,12,5,bucketfirst,relative_range_gain,11,0.03572416885273025,-0.036304816678645116,0.0811980033277801,0.036555025003235646
dureader,decode,k,12,6,bucketfirst,relative_mse_gain,11,0.005368235420016012,-0.04729870392267291,0.038140112496189905,0.02482055989459948
dureader,decode,k,12,6,bucketfirst,relative_range_gain,11,0.10955580871925313,0.028370957901157026,0.2159685863874201,0.052683123604044285
dureader,decode,k,12,7,bucketfirst,relative_mse_gain,11,-0.0009095705325699349,-0.036202778155514447,0.03320506975463036,0.02087443967768987
dureader,decode,k,12,7,bucketfirst,relative_range_gain,11,0.1114730367865557,0.04905277401894027,0.18578741342967553,0.04543678622323571
dureader,decode,k,13,0,bucketfirst,relative_mse_gain,11,-0.008471479787667048,-0.036233511668191144,0.01084513973093691,0.013032737549770395
dureader,decode,k,13,0,bucketfirst,relative_range_gain,11,0.038476012451339046,-0.046643913538108095,0.13510773130544118,0.05415972871737913
dureader,decode,k,13,1,bucketfirst,relative_mse_gain,11,0.0034544400710114676,-0.04833878114943165,0.0615000118710837,0.03235504815773403
dureader,decode,k,13,1,bucketfirst,relative_range_gain,11,0.05615729239704561,-0.013607499244026766,0.0973496432211965,0.03313746280998646
dureader,decode,k,13,2,bucketfirst,relative_mse_gain,11,-0.016382882712038183,-0.06723496355735395,0.020405958186883195,0.027981580696315296
dureader,decode,k,13,2,bucketfirst,relative_range_gain,11,0.01926430456059146,-0.014278159703859424,0.09424460431654098,0.02906983651872813
dureader,decode,k,13,3,bucketfirst,relative_mse_gain,11,-0.029265117981309943,-0.05518551651056189,-0.008911337237139478,0.015406052454576864
dureader,decode,k,13,3,bucketfirst,relative_range_gain,11,0.02099340393450362,-0.057080610021783315,0.09310674964097085,0.04279547587419517
dureader,decode,k,13,4,bucketfirst,relative_mse_gain,11,-0.00930798249818358,-0.07557257779485414,0.04119596760977262,0.028336538945599732
dureader,decode,k,13,4,bucketfirst,relative_range_gain,11,0.028654769121224454,-0.008601553829078191,0.07465321563681737,0.030767110156378737
dureader,decode,k,13,5,bucketfirst,relative_mse_gain,11,-0.003079648677970877,-0.05366842092518993,0.05196360947419051,0.027699589601203646
dureader,decode,k,13,5,bucketfirst,relative_range_gain,11,0.05389964135678043,0.000508776392775342,0.17316230883077346,0.05431133947229885
dureader,decode,k,13,6,bucketfirst,relative_mse_gain,11,-0.009822348874511931,-0.03844753912135723,0.040835528382616004,0.02222755460874334
dureader,decode,k,13,6,bucketfirst,relative_range_gain,11,0.051018335788277525,0.0,0.13989039515430177,0.03825474963037966
dureader,decode,k,13,7,bucketfirst,relative_mse_gain,11,-0.0036949490719408703,-0.049770585478688185,0.06723163430077633,0.037247712584029674
dureader,decode,k,13,7,bucketfirst,relative_range_gain,11,0.0749517469707956,-0.018114602587798654,0.19566544566543037,0.061552660500769914
dureader,decode,k,14,0,bucketfirst,relative_mse_gain,11,-0.0028914062023529304,-0.03390919850397218,0.06742495104484791,0.02863852532527365
dureader,decode,k,14,0,bucketfirst,relative_range_gain,11,0.062212453013508064,0.0,0.11653037383176698,0.03827473337713292
dureader,decode,k,14,1,bucketfirst,relative_mse_gain,11,-0.021563806780552055,-0.0698363940419151,0.016152183824754328,0.024920898980920186
dureader,decode,k,14,1,bucketfirst,relative_range_gain,11,0.030942167991453242,-0.11626746506985285,0.15932203389829522,0.07996468221344093
dureader,decode,k,14,2,bucketfirst,relative_mse_gain,11,-0.010395935652861009,-0.025542984434703892,0.04552575781331452,0.01915403302270042
dureader,decode,k,14,2,bucketfirst,relative_range_gain,11,0.03701883730535633,-0.02208296031035343,0.0794451450189091,0.027732180527667665
dureader,decode,k,14,3,bucketfirst,relative_mse_gain,11,-0.031614904686279026,-0.06938787471619576,0.003993172955295406,0.020452280324100885
dureader,decode,k,14,3,bucketfirst,relative_range_gain,11,0.004470718667897424,-0.04374999999999696,0.04667016255899005,0.02236800902853243
dureader,decode,k,14,4,bucketfirst,relative_mse_gain,11,-0.008344886303288146,-0.031741297458076474,0.019016358278713428,0.01480472485386373
dureader,decode,k,14,4,bucketfirst,relative_range_gain,11,0.05347638180925613,-0.014782608695651078,0.1784975878704237,0.05916640546506903
dureader,decode,k,14,5,bucketfirst,relative_mse_gain,11,-0.019454900035408226,-0.07469345579185038,0.006148874135104746,0.023445923950996546
dureader,decode,k,14,5,bucketfirst,relative_range_gain,11,0.01953230100463045,-0.016252821670427957,0.07260133401744008,0.028418482212366623
dureader,decode,k,14,6,bucketfirst,relative_mse_gain,11,-0.019033721209509188,-0.03970651404320637,0.00604632654769363,0.012467429556230862
dureader,decode,k,14,6,bucketfirst,relative_range_gain,11,0.0447788951037166,-0.009563658099222222,0.20131393711871154,0.055638147840124566
dureader,decode,k,14,7,bucketfirst,relative_mse_gain,11,-0.0177942404898429,-0.10230435640734804,0.025464945637697092,0.030239589718657898
dureader,decode,k,14,7,bucketfirst,relative_range_gain,11,-0.0010137264892646164,-0.03606237816763908,0.053105737316260414,0.024992190153478446
dureader,decode,k,15,0,bucketfirst,relative_mse_gain,11,0.003243468756402054,-0.02668457658258731,0.04361017998587476,0.024181473150488474
dureader,decode,k,15,0,bucketfirst,relative_range_gain,11,0.041772718414196684,0.0,0.10102925243769613,0.03340376934436931
dureader,decode,k,15,1,bucketfirst,relative_mse_gain,11,-0.000550213806596652,-0.06591428927361827,0.08099949008291671,0.03896405960777899
dureader,decode,k,15,1,bucketfirst,relative_range_gain,11,0.07440132047212397,-0.008441362677117226,0.17438130155819326,0.05777142036259567
