context_tokens,decode_tokens,capacity_backend,round,seed,backend,prefill_ms,cache_setup_ms,decode_total_ms,mean_tpot_ms,median_tpot_ms,p90_tpot_ms,p95_tpot_ms,tokens_per_sec,peak_allocated_bytes,peak_reserved_bytes,mixed_v_fused_calls,mixed_v_reference_calls,selector_calls,importance_update_calls,pack_calls,cache_concat_events,cache_concat_bytes,largest_cache_concat_bytes,profile_enabled
16384,512,chunked_capacity,4,36843985,fused,73.6662088893354,73.6662088893354,51948.53796386719,101.4619882106781,98.87641525268555,102.07743835449219,102.87718200683594,9.855907790054104,17095536640,17156800512,16384,0,0,0,0,0,0,0,False
32768,512,baseline,0,53375437,fused,57.784778997302055,57.784778997302055,58854.00173950195,114.94922214746475,111.85254669189453,115.73452758789062,115.97618865966797,8.69949340515877,17883126272,17901289472,16384,0,0,0,0,0,0,0,False
32768,512,baseline,1,53375438,fused,57.63724399730563,57.63724399730563,58864.900062561035,114.97050793468952,111.81517028808594,115.8318099975586,116.03148651123047,8.697882769797475,17883126272,17901289472,16384,0,0,0,0,0,0,0,False
32768,512,baseline,2,53375439,fused,57.38808587193489,57.38808587193489,58766.99143218994,114.77928014099598,111.67078399658203,116.00077056884766,116.2393569946289,8.712373860261106,17883126272,17901289472,16384,0,0,0,0,0,0,0,False
32768,512,baseline,3,53375440,fused,59.75441518239677,59.75441518239677,58438.63550567627,114.13795997202396,111.73990249633789,113.55136108398438,116.56396484375,8.761327083865062,17883126272,17901289472,16384,0,0,0,0,0,0,0,False
32768,512,baseline,4,53375441,fused,57.511189952492714,57.511189952492714,59089.99267578125,115.41014194488525,112.22016143798828,116.21068572998047,116.7452163696289,8.664749762439037,17883126272,17901289472,16384,0,0,0,0,0,0,0,False
32768,512,fixed_capacity,0,53375437,fused,85.94164112582803,85.94164112582803,55851.27110290527,109.08451387286186,103.33184051513672,130.9706268310547,131.80313110351562,9.167204074131927,17929457152,18016632832,16384,0,0,0,0,0,0,0,False
32768,512,fixed_capacity,1,53375438,fused,89.06931919045746,89.06931919045746,56045.57418823242,109.46401208639145,104.92006301879883,112.11775970458984,131.093505859375,9.135422509552981,17929457152,18016632832,16384,0,0,0,0,0,0,0,False
32768,512,fixed_capacity,2,53375439,fused,86.00303390994668,86.00303390994668,54713.07265472412,106.86147002875805,103.68870544433594,108.04940795898438,109.06623840332031,9.357909822229516,17929457152,18016632832,16384,0,0,0,0,0,0,0,False
32768,512,fixed_capacity,3,53375440,fused,83.13822606578469,83.13822606578469,54085.69342803955,105.63611997663975,103.60268783569336,104.43468475341797,105.56006622314453,9.466459012515216,17929457152,18016632832,16384,0,0,0,0,0,0,0,False
32768,512,fixed_capacity,4,53375441,fused,82.82613195478916,82.82613195478916,54880.723945617676,107.18891395628452,104.2078742980957,107.66028594970703,107.9920654296875,9.329322997039002,17929457152,18016632832,16384,0,0,0,0,0,0,0,False
32768,512,chunked_capacity,0,53375437,fused,80.05034690722823,80.05034690722823,55197.91411590576,107.80842600762844,106.56614303588867,107.75244903564453,108.1006088256836,9.275712827207409,17928689664,17972592640,16384,0,0,0,0,0,0,0,False
32768,512,chunked_capacity,1,53375438,fused,84.52229481190443,84.52229481190443,54099.573806762695,105.66323009133339,103.34207916259766,105.19654083251953,107.33670043945312,9.464030194189768,17928689664,17972592640,16384,0,0,0,0,0,0,0,False
32768,512,chunked_capacity,2,53375439,fused,80.46333119273186,80.46333119273186,54993.64253234863,107.40945807099342,106.12275314331055,107.8845443725586,108.38937377929688,9.310167074290975,17928689664,17972592640,16384,0,0,0,0,0,0,0,False
32768,512,chunked_capacity,3,53375440,fused,83.60854280181229,83.60854280181229,54486.232025146484,106.41842192411423,103.53254318237305,107.44115447998047,107.69100952148438,9.396869281834386,17928689664,17972592640,16384,0,0,0,0,0,0,0,False
32768,512,chunked_capacity,4,53375441,fused,80.49945905804634,80.49945905804634,54697.15255737305,106.83037608861923,103.91449737548828,107.52409362792969,107.87532806396484,9.360633525903417,17928689664,17972592640,16384,0,0,0,0,0,0,0,False
