task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std
passage_retrieval_zh,decode,k,24,0,bucketfirst,relative_range_gain,1,0.06853464596742993,0.0
passage_retrieval_zh,decode,k,24,1,bucketfirst,relative_mse_gain,1,0.021302831778073295,0.0
passage_retrieval_zh,decode,k,24,1,bucketfirst,relative_range_gain,1,0.06830065359476553,0.0
passage_retrieval_zh,decode,k,24,2,bucketfirst,relative_mse_gain,1,0.012393711298056172,0.0
passage_retrieval_zh,decode,k,24,2,bucketfirst,relative_range_gain,1,0.09247930910398572,0.0
passage_retrieval_zh,decode,k,24,3,bucketfirst,relative_mse_gain,1,0.06123252850110767,0.0
passage_retrieval_zh,decode,k,24,3,bucketfirst,relative_range_gain,1,0.11946259985474561,0.0
passage_retrieval_zh,decode,k,24,4,bucketfirst,relative_mse_gain,1,0.028561744509385437,0.0
passage_retrieval_zh,decode,k,24,4,bucketfirst,relative_range_gain,1,0.06249999999999533,0.0
passage_retrieval_zh,decode,k,24,5,bucketfirst,relative_mse_gain,1,0.0437472391973126,0.0
passage_retrieval_zh,decode,k,24,5,bucketfirst,relative_range_gain,1,0.06542599592904427,0.0
passage_retrieval_zh,decode,k,24,6,bucketfirst,relative_mse_gain,1,0.047777734470366935,0.0
passage_retrieval_zh,decode,k,24,6,bucketfirst,relative_range_gain,1,0.1177796562411862,0.0
passage_retrieval_zh,decode,k,24,7,bucketfirst,relative_mse_gain,1,-0.023689322624134278,0.0
passage_retrieval_zh,decode,k,24,7,bucketfirst,relative_range_gain,1,0.03689064558629465,0.0
passage_retrieval_zh,decode,k,25,0,bucketfirst,relative_mse_gain,1,-0.03712857719134805,0.0
passage_retrieval_zh,decode,k,25,0,bucketfirst,relative_range_gain,1,0.047619047619042294,0.0
passage_retrieval_zh,decode,k,25,1,bucketfirst,relative_mse_gain,1,0.011653867287770932,0.0
passage_retrieval_zh,decode,k,25,1,bucketfirst,relative_range_gain,1,0.023972602739724277,0.0
passage_retrieval_zh,decode,k,25,2,bucketfirst,relative_mse_gain,1,0.008567761990372002,0.0
passage_retrieval_zh,decode,k,25,2,bucketfirst,relative_range_gain,1,0.05320813771517464,0.0
passage_retrieval_zh,decode,k,25,3,bucketfirst,relative_mse_gain,1,-0.02769132186414436,0.0
passage_retrieval_zh,decode,k,25,3,bucketfirst,relative_range_gain,1,0.021931160523909348,0.0
passage_retrieval_zh,decode,k,25,4,bucketfirst,relative_mse_gain,1,-0.009716978159779,0.0
passage_retrieval_zh,decode,k,25,4,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,25,5,bucketfirst,relative_mse_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,25,5,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,25,6,bucketfirst,relative_mse_gain,1,0.001366481108780777,0.0
passage_retrieval_zh,decode,k,25,6,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,25,7,bucketfirst,relative_mse_gain,1,0.01141880677433727,0.0
passage_retrieval_zh,decode,k,25,7,bucketfirst,relative_range_gain,1,-0.014192139737989945,0.0
passage_retrieval_zh,decode,k,26,0,bucketfirst,relative_mse_gain,1,0.002095434963639577,0.0
passage_retrieval_zh,decode,k,26,0,bucketfirst,relative_range_gain,1,0.015952143569290766,0.0
passage_retrieval_zh,decode,k,26,1,bucketfirst,relative_mse_gain,1,-0.02725638732360258,0.0
passage_retrieval_zh,decode,k,26,1,bucketfirst,relative_range_gain,1,0.08416433984841581,0.0
passage_retrieval_zh,decode,k,26,2,bucketfirst,relative_mse_gain,1,0.0008672230362344839,0.0
passage_retrieval_zh,decode,k,26,2,bucketfirst,relative_range_gain,1,0.09988294966834742,0.0
passage_retrieval_zh,decode,k,26,3,bucketfirst,relative_mse_gain,1,-0.011248895367177977,0.0
passage_retrieval_zh,decode,k,26,3,bucketfirst,relative_range_gain,1,0.04360620652755186,0.0
passage_retrieval_zh,decode,k,26,4,bucketfirst,relative_mse_gain,1,0.0507167379969845,0.0
passage_retrieval_zh,decode,k,26,4,bucketfirst,relative_range_gain,1,0.11969601013298586,0.0
passage_retrieval_zh,decode,k,26,5,bucketfirst,relative_mse_gain,1,-0.023382835306480297,0.0
passage_retrieval_zh,decode,k,26,5,bucketfirst,relative_range_gain,1,0.07463651050080158,0.0
passage_retrieval_zh,decode,k,26,6,bucketfirst,relative_mse_gain,1,-0.003618979030327268,0.0
passage_retrieval_zh,decode,k,26,6,bucketfirst,relative_range_gain,1,0.03596527490698255,0.0
passage_retrieval_zh,decode,k,26,7,bucketfirst,relative_mse_gain,1,0.008276948796419475,0.0
passage_retrieval_zh,decode,k,26,7,bucketfirst,relative_range_gain,1,0.04209884075655559,0.0
passage_retrieval_zh,decode,k,27,0,bucketfirst,relative_mse_gain,1,0.004811052988359401,0.0
passage_retrieval_zh,decode,k,27,0,bucketfirst,relative_range_gain,1,0.03066439522998029,0.0
passage_retrieval_zh,decode,k,27,1,bucketfirst,relative_mse_gain,1,-0.017835461474011112,0.0
passage_retrieval_zh,decode,k,27,1,bucketfirst,relative_range_gain,1,0.00584435558289711,0.0
passage_retrieval_zh,decode,k,27,2,bucketfirst,relative_mse_gain,1,0.005228122915192754,0.0
passage_retrieval_zh,decode,k,27,2,bucketfirst,relative_range_gain,1,0.044107965766948226,0.0
passage_retrieval_zh,decode,k,27,3,bucketfirst,relative_mse_gain,1,-0.018838662309423264,0.0
passage_retrieval_zh,decode,k,27,3,bucketfirst,relative_range_gain,1,0.04504072831815451,0.0
passage_retrieval_zh,decode,k,27,4,bucketfirst,relative_mse_gain,1,-0.027034756693952524,0.0
passage_retrieval_zh,decode,k,27,4,bucketfirst,relative_range_gain,1,0.13547904191615467,0.0
passage_retrieval_zh,decode,k,27,5,bucketfirst,relative_mse_gain,1,0.022403826005439505,0.0
passage_retrieval_zh,decode,k,27,5,bucketfirst,relative_range_gain,1,0.06375336725530789,0.0
passage_retrieval_zh,decode,k,27,6,bucketfirst,relative_mse_gain,1,0.043633975829219025,0.0
passage_retrieval_zh,decode,k,27,6,bucketfirst,relative_range_gain,1,0.12461059190030159,0.0
passage_retrieval_zh,decode,k,27,7,bucketfirst,relative_mse_gain,1,-0.0030184667001743786,0.0
passage_retrieval_zh,decode,k,27,7,bucketfirst,relative_range_gain,1,0.012920908379012018,0.0
passage_retrieval_zh,decode,k,28,0,bucketfirst,relative_mse_gain,1,0.0369738531769697,0.0
passage_retrieval_zh,decode,k,28,0,bucketfirst,relative_range_gain,1,0.08302808302807654,0.0
passage_retrieval_zh,decode,k,28,1,bucketfirst,relative_mse_gain,1,-0.014076823928622199,0.0
passage_retrieval_zh,decode,k,28,1,bucketfirst,relative_range_gain,1,0.018014705882351247,0.0
passage_retrieval_zh,decode,k,28,2,bucketfirst,relative_mse_gain,1,0.01811966787172384,0.0
passage_retrieval_zh,decode,k,28,2,bucketfirst,relative_range_gain,1,0.013047842087653616,0.0
passage_retrieval_zh,decode,k,28,3,bucketfirst,relative_mse_gain,1,-0.002034499020847054,0.0
passage_retrieval_zh,decode,k,28,3,bucketfirst,relative_range_gain,1,0.18932926829266813,0.0
passage_retrieval_zh,decode,k,28,4,bucketfirst,relative_mse_gain,1,-0.0331956848657031,0.0
passage_retrieval_zh,decode,k,28,4,bucketfirst,relative_range_gain,1,0.04897371263953455,0.0
passage_retrieval_zh,decode,k,28,5,bucketfirst,relative_mse_gain,1,-0.03492632529090273,0.0
passage_retrieval_zh,decode,k,28,5,bucketfirst,relative_range_gain,1,0.13739241313355588,0.0
passage_retrieval_zh,decode,k,28,6,bucketfirst,relative_mse_gain,1,0.06109911087059465,0.0
passage_retrieval_zh,decode,k,28,6,bucketfirst,relative_range_gain,1,0.009389671361501642,0.0
passage_retrieval_zh,decode,k,28,7,bucketfirst,relative_mse_gain,1,0.011015785895829813,0.0
passage_retrieval_zh,decode,k,28,7,bucketfirst,relative_range_gain,1,0.11877107530909314,0.0
passage_retrieval_zh,decode,k,29,0,bucketfirst,relative_mse_gain,1,-0.0029655931297626055,0.0
passage_retrieval_zh,decode,k,29,0,bucketfirst,relative_range_gain,1,0.03793508017207285,0.0
passage_retrieval_zh,decode,k,29,1,bucketfirst,relative_mse_gain,1,-0.0021921446086603236,0.0
passage_retrieval_zh,decode,k,29,1,bucketfirst,relative_range_gain,1,0.0930871956009333,0.0
passage_retrieval_zh,decode,k,29,2,bucketfirst,relative_mse_gain,1,0.006819925956198365,0.0
passage_retrieval_zh,decode,k,29,2,bucketfirst,relative_range_gain,1,0.08069356452150028,0.0
passage_retrieval_zh,decode,k,29,3,bucketfirst,relative_mse_gain,1,0.023593324447006347,0.0
passage_retrieval_zh,decode,k,29,3,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,29,4,bucketfirst,relative_mse_gain,1,-0.024558911671979815,0.0
passage_retrieval_zh,decode,k,29,4,bucketfirst,relative_range_gain,1,0.11664453297918112,0.0
passage_retrieval_zh,decode,k,29,5,bucketfirst,relative_mse_gain,1,-0.011858482706979524,0.0
passage_retrieval_zh,decode,k,29,5,bucketfirst,relative_range_gain,1,-0.02894088669950511,0.0
passage_retrieval_zh,decode,k,29,6,bucketfirst,relative_mse_gain,1,-0.010199875461497225,0.0
passage_retrieval_zh,decode,k,29,6,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,29,7,bucketfirst,relative_mse_gain,1,0.029325672505420248,0.0
passage_retrieval_zh,decode,k,29,7,bucketfirst,relative_range_gain,1,0.07807692307691538,0.0
passage_retrieval_zh,decode,k,3,0,bucketfirst,relative_mse_gain,1,0.0402256998534699,0.0
passage_retrieval_zh,decode,k,3,0,bucketfirst,relative_range_gain,1,-0.0011189854531890016,0.0
passage_retrieval_zh,decode,k,3,1,bucketfirst,relative_mse_gain,1,-0.006607647059799924,0.0
passage_retrieval_zh,decode,k,3,1,bucketfirst,relative_range_gain,1,0.0037568306010925677,0.0
passage_retrieval_zh,decode,k,3,2,bucketfirst,relative_mse_gain,1,-0.02017129980099778,0.0
passage_retrieval_zh,decode,k,3,2,bucketfirst,relative_range_gain,1,0.04719764011799014,0.0
passage_retrieval_zh,decode,k,3,3,bucketfirst,relative_mse_gain,1,0.0023018120543023116,0.0
passage_retrieval_zh,decode,k,3,3,bucketfirst,relative_range_gain,1,0.06562266964950902,0.0
passage_retrieval_zh,decode,k,3,4,bucketfirst,relative_mse_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,3,4,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,3,5,bucketfirst,relative_mse_gain,1,0.02040227439514035,0.0
passage_retrieval_zh,decode,k,3,5,bucketfirst,relative_range_gain,1,0.07715260017049456,0.0
passage_retrieval_zh,decode,k,3,6,bucketfirst,relative_mse_gain,1,-0.016378285444366588,0.0
passage_retrieval_zh,decode,k,3,6,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,3,7,bucketfirst,relative_mse_gain,1,-0.012860161699349726,0.0
passage_retrieval_zh,decode,k,3,7,bucketfirst,relative_range_gain,1,0.05636503067484109,0.0
passage_retrieval_zh,decode,k,30,0,bucketfirst,relative_mse_gain,1,-0.044657160431756444,0.0
passage_retrieval_zh,decode,k,30,0,bucketfirst,relative_range_gain,1,0.023458191449108587,0.0
passage_retrieval_zh,decode,k,30,1,bucketfirst,relative_mse_gain,1,-0.01997971096848384,0.0
passage_retrieval_zh,decode,k,30,1,bucketfirst,relative_range_gain,1,-0.026224982746719562,0.0
passage_retrieval_zh,decode,k,30,2,bucketfirst,relative_mse_gain,1,-0.019817338026090373,0.0
passage_retrieval_zh,decode,k,30,2,bucketfirst,relative_range_gain,1,0.011738811445340057,0.0
passage_retrieval_zh,decode,k,30,3,bucketfirst,relative_mse_gain,1,0.03407492580864886,0.0
passage_retrieval_zh,decode,k,30,3,bucketfirst,relative_range_gain,1,0.09109838625715166,0.0
passage_retrieval_zh,decode,k,30,4,bucketfirst,relative_mse_gain,1,0.052406130351522154,0.0
passage_retrieval_zh,decode,k,30,4,bucketfirst,relative_range_gain,1,0.10509296685528419,0.0
passage_retrieval_zh,decode,k,30,5,bucketfirst,relative_mse_gain,1,0.0025839073734075994,0.0
passage_retrieval_zh,decode,k,30,5,bucketfirst,relative_range_gain,1,0.16544362908604324,0.0
passage_retrieval_zh,decode,k,30,6,bucketfirst,relative_mse_gain,1,-0.01739004573739873,0.0
passage_retrieval_zh,decode,k,30,6,bucketfirst,relative_range_gain,1,0.016447368421051246,0.0
passage_retrieval_zh,decode,k,30,7,bucketfirst,relative_mse_gain,1,0.004730176320085865,0.0
passage_retrieval_zh,decode,k,30,7,bucketfirst,relative_range_gain,1,0.0935297885970455,0.0
passage_retrieval_zh,decode,k,31,0,bucketfirst,relative_mse_gain,1,-0.006544620099407713,0.0
passage_retrieval_zh,decode,k,31,0,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,31,1,bucketfirst,relative_mse_gain,1,0.03648572258380526,0.0
passage_retrieval_zh,decode,k,31,1,bucketfirst,relative_range_gain,1,0.006622516556290767,0.0
passage_retrieval_zh,decode,k,31,2,bucketfirst,relative_mse_gain,1,0.014618261929353851,0.0
passage_retrieval_zh,decode,k,31,2,bucketfirst,relative_range_gain,1,-0.0010838150289016338,0.0
passage_retrieval_zh,decode,k,31,3,bucketfirst,relative_mse_gain,1,-0.022532626509046465,0.0
passage_retrieval_zh,decode,k,31,3,bucketfirst,relative_range_gain,1,0.045319465081719315,0.0
passage_retrieval_zh,decode,k,31,4,bucketfirst,relative_mse_gain,1,-0.0043350153496206365,0.0
passage_retrieval_zh,decode,k,31,4,bucketfirst,relative_range_gain,1,-0.02861163227016542,0.0
passage_retrieval_zh,decode,k,31,5,bucketfirst,relative_mse_gain,1,0.008925140088371782,0.0
passage_retrieval_zh,decode,k,31,5,bucketfirst,relative_range_gain,1,-0.0006854009595612833,0.0
passage_retrieval_zh,decode,k,31,6,bucketfirst,relative_mse_gain,1,-0.005036539169327818,0.0
passage_retrieval_zh,decode,k,31,6,bucketfirst,relative_range_gain,1,0.03183107469271725,0.0
passage_retrieval_zh,decode,k,31,7,bucketfirst,relative_mse_gain,1,-0.0005659506417513854,0.0
passage_retrieval_zh,decode,k,31,7,bucketfirst,relative_range_gain,1,0.017428350116187274,0.0
passage_retrieval_zh,decode,k,4,0,bucketfirst,relative_mse_gain,1,-0.02369496215430956,0.0
passage_retrieval_zh,decode,k,4,0,bucketfirst,relative_range_gain,1,0.14648670107183903,0.0
passage_retrieval_zh,decode,k,4,1,bucketfirst,relative_mse_gain,1,0.021001167813192265,0.0
passage_retrieval_zh,decode,k,4,1,bucketfirst,relative_range_gain,1,0.04716981132075137,0.0
passage_retrieval_zh,decode,k,4,2,bucketfirst,relative_mse_gain,1,0.015768856066537256,0.0
passage_retrieval_zh,decode,k,4,2,bucketfirst,relative_range_gain,1,0.12458532989309551,0.0
passage_retrieval_zh,decode,k,4,3,bucketfirst,relative_mse_gain,1,-0.022116450969959376,0.0
passage_retrieval_zh,decode,k,4,3,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,4,4,bucketfirst,relative_mse_gain,1,0.0279426047866393,0.0
passage_retrieval_zh,decode,k,4,4,bucketfirst,relative_range_gain,1,0.014757554462402046,0.0
passage_retrieval_zh,decode,k,4,5,bucketfirst,relative_mse_gain,1,0.012625168341519107,0.0
passage_retrieval_zh,decode,k,4,5,bucketfirst,relative_range_gain,1,0.08310679611649659,0.0
passage_retrieval_zh,decode,k,4,6,bucketfirst,relative_mse_gain,1,0.009513019374609808,0.0
passage_retrieval_zh,decode,k,4,6,bucketfirst,relative_range_gain,1,0.02569093032308035,0.0
passage_retrieval_zh,decode,k,4,7,bucketfirst,relative_mse_gain,1,0.010854466922224392,0.0
passage_retrieval_zh,decode,k,4,7,bucketfirst,relative_range_gain,1,-0.011299435028247727,0.0
passage_retrieval_zh,decode,k,5,0,bucketfirst,relative_mse_gain,1,0.005178369957272939,0.0
passage_retrieval_zh,decode,k,5,0,bucketfirst,relative_range_gain,1,0.07832422586520217,0.0
passage_retrieval_zh,decode,k,5,1,bucketfirst,relative_mse_gain,1,0.015121037403183577,0.0
passage_retrieval_zh,decode,k,5,1,bucketfirst,relative_range_gain,1,-0.0418396678377481,0.0
passage_retrieval_zh,decode,k,5,2,bucketfirst,relative_mse_gain,1,0.003433579362125797,0.0
passage_retrieval_zh,decode,k,5,2,bucketfirst,relative_range_gain,1,0.0012589173310951906,0.0
passage_retrieval_zh,decode,k,5,3,bucketfirst,relative_mse_gain,1,0.0013495775695252378,0.0
passage_retrieval_zh,decode,k,5,3,bucketfirst,relative_range_gain,1,0.029761904761902495,0.0
passage_retrieval_zh,decode,k,5,4,bucketfirst,relative_mse_gain,1,0.02478856280580001,0.0
passage_retrieval_zh,decode,k,5,4,bucketfirst,relative_range_gain,1,0.07805390269512776,0.0
passage_retrieval_zh,decode,k,5,5,bucketfirst,relative_mse_gain,1,-0.018807055568883013,0.0
passage_retrieval_zh,decode,k,5,5,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,5,6,bucketfirst,relative_mse_gain,1,0.0466790604092636,0.0
passage_retrieval_zh,decode,k,5,6,bucketfirst,relative_range_gain,1,0.1596762325238996,0.0
passage_retrieval_zh,decode,k,5,7,bucketfirst,relative_mse_gain,1,-0.04898633968940291,0.0
passage_retrieval_zh,decode,k,5,7,bucketfirst,relative_range_gain,1,0.0064177362893810845,0.0
passage_retrieval_zh,decode,k,6,0,bucketfirst,relative_mse_gain,1,-0.0020758844542735125,0.0
passage_retrieval_zh,decode,k,6,0,bucketfirst,relative_range_gain,1,0.009059233449476544,0.0
passage_retrieval_zh,decode,k,6,1,bucketfirst,relative_mse_gain,1,0.05388508680192948,0.0
passage_retrieval_zh,decode,k,6,1,bucketfirst,relative_range_gain,1,-0.0002757099531292885,0.0
passage_retrieval_zh,decode,k,6,2,bucketfirst,relative_mse_gain,1,-0.026857432002528554,0.0
passage_retrieval_zh,decode,k,6,2,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,6,3,bucketfirst,relative_mse_gain,1,-0.006984296981020658,0.0
passage_retrieval_zh,decode,k,6,3,bucketfirst,relative_range_gain,1,0.022615535889870274,0.0
passage_retrieval_zh,decode,k,6,4,bucketfirst,relative_mse_gain,1,-0.01567002584215942,0.0
passage_retrieval_zh,decode,k,6,4,bucketfirst,relative_range_gain,1,0.1647304140601602,0.0
passage_retrieval_zh,decode,k,6,5,bucketfirst,relative_mse_gain,1,0.005816708747492805,0.0
passage_retrieval_zh,decode,k,6,5,bucketfirst,relative_range_gain,1,0.15174418604650033,0.0
passage_retrieval_zh,decode,k,6,6,bucketfirst,relative_mse_gain,1,0.0008175141133809271,0.0
passage_retrieval_zh,decode,k,6,6,bucketfirst,relative_range_gain,1,0.17239165329051553,0.0
passage_retrieval_zh,decode,k,6,7,bucketfirst,relative_mse_gain,1,-0.013860049920251982,0.0
passage_retrieval_zh,decode,k,6,7,bucketfirst,relative_range_gain,1,0.08931934355662555,0.0
passage_retrieval_zh,decode,k,7,0,bucketfirst,relative_mse_gain,1,-0.0016344130573984783,0.0
passage_retrieval_zh,decode,k,7,0,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,7,1,bucketfirst,relative_mse_gain,1,0.015687791959149842,0.0
passage_retrieval_zh,decode,k,7,1,bucketfirst,relative_range_gain,1,0.0003288391976323301,0.0
passage_retrieval_zh,decode,k,7,2,bucketfirst,relative_mse_gain,1,-0.006887430766982477,0.0
passage_retrieval_zh,decode,k,7,2,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,7,3,bucketfirst,relative_mse_gain,1,0.011840504941047218,0.0
passage_retrieval_zh,decode,k,7,3,bucketfirst,relative_range_gain,1,0.10514248280379072,0.0
passage_retrieval_zh,decode,k,7,4,bucketfirst,relative_mse_gain,1,-0.012876652949306693,0.0
passage_retrieval_zh,decode,k,7,4,bucketfirst,relative_range_gain,1,0.07092407298410296,0.0
passage_retrieval_zh,decode,k,7,5,bucketfirst,relative_mse_gain,1,-0.0032242896486759914,0.0
passage_retrieval_zh,decode,k,7,5,bucketfirst,relative_range_gain,1,-0.006627393225330745,0.0
passage_retrieval_zh,decode,k,7,6,bucketfirst,relative_mse_gain,1,0.014572953612452123,0.0
passage_retrieval_zh,decode,k,7,6,bucketfirst,relative_range_gain,1,0.05785837651122199,0.0
passage_retrieval_zh,decode,k,7,7,bucketfirst,relative_mse_gain,1,-0.0352762057000011,0.0
passage_retrieval_zh,decode,k,7,7,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,8,0,bucketfirst,relative_mse_gain,1,0.05647029938547328,0.0
passage_retrieval_zh,decode,k,8,0,bucketfirst,relative_range_gain,1,0.13918390162100736,0.0
passage_retrieval_zh,decode,k,8,1,bucketfirst,relative_mse_gain,1,0.04264146773754721,0.0
passage_retrieval_zh,decode,k,8,1,bucketfirst,relative_range_gain,1,0.06193548387096263,0.0
passage_retrieval_zh,decode,k,8,2,bucketfirst,relative_mse_gain,1,-0.0011182679937640687,0.0
passage_retrieval_zh,decode,k,8,2,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,8,3,bucketfirst,relative_mse_gain,1,0.01821617623169332,0.0
passage_retrieval_zh,decode,k,8,3,bucketfirst,relative_range_gain,1,0.04557498675145425,0.0
passage_retrieval_zh,decode,k,8,4,bucketfirst,relative_mse_gain,1,0.015215697011814307,0.0
passage_retrieval_zh,decode,k,8,4,bucketfirst,relative_range_gain,1,0.14064602960967834,0.0
passage_retrieval_zh,decode,k,8,5,bucketfirst,relative_mse_gain,1,-0.025596955335624626,0.0
passage_retrieval_zh,decode,k,8,5,bucketfirst,relative_range_gain,1,0.021611001964634367,0.0
passage_retrieval_zh,decode,k,8,6,bucketfirst,relative_mse_gain,1,-0.009768677752751694,0.0
passage_retrieval_zh,decode,k,8,6,bucketfirst,relative_range_gain,1,0.10974106041922685,0.0
passage_retrieval_zh,decode,k,8,7,bucketfirst,relative_mse_gain,1,-0.024106716089265696,0.0
passage_retrieval_zh,decode,k,8,7,bucketfirst,relative_range_gain,1,0.01650618982118178,0.0
passage_retrieval_zh,decode,k,9,0,bucketfirst,relative_mse_gain,1,-0.03892732895310659,0.0
passage_retrieval_zh,decode,k,9,0,bucketfirst,relative_range_gain,1,0.08169655565043527,0.0
passage_retrieval_zh,decode,k,9,1,bucketfirst,relative_mse_gain,1,-0.04925424156025699,0.0
passage_retrieval_zh,decode,k,9,1,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,9,2,bucketfirst,relative_mse_gain,1,-0.023237782180700134,0.0
passage_retrieval_zh,decode,k,9,2,bucketfirst,relative_range_gain,1,0.018199867637324733,0.0
passage_retrieval_zh,decode,k,9,3,bucketfirst,relative_mse_gain,1,0.012707630932485336,0.0
passage_retrieval_zh,decode,k,9,3,bucketfirst,relative_range_gain,1,0.02772913018096699,0.0
passage_retrieval_zh,decode,k,9,4,bucketfirst,relative_mse_gain,1,0.007561099207247357,0.0
passage_retrieval_zh,decode,k,9,4,bucketfirst,relative_range_gain,1,-0.004550625711034936,0.0
passage_retrieval_zh,decode,k,9,5,bucketfirst,relative_mse_gain,1,0.0059523087664899365,0.0
passage_retrieval_zh,decode,k,9,5,bucketfirst,relative_range_gain,1,-0.08417743625566834,0.0
passage_retrieval_zh,decode,k,9,6,bucketfirst,relative_mse_gain,1,-0.004287158245859666,0.0
passage_retrieval_zh,decode,k,9,6,bucketfirst,relative_range_gain,1,0.10042735042734258,0.0
passage_retrieval_zh,decode,k,9,7,bucketfirst,relative_mse_gain,1,-0.0029256652134758477,0.0
passage_retrieval_zh,decode,k,9,7,bucketfirst,relative_range_gain,1,0.08880192655026407,0.0
