task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std,min,max
dureader,decode,k,16,5,bucketfirst,relative_mse_gain,11,0.0027795598968508983,0.022505821865611394,,
dureader,decode,k,16,5,bucketfirst,relative_range_gain,11,0.07553994633800598,0.05447231887590345,,
dureader,decode,k,16,6,bucketfirst,relative_mse_gain,11,-0.023199252926321023,0.024128850087778087,,
dureader,decode,k,16,6,bucketfirst,relative_range_gain,11,0.05602734462944785,0.05579436861659478,,
dureader,decode,k,16,7,bucketfirst,relative_mse_gain,11,0.0017185405988516622,0.02328363640084293,,
dureader,decode,k,16,7,bucketfirst,relative_range_gain,11,0.030664508831924116,0.047279080007915586,,
dureader,decode,k,17,0,bucketfirst,relative_mse_gain,11,-0.008482014388664636,0.025573784230168036,,
dureader,decode,k,17,0,bucketfirst,relative_range_gain,11,0.058427057610307885,0.052564897184159146,,
dureader,decode,k,17,1,bucketfirst,relative_mse_gain,11,-0.013243638922098865,0.016676443866487128,,
dureader,decode,k,17,1,bucketfirst,relative_range_gain,11,0.07600801293884285,0.035367288552306496,,
dureader,decode,k,17,2,bucketfirst,relative_mse_gain,11,-0.025973948753088585,0.03945758354758612,,
dureader,decode,k,17,2,bucketfirst,relative_range_gain,11,0.1141137581030628,0.0488597009851399,,
dureader,decode,k,17,3,bucketfirst,relative_mse_gain,11,-0.007706232271937585,0.02642105328262938,,
dureader,decode,k,17,3,bucketfirst,relative_range_gain,11,0.06581107630896964,0.0566322217486935,,
dureader,decode,k,17,4,bucketfirst,relative_mse_gain,11,0.009260059236032847,0.038057439437658366,,
dureader,decode,k,17,4,bucketfirst,relative_range_gain,11,0.1334442800643522,0.03886576801137232,,
dureader,decode,k,17,5,bucketfirst,relative_mse_gain,11,-0.011039277504294263,0.01798330204142864,,
dureader,decode,k,17,5,bucketfirst,relative_range_gain,11,0.034461111987206694,0.054123913116933826,,
dureader,decode,k,17,6,bucketfirst,relative_mse_gain,11,-0.0266139581609017,0.0210558689144231,,
dureader,decode,k,17,6,bucketfirst,relative_range_gain,11,0.010335008695155178,0.04397491097837696,,
dureader,decode,k,17,7,bucketfirst,relative_mse_gain,11,-0.014070572938449264,0.019376741812093222,,
dureader,decode,k,17,7,bucketfirst,relative_range_gain,11,0.010829653666860721,0.03978983835353539,,
dureader,decode,k,18,0,bucketfirst,relative_mse_gain,11,0.017094145387202383,0.03518989715990783,,
dureader,decode,k,18,0,bucketfirst,relative_range_gain,11,0.057160601319830515,0.06856987996156552,,
dureader,decode,k,18,1,bucketfirst,relative_mse_gain,11,0.0015307783810196212,0.012641210714496712,,
dureader,decode,k,18,1,bucketfirst,relative_range_gain,11,0.04195855769796572,0.02960557273110862,,
dureader,decode,k,18,2,bucketfirst,relative_mse_gain,11,-0.01637239912440858,0.020899023201551736,,
dureader,decode,k,18,2,bucketfirst,relative_range_gain,11,0.05707879029576662,0.035438266497432966,,
dureader,decode,k,18,3,bucketfirst,relative_mse_gain,11,0.009621046678997144,0.02259667911252613,,
dureader,decode,k,18,3,bucketfirst,relative_range_gain,11,0.1458463048592165,0.058669650561686354,,
dureader,decode,k,18,4,bucketfirst,relative_mse_gain,11,0.004079856803877241,0.02580648206146424,,
dureader,decode,k,18,4,bucketfirst,relative_range_gain,11,0.012445542566217134,0.03533993483318797,,
dureader,decode,k,18,5,bucketfirst,relative_mse_gain,11,-0.008364044704778716,0.029722472099935688,,
dureader,decode,k,18,5,bucketfirst,relative_range_gain,11,0.031006378369821962,0.023675533783355504,,
dureader,decode,k,18,6,bucketfirst,relative_mse_gain,11,0.009570227566045546,0.021734075129615733,,
dureader,decode,k,18,6,bucketfirst,relative_range_gain,11,0.07466814589788057,0.04323805737710757,,
dureader,decode,k,18,7,bucketfirst,relative_mse_gain,11,-0.014506597914462715,0.025190264060035755,,
dureader,decode,k,18,7,bucketfirst,relative_range_gain,11,0.025351885593890792,0.04316732022924212,,
dureader,decode,k,19,0,bucketfirst,relative_mse_gain,11,-0.026993308807948792,0.01868139522921192,,
dureader,decode,k,19,0,bucketfirst,relative_range_gain,11,0.03824939911222777,0.04765859788806081,,
dureader,decode,k,19,1,bucketfirst,relative_mse_gain,11,0.015862790868006005,0.023028946150438313,,
dureader,decode,k,19,1,bucketfirst,relative_range_gain,11,0.0862778592322998,0.0281397009971446,,
dureader,decode,k,19,2,bucketfirst,relative_mse_gain,11,-0.00791048038704865,0.01710563803060175,,
dureader,decode,k,19,2,bucketfirst,relative_range_gain,11,0.04547725753166398,0.04838810168654162,,
dureader,decode,k,19,3,bucketfirst,relative_mse_gain,11,-0.004547869334373471,0.03093177761547153,,
dureader,decode,k,19,3,bucketfirst,relative_range_gain,11,0.045949443475670405,0.05448871479184207,,
dureader,decode,k,19,4,bucketfirst,relative_mse_gain,11,-0.009289625536900194,0.022436502700110057,,
dureader,decode,k,19,4,bucketfirst,relative_range_gain,11,0.08557995901181764,0.05903484019038345,,
dureader,decode,k,19,5,bucketfirst,relative_mse_gain,11,0.029355536669355177,0.018550113660696775,,
dureader,decode,k,19,5,bucketfirst,relative_range_gain,11,0.11059490862895137,0.05023489554203083,,
dureader,decode,k,19,6,bucketfirst,relative_mse_gain,11,0.02038401592678901,0.04025341717370014,,
dureader,decode,k,19,6,bucketfirst,relative_range_gain,11,0.10845886528995365,0.04023238724803044,,
dureader,decode,k,19,7,bucketfirst,relative_mse_gain,11,0.004504293169770672,0.0176574255909325,,
dureader,decode,k,19,7,bucketfirst,relative_range_gain,11,0.06260477932415995,0.052986269215398736,,
dureader,decode,k,20,0,bucketfirst,relative_mse_gain,11,-0.019894936846583125,0.015171469249256435,,
dureader,decode,k,20,0,bucketfirst,relative_range_gain,11,0.0525105198917438,0.037720896647432105,,
dureader,decode,k,20,1,bucketfirst,relative_mse_gain,11,0.024842166431334,0.028883056255408962,,
dureader,decode,k,20,1,bucketfirst,relative_range_gain,11,0.11236108726047087,0.052294063922046455,,
dureader,decode,k,20,2,bucketfirst,relative_mse_gain,11,0.017901247322462132,0.014806070374522787,,
dureader,decode,k,20,2,bucketfirst,relative_range_gain,11,0.07786366045940894,0.048876235124213456,,
dureader,decode,k,20,3,bucketfirst,relative_mse_gain,11,-0.03237084851518105,0.017971673238044574,,
dureader,decode,k,20,3,bucketfirst,relative_range_gain,11,0.004685690277839953,0.05709624609626832,,
dureader,decode,k,20,4,bucketfirst,relative_mse_gain,11,0.018012743788047073,0.025136153829766042,,
dureader,decode,k,20,4,bucketfirst,relative_range_gain,11,0.10036631470969573,0.056579727737292654,,
dureader,decode,k,20,5,bucketfirst,relative_mse_gain,11,0.01214439641669557,0.01775699967448057,,
dureader,decode,k,20,5,bucketfirst,relative_range_gain,11,0.09509565625015558,0.0464817291818639,,
dureader,decode,k,20,6,bucketfirst,relative_mse_gain,11,-0.02162109510831262,0.024035883787589783,,
dureader,decode,k,20,6,bucketfirst,relative_range_gain,11,0.048765122230167816,0.053410320586798773,,
dureader,decode,k,20,7,bucketfirst,relative_mse_gain,11,0.03432295643430129,0.024677571017236815,,
dureader,decode,k,20,7,bucketfirst,relative_range_gain,11,0.12850553210164586,0.06652545861195666,,
dureader,decode,k,21,0,bucketfirst,relative_mse_gain,11,-0.010765494185875003,0.013899269579405262,,
dureader,decode,k,21,0,bucketfirst,relative_range_gain,11,0.013400129976972514,0.0308503938534135,,
dureader,decode,k,21,1,bucketfirst,relative_mse_gain,11,-0.019251695417837868,0.012958556217431009,,
dureader,decode,k,21,1,bucketfirst,relative_range_gain,11,0.01667666570371865,0.044674488338485197,,
dureader,decode,k,21,2,bucketfirst,relative_mse_gain,11,-0.008975272675357764,0.02429590584630386,,
dureader,decode,k,21,2,bucketfirst,relative_range_gain,11,0.06552541890874966,0.058953108757867544,,
dureader,decode,k,21,3,bucketfirst,relative_mse_gain,11,0.0056185916501922195,0.02520277721761069,,
dureader,decode,k,21,3,bucketfirst,relative_range_gain,11,0.1349385829578045,0.04193041995206833,,
dureader,decode,k,21,4,bucketfirst,relative_mse_gain,11,0.01815632479617211,0.024996759986801762,,
dureader,decode,k,21,4,bucketfirst,relative_range_gain,11,0.0913309429845322,0.05116597893201107,,
dureader,decode,k,21,5,bucketfirst,relative_mse_gain,11,-0.004515258130116931,0.04108184392397781,,
dureader,decode,k,21,5,bucketfirst,relative_range_gain,11,0.10663616987720631,0.04571449514930428,,
dureader,decode,k,21,6,bucketfirst,relative_mse_gain,11,0.007656897783916084,0.020575477777806064,,
dureader,decode,k,21,6,bucketfirst,relative_range_gain,11,0.08703992581314192,0.0456645984676271,,
dureader,decode,k,21,7,bucketfirst,relative_mse_gain,11,0.011044709958304193,0.031178289186887465,,
dureader,decode,k,21,7,bucketfirst,relative_range_gain,11,0.10168619438355768,0.06315375881712836,,
dureader,decode,k,22,0,bucketfirst,relative_mse_gain,11,0.0041786990448109745,0.03332318620010011,,
dureader,decode,k,22,0,bucketfirst,relative_range_gain,11,0.038833164316112515,0.03779558578906062,,
dureader,decode,k,22,1,bucketfirst,relative_mse_gain,11,0.049432276791660595,0.02612306632320436,,
dureader,decode,k,22,1,bucketfirst,relative_range_gain,11,0.18888100691859136,0.1072442676325761,,
dureader,decode,k,22,2,bucketfirst,relative_mse_gain,11,-0.01474846116272558,0.02949382030433982,,
dureader,decode,k,22,2,bucketfirst,relative_range_gain,11,0.07147100562874348,0.05422686047738903,,
dureader,decode,k,22,3,bucketfirst,relative_mse_gain,11,-0.021785528061993565,0.024730083544453274,,
dureader,decode,k,22,3,bucketfirst,relative_range_gain,11,0.05733534583581692,0.05592363579385186,,
dureader,decode,k,22,4,bucketfirst,relative_mse_gain,11,-0.0036573106915247107,0.022690597028860577,,
dureader,decode,k,22,4,bucketfirst,relative_range_gain,11,0.02295100867044071,0.03829679698920589,,
dureader,decode,k,22,5,bucketfirst,relative_mse_gain,11,0.019216983623984343,0.026194723477807005,,
dureader,decode,k,22,5,bucketfirst,relative_range_gain,11,0.13434083375414285,0.06469085581373889,,
dureader,decode,k,22,6,bucketfirst,relative_mse_gain,11,0.004831155364514313,0.026405768374974273,,
dureader,decode,k,22,6,bucketfirst,relative_range_gain,11,0.10675636829343169,0.0695236779069832,,
dureader,decode,k,22,7,bucketfirst,relative_mse_gain,11,-0.00027702267432578985,0.01664900490003705,,
dureader,decode,k,22,7,bucketfirst,relative_range_gain,11,0.0390661495967044,0.05713079844458012,,
dureader,decode,k,23,0,bucketfirst,relative_mse_gain,11,0.04260606306369405,0.029702437675098038,,
dureader,decode,k,23,0,bucketfirst,relative_range_gain,11,0.1326993260580157,0.06102022589907212,,
dureader,decode,k,23,1,bucketfirst,relative_mse_gain,11,-0.0016876947293384783,0.02123653050067673,,
dureader,decode,k,23,1,bucketfirst,relative_range_gain,11,0.057847186728647075,0.044585480584021994,,
dureader,decode,k,23,2,bucketfirst,relative_mse_gain,11,-0.002793732924792912,0.02628993712711109,,
dureader,decode,k,23,2,bucketfirst,relative_range_gain,11,0.05426551302431092,0.06637830876442892,,
dureader,decode,k,23,3,bucketfirst,relative_mse_gain,11,-0.0018846477782675673,0.03136867518011221,,
dureader,decode,k,23,3,bucketfirst,relative_range_gain,11,0.09835081608899437,0.041276390869406356,,
dureader,decode,k,23,4,bucketfirst,relative_mse_gain,11,0.012315244112008733,0.02145842000282837,,
dureader,decode,k,23,4,bucketfirst,relative_range_gain,11,0.08103049911863171,0.04417228617389915,,
dureader,decode,k,23,5,bucketfirst,relative_mse_gain,11,-0.01802055253536249,0.02482132947339416,,
dureader,decode,k,23,5,bucketfirst,relative_range_gain,11,0.0885240508337482,0.07255364375899213,,
dureader,decode,k,23,6,bucketfirst,relative_mse_gain,11,0.011358994005143837,0.018355444453579048,,
dureader,decode,k,23,6,bucketfirst,relative_range_gain,11,0.1155349479603899,0.045540910516188804,,
dureader,decode,k,23,7,bucketfirst,relative_mse_gain,11,-0.013190168522738304,0.015300052707134944,,
dureader,decode,k,23,7,bucketfirst,relative_range_gain,11,0.034825838091182774,0.029657535307847777,,
dureader,decode,k,24,0,bucketfirst,relative_mse_gain,11,0.02783267499159189,0.022868012066400156,,
dureader,decode,k,24,0,bucketfirst,relative_range_gain,11,0.06954307678953006,0.054607663441546335,,
dureader,decode,k,24,1,bucketfirst,relative_mse_gain,11,0.0003095562405461688,0.0357112179720014,,
dureader,decode,k,24,1,bucketfirst,relative_range_gain,11,0.07093237484952793,0.06949470430939748,,
dureader,decode,k,24,2,bucketfirst,relative_mse_gain,11,0.026580414169625265,0.013883682401352316,,
dureader,decode,k,24,2,bucketfirst,relative_range_gain,11,0.05175580688144366,0.04972116196704251,,
dureader,decode,k,24,3,bucketfirst,relative_mse_gain,11,0.043060146321899855,0.028129432683364233,,
dureader,decode,k,24,3,bucketfirst,relative_range_gain,11,0.08944406141311115,0.03481694984951837,,
dureader,decode,k,24,4,bucketfirst,relative_mse_gain,11,0.010763463009460015,0.03138651677765126,,
dureader,decode,k,24,4,bucketfirst,relative_range_gain,11,0.11305471061824228,0.0659970766923784,,
dureader,decode,k,24,5,bucketfirst,relative_mse_gain,11,0.002535504842109107,0.029895612657811016,,
dureader,decode,k,24,5,bucketfirst,relative_range_gain,11,0.08921565330790425,0.0645436638298378,,
dureader,decode,k,24,6,bucketfirst,relative_mse_gain,11,-0.020687385936929214,0.023364420028107482,,
dureader,decode,k,24,6,bucketfirst,relative_range_gain,11,0.036395177348375204,0.05037228257100725,,
dureader,decode,k,24,7,bucketfirst,relative_mse_gain,11,-0.016285693644967583,0.012131655596626783,,
dureader,decode,k,24,7,bucketfirst,relative_range_gain,11,0.026599367699220423,0.02951048940775574,,
dureader,decode,k,25,0,bucketfirst,relative_mse_gain,11,0.01842790946564751,0.023917786700372173,,
dureader,decode,k,25,0,bucketfirst,relative_range_gain,11,0.08646242362798447,0.054846527799665305,,
dureader,decode,k,25,1,bucketfirst,relative_mse_gain,11,-0.011398716687799192,0.03404932844983333,,
dureader,decode,k,25,1,bucketfirst,relative_range_gain,11,0.0558578423590449,0.04750754312050758,,
dureader,decode,k,25,2,bucketfirst,relative_mse_gain,11,0.016761321764060064,0.018967708546579132,,
dureader,decode,k,25,2,bucketfirst,relative_range_gain,11,0.06557169578508876,0.04001892872656928,,
dureader,decode,k,25,3,bucketfirst,relative_mse_gain,11,-0.014715780324852289,0.024132829321584795,,
dureader,decode,k,25,3,bucketfirst,relative_range_gain,11,0.09996937457058287,0.07886669654430346,,
dureader,decode,k,25,4,bucketfirst,relative_mse_gain,11,0.0023930241604513446,0.03069063814488661,,
dureader,decode,k,25,4,bucketfirst,relative_range_gain,11,0.08815105111185417,0.03976149557526985,,
dureader,decode,k,25,5,bucketfirst,relative_mse_gain,11,-0.009351242620709431,0.010022187974614185,,
dureader,decode,k,25,5,bucketfirst,relative_range_gain,11,0.0031273986026007896,0.009219851170323458,,
dureader,decode,k,25,6,bucketfirst,relative_mse_gain,11,0.005524676036277341,0.013935388729171447,,
dureader,decode,k,25,6,bucketfirst,relative_range_gain,11,0.07642375007436558,0.04933044893972502,,
dureader,decode,k,25,7,bucketfirst,relative_mse_gain,11,-0.02167083422696511,0.010548357295852153,,
dureader,decode,k,25,7,bucketfirst,relative_range_gain,11,0.011277405738770625,0.030014632583206993,,
dureader,decode,k,26,0,bucketfirst,relative_mse_gain,11,-0.017663221436087236,0.01663579296056686,,
dureader,decode,k,26,0,bucketfirst,relative_range_gain,11,0.05444024144496331,0.052828488067061564,,
dureader,decode,k,26,1,bucketfirst,relative_mse_gain,11,0.031046037317639184,0.022872396538996864,,
dureader,decode,k,26,1,bucketfirst,relative_range_gain,11,0.09846105003969428,0.034043891243504376,,
dureader,decode,k,26,2,bucketfirst,relative_mse_gain,11,0.040395622712725315,0.019719382026146648,,
dureader,decode,k,26,2,bucketfirst,relative_range_gain,11,0.1694060197084535,0.056680988791970074,,
dureader,decode,k,26,3,bucketfirst,relative_mse_gain,11,-0.014364376807250582,0.01902554045645972,,
dureader,decode,k,26,3,bucketfirst,relative_range_gain,11,0.052441368762504624,0.038557544552024564,,
dureader,decode,k,26,4,bucketfirst,relative_mse_gain,11,0.02442334682120998,0.024705530745565092,,
dureader,decode,k,26,4,bucketfirst,relative_range_gain,11,0.17120248492177195,0.03363175879027724,,
dureader,decode,k,26,5,bucketfirst,relative_mse_gain,11,0.0017524278085016805,0.020287422967558765,,
dureader,decode,k,26,5,bucketfirst,relative_range_gain,11,0.015454314012700648,0.020423464532313737,,
dureader,decode,k,26,6,bucketfirst,relative_mse_gain,11,-0.01316297799466969,0.024636247487032022,,
dureader,decode,k,26,6,bucketfirst,relative_range_gain,11,0.08100354662666863,0.055319101438310064,,
dureader,decode,k,26,7,bucketfirst,relative_mse_gain,11,-0.003301331851141118,0.029823590446540683,,
dureader,decode,k,26,7,bucketfirst,relative_range_gain,11,0.1281354514135229,0.07243468405299623,,
dureader,decode,k,27,0,bucketfirst,relative_mse_gain,11,0.014639433444184068,0.023458206578630555,,
dureader,decode,k,27,0,bucketfirst,relative_range_gain,11,0.043364561632122295,0.031109003987592743,,
dureader,decode,k,27,1,bucketfirst,relative_mse_gain,11,0.003884999218590881,0.023544099502332036,,
dureader,decode,k,27,1,bucketfirst,relative_range_gain,11,0.08595520618059414,0.07796663251817386,,
dureader,decode,k,27,2,bucketfirst,relative_mse_gain,11,-0.00819404953403488,0.016046466802506276,,
dureader,decode,k,27,2,bucketfirst,relative_range_gain,11,0.01339191174553559,0.03490589776458403,,
dureader,decode,k,27,3,bucketfirst,relative_mse_gain,11,0.018452665709072745,0.026181690414073158,,
dureader,decode,k,27,3,bucketfirst,relative_range_gain,11,0.1822485213573218,0.05467999195066587,,
dureader,decode,k,27,4,bucketfirst,relative_mse_gain,11,-0.0029766845702382336,0.02660226660680232,,
dureader,decode,k,27,4,bucketfirst,relative_range_gain,11,0.06788994516989993,0.05806614413392893,,
dureader,decode,k,27,5,bucketfirst,relative_mse_gain,11,-0.0010739703359573533,0.0283348671020922,,
dureader,decode,k,27,5,bucketfirst,relative_range_gain,11,0.06764836710141751,0.04277508321242083,,
dureader,decode,k,27,6,bucketfirst,relative_mse_gain,11,0.022245730314408255,0.019972591882943144,,
dureader,decode,k,27,6,bucketfirst,relative_range_gain,11,0.08551094347114417,0.052294994608315465,,
dureader,decode,k,27,7,bucketfirst,relative_mse_gain,11,-0.01827271377471643,0.021042053307089876,,
dureader,decode,k,27,7,bucketfirst,relative_range_gain,11,0.0251453768822803,0.035240448420330465,,
dureader,decode,k,28,0,bucketfirst,relative_mse_gain,11,-0.0007123417793829097,0.02553645388477224,,
dureader,decode,k,28,0,bucketfirst,relative_range_gain,11,0.04283503959886078,0.045749759058004866,,
dureader,decode,k,28,1,bucketfirst,relative_mse_gain,11,-0.022669221130195923,0.0066503748532682925,,
